ID,Comments
5178,"Democrat Liberals and their voters are shoving this 💩 down ours. All is fair, in the game of war!"
5179,LET START ROLLING OUT MEMES OF THESE PEOPLE LET MAKE A STAR 💩 HERE THERE STAR .
5180,Sure Chuck you just keep listening to the bull 💩 out of Fox News!
5181,UGH! is this another pope??? 🤢🤮🤢💩
5182,"Hope like hell she get the Bull Head Clap from that little red hair beanie Baby ,🚽💩"
5183,Not one of them served time. However the J6 Prisioners are kept overnight for 31/2 years with no due process. Explain that 💩
5184,Like why do they set her up like that😭
5185,"Spot on, she's such a 🤥🤏💩💯"
5186,You just squeeze out a soft poop? 💩
5187,"You also forget to chime in when I ask you for support Sam, must be a time thing hey? Don’t drag it out Sam, I’m not on anyone’s side, including yours 😉 I’m in more spaces than you think,  it goes back a long way 🙏 Benno is sum wannabe I don’t know who’s probably looking 4💩"
5188,"Here’s the rub, Bragg has the reach to actually indict tandnlaul for obstruction. Rand Paul can’t do 💩. Rico charges are a comin"
5189,"✋, he’s been full of 💩 sense he started working in our government."
5190,"🇨🇳 💪💪💪 🇹🇼 💩💩💩 That's what you get from working with the Deep State and Biden crime family. You gonna end up like Ukraine, congratz. Get ready."
5191,~msd To this Lusucutie💩
5192,That’s a future Harry right there. He’s not taking any 💩 from the royals
5193,Umm if you’re a grown ass straight man it is not gay to wash your ass with soap! Nor will it turn you gay 🙃 I can’t believe there are grown men who refuse to wash their ass accordingly because of this 🤢 And the fact some of you don’t know how to wipe after 💩. I can’t. WTF 😵
5194,"Oh this is almost an identical tweet to earlier praising Humza 💩, I assume it was an internal memo? 🤡🎪😂🐏🐏🐏 the flock is back. Unfortunately, we can see right through it, Humza is not a democratic appointment and an election is required."
5195,i didnt snap anything today n i regret💩
5196,"Ok, now compare what an average hindu (💩) looks like compared to an average white person. Apu"
5197,"🎼oh The Rangers are shyte, yes The Rangers are 💩🎼🎼🎼"
5198,"It is SHOCKING, that the Scale of this, 💩💩💩 SHOW GIVE IT TO THEM, NICOLA! 🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿"
5199,This is what we have come to? Right? No ... Left🌈💩
5200,"We should atleast touch 2011 high, what do you say sir.....💩😁😆"
5201,"That's condescending and ableist. I know when to let NDs speak and be heard, when to share, when to sit down. Clearly you prefer to be an ableist know-it-all 💩 Either sit down and try to learn something or get some therapy."
5202,"Mark Cuban is, was and will always be a piece of 💩. What Dallas did last night shows what he is and they are."
5203,You would have been better coz they wer 💩 on it 😂🍀
5204,Too much detritus in our waterways already. 30p Lee is the gassy floater that just won’t flush. 💩
5205,Load of 💩🚽
5206,"Dude. Preach. This 🐂💩 is absolutely positively unconscionable. AND, ironically, REALLY UNAMERICAN. Home of the free and the brave MY A$$"
5207,Go and watch that camel's 💩 it'll match your class!
5208,Please send this man to jail for the rest of his days he is gone to far we need to lock this crap 💩 away
5209,Not exactly! Americans are the ones spreading it all over TikTok. The chinese owner just let them sink in their own pile of 💩. ☺️ They just let the unnecessary ones to destroy themselves.
5210,As Beauty Ivanka said “FAIR WARNING“ Be careful 2shine a blue light on that💩show b4 getting 2close because it’s entirely coated in 2” of fecal matter‼️ 🐒💩💩💩
5211,Voetsek vuilpop shut the fuck up bloody illegal immigrants beneficiary because you exploit them you fool. South Africa belongs to SAns 💩💩💩💩💩
5212,"I do too but #Mexico has #gunviolence unlike any other … n, torture, n kidnapping, n rape - #tourism BEWARE 🫢 (They aLso have beautifuL ppL n culture but #politics there is 🤥🤥💩💩)"
5213,OLD MATE ALBO 💩 💩 💩 is running around wishing everyone a Happy ALBO FOOLS DAY 📅
5214,"You already awarded them for it with an exclusive entity. How morbid  shallow it rings in that context to hear your ""condemnations"". It would be a fuking joke if it wasn't tragic💩💩💩"
5215,"Oh no! Thx a lot!💩 Now I need to find, 🤔 who iz streaming the og SWAT! I must see! 😎"
5216,"Says the pro-birth, but fvck 'em after they're born group. You follow actual Nazis and give them your support. No one has time or interest in your bull💩."
5217,"This would be something called “picking fly💩out of pepper” when compared to Clarence Thomas of SCOTUS  his infamious $500,000 vacations paid for by a Repub. Billionaire. But hell, revenge politics is fun, little, and costing our country its democracy."
5218,"John tweeting 💩 as usual. I accept and debate opinions, your the one who gets angry everytime he sees anything about Tories 😂😂😂"
5219,Tried that one. All I got was 🐂💩 emojis. 🤔
5220,And we know who u support and it ain’t hibs ya pathetic piece of 💩
5221,That moo doesn't even know what true fascism is. Karma on those lazy pieces of 💩
5222,come to 🏴󠁧󠁢󠁳󠁣󠁴󠁿 then you'll see 💩 officials
5223,They push this 💩 24/7..
5224,"Yes, you Satanists in the tRumptard Repuglican party, not today. The people are tired of your 💩!"
5225,Women trying to defend themselves and this 💩happens 😵‍💫😵‍💫😵‍💫
5226,Stop smoking what you having.. Its making you talk these 💩 statements
5227,Lil bro celebrating a sweet 16 like they just won the Superbowl or beat Michigan at football 😆
5228,😂😂😂😂😂😂😂😂😂😂😂🐥💩
5229,John Kirby is a lying piece of 💩
5230,Especially how he simply picks him up like u would a little kid to have fun with them. I saw the clip too and thought it was a child! 🤷🏻‍♀️😣
5231,"Great player, dog 💩 manager 🤣"
5232,Who's going to Devon on holiday this year? A 💩 beach awaits you. Hurrah! Sickness  diarrhea too! Be sure to pack your dioralyte.
5233,Need to arrest the little 💩. Couldn’t be too hard to find.
5234,Hypocrites all over one side of #twd fandom. They dish out 💩then cry when they get it tossed back at them
5235,"Of course vetoed it. ICYMI, he likes chocolate chip ice cream and doesn't work for America, he even admitted as much. What a piece of 💩"
5236,We’ll dumb you might want to check on ALL the alcohol you serve then…get ready to clear the bar…💩💩💩 stain
5237,You really believe this homophobic 💩? You are NOT a reporter. You are a conspiracy spreader. Nothing more.
5238,早く良くなれ！！🥰✨
5239,Affordability is easily the biggest factor. I would bet large amounts that more people want a tesla that can’t afford one than people who can afford one and don’t know they exist 🧐. Even if it’s all negative that clearly doesn’t deter people. Look at Donald trump 💩
5240,I’m hoping they won’t put up with you and the other repugs. Leave President Biden alone as there’s no chaos everyday as with your 🍊💩!
5241,"But on the bright side, AB gets to virtue signal all day long! 🤮🤡💩👎"
5242,Fab day in Dalston with and speaking to residents and upcycling to create Dog Poo Bag Dispensers 💚🐶💩
5243,This is a bot !!! No one with a moral compass can like this 💩
5244,"Liberal female quislings, so caught up in their far left bull 💩 that they are incapable of seeing the logical consequences of embracing the #TransCult agenda. #SaveWomensSports"
5245,Fix this 💩 and don't meh.
5246,This 💩 is so ridiculous. 🙄🤡🤡🤡
5247,👀 The clown show of the continues to be exposed from all sides. Thank his is starting to share with the public all the stupid 💩 we saw for years. 🏴‍☠️ It was shared in my “Chads” chat… 😂🇺🇸💪🏼😂
5248,"It will all fetter out to the shit can, and then the REAL LAW as it's written WILL come into play 🍿🍿🍿🥤🥤👀💩💥"
5249,Shitcoin that ruined me. Don’t buy trash 💩
5250,"Reported for hateful content, you useless sack of 💩"
5251,"What a surprise, didn't sell out. 👻💀💩 #collectorsatFART"
5252,They're lost deep in the 🤡💩
5253,Typical Narcissistic Piece Of 💩🚨⬇️
5254,Ask Stellini if he thinks sacking Conte was a good idea so we can just play the same 💩 under his management.
5255,"If Starmer was PM, she'd already be ensconced in taxpayer funded housing💩"
5256,Looking like fools? Anyone with two brain cells knows Chinese dictator is full of 💩
5257,Best league in the world  the officiating absolutely stinks 🤦🏻‍♂️💩
5258,"Bro, I would kill myself. Especially cause I had white sweats in the club. Tf. 😂"
5259,I think you pooped your pants 💩
5260,"Really, what you mean is: nothing is illegal or unethical if you have enough money. Which of course, is complete bullshit. 💩"
5261,And Elvis is a pastor in Arkansas (guess pumping gas wasn’t working out anymore)  John Denver is living in New Zealand. You can’t make this 💩 up.
5262,TTI💨🌲 LBS i can disappear n they would be elated; many thoughts many U think idk all who weilded ag eyə 🙄👁👃💩
5263,Brand New Owners + New Nickname (London Cowboys🤠) + £623m Spent + 17 New Players + 3 Managers = Still Shit 💩 #CFC
5264,So phenomenal she couldn't visit with any of the victims families🤡🤡🤡🤡💩💩💩💩
5265,When you're not 💩ing in fields you are 😀
5266,Go pray on the alter of wokeness you’ve sacrificed America to in exchange for free 💩 and safe spaces
5267,This is why Elon tagged as DIARRHEA - is also the 💩's 💯
5268,The French work at working. May be some of each but likely a protest about legally retiring 2 years later. Tough 💩💩💩💩
5269,Damn 💩 Does he have unlimited amount of money?
5270,They will be just fine. Do you think Bud gives a 💩 about a minority of bigots any more than any other company does? Lol
5271,"It’s time to get all of Biden’s 💩 out in the open, let the WORLD know how COMPROMISED this BIDEN CORRUPT CRIME FAMILY is. Publish his tax returns and audit them against the Chinese payment. SCREW THE BIDEN CORRUPT CRIME FAMILY AND EXPOSE ALL THEIR LIES AND SECRETS!!!"
5272,"No trains, only buses into Leeds from Garforth tomorrow. Marvellous🤬 SkyTV is f#cking 💩"
5273,TORY GASLIGHTING 💩 Privatisation of hell! Look at all our national assets now and the money we are getting ripped for them.
5274,These bags of 💩💩💩💩💩💩 have become Ireland’s biggest Imports
5275,Guys making excuses like this ❌❌❌💩💩💩💩💩
5276,Of course 💩
5277,There was a time I believed or wanted to believe but now I think this is all 🐴💩
5278,Shut your butt hole JagTurd MeetTurd . Thx to you + TurdEauDToilet 🚽💩 we got our taxes increased. Maybe we should increase tax on all the benefits you MPs get too. A.k.a. your Rolex and golden goose jacket
5279,Ok i get it words not working for u. There is solution 💩💩💩💩💩 enjoy
5280,Well not according to her of course... All these type try to dodge the taxes and cover it up with bull shit... They never see from the law side of it because they would do it themselves...so she can shut her overpaidand over used mouth🤔😠💩
5281,That’s some bull poo 💩. My parents would have knocked me into the middle of next year and then ask me do I want to be stupid? That how master keep slaves from reading and writing.
5282,"People doesn’t eat sh!t💩, they know what is telent. N telent is recognisable that’s why telent= popularity🤨🤐"
5283,"You should your pooja paat in toilet. I guess its in your religion drink cow dung and eat 💩. Biggest joke on the planet cow, dog, elephant , sun, moon, hand made statues are your god… indians r terrorist day and night you play loud music 🎶 then u don’t feel nausinace?"
5284,Or you can just shoot me some 😂
5285,You are a Hypocrite  wanker Your profile has you working in TV just as Trump has the apprentice  WWF Wrestlemania makeup  Tanning are widely use in both be actors  participants BUT YOU KNOW this your just full of 💩💩
5286,He’s a stooge of the scam altcoins industry to dissuade people from the only cypto that has a future. Probably paid in 💩 coins to discredit Bitcoin and promote the scams
5287,You are literally full of 💩🪰🪳
5288,Lifelong Democrat here. Voted for Biden in 2020. Your interview with Taibbi was completely disgraceful and your entire network is a pile of 💩. No one outside of some brainwashed senior citizens watches MSNBC. Just a matter of time before you’re completely irrelevant.
5289,"Hard to believe a vatn*k. But if true, not every mission is a success. What ruZZian army doing? #dotard #💩"
5290,"Oh 💩 I read that comment wrong. My sincere apology kitty, I was wrong to assume and jump to conclusions. 😔"
5291,"It’s just a matter of time, Biden won’t do 💩 he owed by the Chinese❗️"
5292,Sometimes the 💩 just goes flying.
5293,"you continue to help other countries while real Canadians are living in poverty,can't afford rent, hydro or food🖕🤡💩"
5294,"First of all, I’m not clicking on that and giving you add revenue, second of all, that is completely stupid and against freedom of belief forcing people to teach their children that they will go to hell if they disrespect god or whatever 💩 you believe in:"
5295,She’s a piece of 💩
5296,Yes and he was 💩 at Bournemouth
5297,Your “patriotic” boycotts are 💩. Lol Remember how y’all Qaeda was going to take down the NFL and MMs? Lol
5298,I Wipe my ass with all of your lies and anything you say!!!💩💩💩
5299,The whole Tesla saga / stock story has gotten really tiring and boring. Hence the stock price 💩
5300,Pity that floater can’t be just flushed away! 💩
5301,"Should I tell you what I like, my sexuality and preferences? I sure as hell don’t need to hear what all the freaks out there like to do. Keep it to yourself,💩"
5302,"Tories believe only tories should live. Proven in their multiple methods of trying to kill us off. Austerity 3 2, freezing, starving etc, 💩🤔🤡"
5303,now watch even the biggest 💩 of the story not getting this “revenge”
5304,Sounds like a day of stomach cramps and 💩 to me 😭
5305,"Wow, Jimmy. You've outdone yourself. No info, no axis titles, no units... only your empty brain surpasses the emptiness of that ""graph"". And to imagine that 2 #ClimutNutters liked it. Their bot settings just make them like every piece of 💩you tweet 🤦🤦🤦"
5306,Yes and he’s a Wildcat 💩
5307,My Twinnem Rlly Steal Every Song I Play😂
5308,No Matt you GROW UP You want the looney conservative party 🤡🎉 winning the next general election Please go on holiday till after the election 🤡💩
5309,That's her I.B.S. JUST 💩 HER PANTS 👖💩👖💩👖💩👖💩👖💩👖💩👖💩
5310,Coming from the Biggest Lier in History maybe a credibility problem 🦨🤡👿💩
5311,The only thing i enjoyed seeing in that Chelsea's match was the Jersey every other things are 💩. Plus I'm 100% certain there's a clause that allows Haverzt to play every game in his contract cause what I'm seeing him play is definitely sickening..
5312,"Why did you delete the tweet? Typical MAGAt, doing the dirty delete after being called out on their 💩."
5313,"My takeaway is your a bigoted piece of 💩, disrupting a library, wow, forcing your ideology using Nazi tactics, really impressive."
5314,Definitely resd this as 💩 Card ever. 🤣🤣🫣
5315,When did they assault police? When did they bust out doors and windows to get in? When did they steal or destroy property? When did they 💩 and piss on the floors? When did you lose your mind?
5316,No its not worth listeing to anything from fox bull💩 channel….its a laughing stock of the world! 🤣🤣🤣🤣🤣🤣🤣 this guy is a true 💩🤡
5317,I normally would say grab the popcorn and watch the 💩 show implode except they are doing this with all of our livelihoods on the line.
5318,"Bring your helmets, and double up on the underwear because we’re about to blow-up those TexAsses! 💥🍑💩 Ps show up early because we play around 6:30 most days: wouldn’t want those tightie whities to be for nothing."
5319,Copy that Sister!🤔🫣🤢🤯🧐🥺😳😲☠️💀👿💩🤡👽💔🖤👎
5320,💩🙂
5321,always a market in southwestern ontario for that 💩
5322,"I purposely never directly challenged her as I knew she was trigger-happy with the block button. She genuinely must have seen me post something elsewhere that was left of Ed Miliband's ideology, and gone straight for the block 🙃🙃🙃💩"
5323,"Newsflash Marge, you dip💩! Coors Light has been sponsoring pride events for more than THIRTY YEARS! You’re still a LOSER. 🙄"
5324,They bring kyrie in  everything goes to 💩
5325,no pussyMom has that 💩 distinction for now
5326,No 💩 I didn't either
5327,Successful 💩 clean-up day at Token Creek for #danecountyparks clean-up day!!!
5328,Communist China 🇨🇳 is the Democrats Business Model 🦨🤡👿💩
5329,"2 grifters: Drew said the whole time early on, 2 ""listen to Dr. Fauci"" (that he'd worked w/ him early in his career on HIV), that he couldn't wait 2 get vaxxed (2 get into an early trial),  that the system would ""flex"" keeping Covid deaths around 50,000, etc.? Dore is obvious💩."
5330,And these wankers want respect from the public 🤡💩🤡
5331,So because a catholic priest did something horrendous makes this horrendous 💩 okay? Geez… How about all sexual acts that involve children are bad. Give your head a shake.
5332,"Seriously… our fabulous cannot find the many for #CapitolViolence domestic terrorists (including the 3 #fugitives)?! Sorry, I don’t buy it. You guys couldn’t make it any easier. Seems like more of 🧹 💩 under the rug."
5333,I'm crying cuz everybody hated that 💩 too. Literally just telling an untruth to try and prove a point 😭😭😭
5334,Dis Goofy azz jamaicoon still arguin bout a Flag Listen Neega this iz my Flag 🇺🇸 and this is your flag 💩now go ahead and a slow cook you some hyena curry goat stew
5335,"As usual, after 30 minutes on Twitter I realise I’m better off with Tiktok. Twitter is such a cesspool. 💩"
5336,Coors/Bud is all the same 💩 Real beer:
5337,First they polluted politics Then they polluted the rivers 💩🏊
5338,Happy Easter... May the bunny be extra generous with 💩 for you!! 😂 ❤️ ❤️ 🐰🐰
5339,You know what to do folks -share the 💩 out of this
5340,You don't actually think that Biden gives a 💩 about you do you? All he cares about is making corrupt deals to pad his bank account. And it's not like he's making any decisions. His brain went south and most of the time he can't read a prompter and doesn't know who or where he is
5341,The former prisoners will now be prisoners in UKRAINE and within hours/days will be ”pushing daisys” on UKRAINIAN SOIL! 🤣🤣🤣🤣🤣💩🤡🤮
5342,India has been driven into dark ages...!💩🤮🎃📉🤬
5343,That twat at the back has deffo shit himself! 🤣🤣🤣💩
5344,"The fact and his goon squad couldn’t fix the shitters in his own office for four years reinforces the efficacy of the judgement of the electorate in 2019. If they had not been so wise, we would have all gone down Agent COB’s stinking toilet🚽💩🤡"
5345,First they polluted politics Then they polluted the rivers 💩🏊
5346,Your 💩💩💩
5347,Trump cultists don't care. They have cognitive dissonance and believe illusory truth effect nonsense. They would eat the 💩 out of Trump's ass and call it ice cream if their cult leader told them to.
5348,The words coming out of the mouths of Romney and Bolton are equivalent to a pile of 💩. Both Rinos and do nothings. Bragg is not going to win this case. Hope he ends up in jail.
5349,"Give a 💩, get a 🔥 custom Nalgene from ⤵️"
5350,"Which means the future of America looks like 💩. You want a good look into the future, look at America’s inner cities, TRASH"
5351,Pink lars is mid. Old lars was a pile of 💩
5352,"However, this thing about not being allowed to eliminate DMs is 🐃💩."
5353,"Same as an 80s/90s kid the latest trends/looks are just 👹🐃💩 and I keep waiting for sanity to return (it will), but it will get worse before it gets better but I probably won't be alive for the return to sanity."
5354,Stop worrying about what is happening in Texas  worry about the 💩 you have caused in Colorado. 🤡
5355,"this is child abuse and sexualizing a small kid, REPORTED 🤡💩"
5356,"Don’t engage him. Sometimes a turd floats to the top of the bowl, like this one. Don’t think about it, just flush 💩 🚽"
5357,Hakeem! Your daddy should have pull out. You and your dem💩 party is a malignant tumor on our once Great Nation!
5358,Y’all know he right but he wrong ya know 😂
5359,"I don't like this picture of me, 😆 🤣 😂 💩"
5360,Snowflake backing out. We’ve seen what you look like so eating shit would be better then looking like shit. I’ve got a spork if you prefer some texture in your diarrhea. 💩💩
5361,Yeah that’s 🐮 💩 The other day 100k came to pray at Al Aqsa PEACEFULLY. this account is inciting hatred against Jews/Israelis. This is the kind of tweet that incites people to attack civilians like they did yesterday in 2 separate terror attacks killing 3.
5362,"Hey, Jethro. This is a fake news story. Lmfao! Bud doesn’t give a 💩 about the bigoted minority. They think you all are 🤡s like the rest of us. And they will be just fine without you just like all the other 💩 you smooth 🧠s boycott."
5363,"both, shit company 💩💩💩💩💩💩💩"
5364,Moan moan moan! Bear in mind Liverpool done it last year and no one gave a 💩
5365,Someone exchanged favors to make this 🐮💩 happen.
5366,"Where did you get your information on VP Harris?... I don't have a problem with Nigros being Conservative, but, dang! I have a problem with Nigros being a Trump supporter.💩"
5367,You’re a piece of 💩
5368,"Even that slogan is copied. Nothing is original in 🇷🇺. Everything is copied from the west. Except alcoholism, domestic abuse, child trafficking, narco trafficking, fake news, killing innocents, invading countries, etc. That is 100% pure 🇷🇺💩."
5369,There is a reason that God made Obama the color of 💩.
5370,"is so full of 💩. Remind us again justin, was it big business or small business that got a 90% reduction in the Carbon Tax, $12,000,000 for new refrigerators, etc. Gives you something to think about in your $6,000/night suites?"
5371,Because she is a Leftist pandering useless piece of 💩!
5372,Nah! I don't want to phuck him. But he can eat 💩
5373,"Expensive Birth Control, Sterilization, Mutilation, This Administration approves of this? What is their motive? Why suddenly, is this so very important? Sick .. Sick .. Sick. Party of Death  Mutilation.🌈💩"
5374,If you want to Perform come to CSK If you want to 💩 come to RCB Universal Truth
5375,Wtf is this shower of shite 💩
5376,That worked really well in Uvalde... what 🐂💩 Whataboutism 🤔🧐🙄🤦🏼‍♀️
5377,Shortcut to the fame 💩💩
5378,Disgusting pieces of 💩
5379,Welcome to the 💩 hole of Houston.
5380,That’s funny 💩right there
5381,If MI's bowling was a movie...it would be rated 💩🎥
5382,Nobody give a 💩 what that bimbo has to say!
5383,"To launch alongside Golden Poop I've just released a brand new Roblox game! Poop in a Box 2💩 It's exactly like it sounds like, you poop in a box! Play Here: #Roblox #RobloxDev"
5384,Feeling 💩 to be a forest fan...normal service back in swing! Nothing but a miracle if we stay up #NFFC
5385,"The ""dis-ease"" is 💊+🧠 and too many 🐑🐑🐑🐑🐑 🚫📺 🤫🛑🐂💩"
5386,"Basic Human101 360⁰ understanding🚫active teaching HUMAN DRIVERS. 💪🍒⛏️hyjacked⚖️by bad men. Demonized☣️by cruelty in👑word$+deed$ of falsifiable.. deception$, division$, distraction$ forced upon WE.. of Godless from superiority minded HE'S +ungodly patriarchal SHE'S FEELS 🤡💩"
5387,"Take your BS💩💩 elsewhere, this is NOT the place, and consider yourself blocked and reported"
5388,You’re full of 💩 they supported protesters in the gallery by leading a chant. Why wasn’t the white member expelled? Why weren’t they only censured for breaking procedures and protocols? Repubs reaction was extreme.
5389,Labor 💩 💩 💩 💩 is your worst enemy and nightmare 😈 😈 😈 😈 😈 😈 😈
5390,"Utter 💩bad decisions cost Rangers a share o the spoils, the Tic are stealing games"
5391,"I agree, too bad 90% of the other opinions out of your mouth are 💩"
5392,Don’t retweet this 💩and give the racists a bigger platform.
5393,She is a pandering piece of 💩 AND a giant hypocrite. 😡
5394,"Yeah, there’s a lot of 💩 but there are some that make it worth while."
5395,"Every year, like clockwork Palestinians use Ramadan as an excuse to riot and then blame Israel for disrupting Al Asqua. How do you think rocks and fireworks were stored in quantity inside a mosque? And used? Every time this happens, like clockwork, the propagandists tweet 🐂💩."
5396,Ahh you mean THE TERRORIST who came directly from ruzzian prisons to perform MURDER/RAPE/TORTURE in Ukraine! They have DURIBG 10 MONTH tried to take the UKRAINIAN CITY OF BAKHMUT without succes 🤣🤣🤣🤣🤡💩
5397,You are a hollow shell full of 🐎 💩.
5398,no chill whatsoever he’s such a loser 💩 #fairytale
5399,only you and maybe 0.6% believes that 💩
5400,"I think stirring the💩is her role on the show. Where would this season be, before Scandoval, without Scheana goading Katie into a breakdown."
5401,WOW HES FOUND TIME TO TALK TWO 🐴holes but can’t fine time to go to Ohio 🤡💩
5402,If you believe this 🐂💩you REALLY haven't taken any notice over the past 3 years 🤔🙈
5403,via HOLY 💩 🦇 MAN!?! Between TFG seditious behavior w/ classified documents  NOW this - WTAF PPL⁉️ This IS info some MAGAts in Congress have access to ya know?!? Some who are sympathetic to Russia which makes me want to 🤮🤬 #USAoverGQP
5404,Games with this 💩 going on in it should be replayed and the var ref banned for life from football People's livelihoods are on the line due to these incompetent refs
5405,I saw the Sheriff being interviewed. His response is a good'ol fashion kicking ass and taking names attitude. STOP this 💩
5406,Exactly like the refs were HEAVILY biased towards yall yet they still 💩 on refs when refs are a big reason they even got a chance for the playoffs
5407,What about the crime of extortion?!? She’s the criminal. A paid whore who extorts money from wealthy individuals that end up at some point in her orbit. Pity. I agree with President Trump - horseface! She’s definitely been rode hard and put away wet! 💩
5408,"How many other ""large American"" cities have full blown maps (with pics) to identify human💩? Normalizing this💩is the problem. San Francisco Poop Map A"
5409,A worthless piece of 💩
5410,He’s the same male (not a man) that he was when he harassed Anita Hill. Time for more “men” to STOP sweeping 🧹 💩 under the rug. Look where we’re at w/#Trump =🇺🇸’s greatest vulnerability  security risk. Solutions? #lockhimup  #demolishthepatriarchy.
5411,"Gonna disregard your remark as not well-intentioned, on the basis of: 1) your repeated use of ""the disabled"" while allegedly advocating for people with disabilities 2) the rest of the contents of your timeline. P.U! 💩 Please peddle your fake concern elsewhere. 🙄"
5412,"SF311 was slow to resolve this 💩! Took 172 hours to close: ""Case Resolved. Work Completed."""
5413,My grandfather had a 1975. It was brown and looked like a turd. 💩
5414,Ughhh of course it’s that racist homophobic 💩
5415,"You are wise to take time out, my friend - you really don’t need that 💩! You need energy, space  time just for you  your family now. Your kind heart, compassion  strength is needed there. I know you’ll be back when you can -to ‘fight the good fight.’ Much love. Take care.💚💜"
5416,White people are culture vultures bro! They have absolutely no culture… imitate us but always got some racist 💩 to say
5417,Bookies on fire Fastest fifty by #Rahane 🤣🤣 #IPL2023 💩💩💩
5418,Well Marg you stepped in 💩 again. I have my heating thermostat set at your IQ level and last month my bill was 85 percent lower than all my neighbors. Thanks Marg.
5419,How about them German bishops you have 💩for 🧠
5420,"SF311 was slow to resolve this 💩! Took 173 hours to close: ""Case Resolved. Work Completed."""
5421,💩 happens. They're clearly a grub woke company. Get another job pal.
5422,"Take your cyber BS💩💩 elsewhere, and consider yourself blocked and reported"
5423,You live in a 🤡💩🌎 George
5424,Was anyone assaulted? Did people smear 💩 on the walls? Were people beaten with fire extinguishers? Was anyone tazed into having a heart attack? Was the capitol vandalized? Were they trying to overthrow an election? Did people die? #FalseEquivalency
5425,Uh huh 🙄💩
5426,"Brex💩 has failed. You have failed the entire nation, regardless of whether we voted in or out. You are all an utter disgrace to this country, you should be ashamed of yourselves. But you won't be because you can't see how shit you are!!"
5427,They’ve been saying this for decades and should’ve been depleted already 💩
5428,This is when there should be a run on toilet paper 💩
5429,Naw 🤡 not today ain’t a damn soul riding with your 🐂💩. Aryan Princess is going 2 OWN her hit job. No fragile innocent white women passes will be given out. The “Meghan made Kate cry” shop is in liquidation. And Meghan is claiming WHATEVER is left! #KKKateisabully
5430,"According to this 🤡, I’m holding a massive pile of 💩"
5431,"I just know when I turn bearish or bullish , I get bias as hell that my eyes and my brain becomes 🐻 💩 or bullshit."
5432,Vic is a race baiting 💩
5433,Great Result for the 💩
5434,If you are taking a 💩 today. How about enjoying my new video until your legs are numb? 😏
5435,Shameful of such a family member who lets his family members rot in a gutter  himself enjoying his life? These hypocritic pretenders who cannot be true to thr families  take care of them are telling others. Good tht sch 💩 kind of ppl r out of India  r burden of US now.
5436,"KJP has NEVER told the TRUTH. Why would we believe her now?? “A government official”. What a joke. She is nothing but a puppet that regurgitates 💩. Oh, and she’s black, a woman ands she’s gay. Awesome."
5437,"Everything TFG/PAB touches turns to 💩, including his MAGA KKKult. The repub party is not exempt and they have taken his lead and gone full Fascist in the process of rot"
5438,"Still, he meant it when he said it. So I still could give a 💩 less about him"
5439,"Just like all these kings,queens  heirs apparent,who love each other, right ?👇🏾🙄🤡 Really,no one’s buying your b💩,they are the words of someone bitter  lonely who’s never been loved"
5440,I’d stay in World SBK the MotoGP bike is absolutely shite! 💩
5441,Moment we looked down the hallway and notice there were a trail of spots of 💩leading to the elevator. Maintenance was on its way. We looked down the hall from where they came and it was clean so it must have leaked the moment I passed them. The worker began setting tissues on
5442,It’s going to get worse from official r💩ssian accounts thanks to Elon
5443,It’s fun to 💩 on bad people when they’re unsuccessful 😂
5444,"Thank god I moved away from West Bro, it's infested with Muppets like you💩💩"
5445,Do something about it. Talk is cheap! This is pure bull 💩.
5446,This for for Jill Biden! 😂
5447,Is this the part where investors who ask too many questions get turned into villains? Pumpers have more protection than investors in this movement. #mmtlpscam #mmtlp. It’s not that deep. Just Karma. You can’t 💩 on people  give ‘em bad FA  not expect backlash. #mmtlpcult
5448,your so full of yourself💩
5449,Kamala Harris is a piss poor pathetic excuse for a human being!!! She is a complete disgrace to this country!!! Please spare us from ever having to see or hear from her again!!!!🤡💩🤡💩🤡💩🤡💩🤡💩🤡💩🤡💩
5450,But don't they do this to Republicans 🐫 toe is a idiot. The sad part is that she may believe the 💩 that she is talking.
5451,Were they brown? Even POC waitresses don’t want to wait on other POCs because they pull this 💩 all the time.
5452,No one cares about that pandemic bull💩no more give it up already!
5453,Warra goal for Chelshit 💩
5454,"When European spots are at stake, an apology is 💩"
5455,Having to 💩 mid workout is the biggest buzzkill ever.
5456,"Pro-tip: If you donate $50 or more before April 15, will send you a 32-oz co-branded Access Fund Nalgene with water filter! Give a 💩:"
5457,"237000 / 103 = 2,300.97 Miles Per Hour How many more truths is it going to take for you to know that the 'moon landing' was and is a bull 💩 story?"
5458,You democrats own the race 💩 the drag queen 💩 and the who pedoprogressive party. Nice try groomer #epicfail
5459,I'll like to recommend an interesting movie titled Wolverine (2023) 😉 it's a very interesting movie they Nunes killed Chelsea in that movie Y'all chel💩 fans should watch 💯✌️ Lampard Gallagher Chelsea
5460,"Their all we working for the... Koch / Tufton St govmt, 💩🤡"
5461,I believe that's true. Byedone blaming Trump is 🐃💩! He walked into office  did how many executive orders? Then he blames Trump for the exit of Afghanistan when he could have changed ANYTHING he pleased  he did not. He makes my stomach flip!
5462,Shame the waterways are full of crap 💩 due to raw sewage being pumped in daily
