ID,Comments,raw text,emojis
941,could have done better but  yeah less go for next match 🔥🥵,could have done better but  yeah less go for next match ,"['🔥', '🥵']"
942,"them dey troll this one , she get audacity to be glowing 🥵#bbtitans","them dey troll this one , she get audacity to be glowing #bbtitans",['🥵']
943,back in city’s hands. 🥵,back in city’s hands. ,['🥵']
944,what about it?! 🥵,what about it?! ,['🥵']
945,it truly was such a nice surprise 😌🥵❤️,it truly was such a nice surprise ❤️,['🥵']
946,do many thoughts 😔🥵,do many thoughts ,['🥵']
947,"“he is risen” today and all my slips got burnt?🥵😭

i will blame addo d for all this!","“he is risen” today and all my slips got burnt?

i will blame addo d for all this!","['🥵', '😭']"
948,this why i don’t like being attached to ppl she really jst burst out crying 😔,this why i don’t like being attached to ppl she really jst burst out crying ,[]
949,"what happened to the hueningz lately???😭😳
bahiyih so beautiful😳🔥🥵 #hueningbahiyyih","what happened to the hueningz lately???
bahiyih so beautiful #hueningbahiyyih","['😭', '🔥', '🥵']"
950,"chaos at anfield, liverpool 🔥 🥵","chaos at anfield, liverpool  ","['🔥', '🥵']"
951,yes! fuck that sub till he cries! 🥵🙏,yes! fuck that sub till he cries! ,"['🥵', '🙏']"
952,hello?!? did she just say she is sitting on her knees? 🥵,hello?!? did she just say she is sitting on her knees? ,['🥵']
953,next week is summer…calling for 25c on thursday. 🥵😂,next week is summer…calling for 25c on thursday. ,"['🥵', '😂']"
954,16 fps 🥵,16 fps ,['🥵']
955,"attention🩸

you should know the truth today,

hard-work is super gross, when you sit for longer hours, 

your pubic region, armpits, body will smell like sh*t,

so, stop✋

believing the fancy sh*t (quick hacks,
3 tips, etc) that these creators sell u.🥵","attention

you should know the truth today,

hard-work is super gross, when you sit for longer hours, 

your pubic region, armpits, body will smell like sh*t,

so, stop✋

believing the fancy sh*t (quick hacks,
3 tips, etc) that these creators sell u.",['🥵']
956,"🔥🔥🥵  how do you handle this pressure ? 

the game was 7 something by now","  how do you handle this pressure ? 

the game was 7 something by now","['🔥', '🔥', '🥵']"
957,you are now looking at the middle order of the indian cricket team in the upcoming world cup. here we come 🥵,you are now looking at the middle order of the indian cricket team in the upcoming world cup. here we come ,['🥵']
958,#agent manina all over telugu states without  solid block buster but still fans celebraring mass celebrations e sari agent block buster tho wild saaale celebrations and wild rides double and triple untundi next birthday ki 🔥🔥🥵🤙,#agent manina all over telugu states without  solid block buster but still fans celebraring mass celebrations e sari agent block buster tho wild saaale celebrations and wild rides double and triple untundi next birthday ki ,"['🔥', '🔥', '🥵']"
959,the way parents misuse emojis is so funny my mom texts me ‘🥵’ when shes sad😭,the way parents misuse emojis is so funny my mom texts me ‘’ when shes sad,"['🥵', '😭']"
960,i realized you can’t do that! you have to let people be.. let people do what makes them happy 👌🏾 just wish them well!,i realized you can’t do that! you have to let people be.. let people do what makes them happy  just wish them well!,[]
961,you're also hot but that's less important but still like damn 🥵,you're also hot but that's less important but still like damn ,['🥵']
962,you know it's you baby 💯🥵😲😎,you know it's you baby ,"['🥵', '😎']"
963,listening to this and apna bana le on loop since morning 🥵❤️❤️,listening to this and apna bana le on loop since morning ❤️❤️,['🥵']
964,who's the 🐖🐖,who's the ,[]
965,"you won the game, we can all go home now 🥵","you won the game, we can all go home now ",['🥵']
966,he is working out fr fr 🥵,he is working out fr fr ,['🥵']
967,"to cut you off don’t need no scissors now, just need a reason 🤷🏾‍♀️","to cut you off don’t need no scissors now, just need a reason ‍♀️",[]
968,"at brunch with my family it's 🔥🥵💥 as hell outside,and we're eating on the waterfront","at brunch with my family it's  as hell outside,and we're eating on the waterfront","['🔥', '🥵']"
969,arsenal really planned  to defend for 50+ mins against this liverpool? 🙄🥵,arsenal really planned  to defend for 50+ mins against this liverpool? ,['🥵']
970,"imagine shes still look so pretty and sexy.. 🥵🔥😻
oh gosh roseanne ...😍😍😍","imagine shes still look so pretty and sexy.. 
oh gosh roseanne ...","['🥵', '🔥', '😍', '😍', '😍']"
971,i need to check my health i'm dying 🥵😩✋,i need to check my health i'm dying ✋,['🥵']
972,imagine telling someone this is your ex 😉😘😍,imagine telling someone this is your ex ,"['😉', '😍']"
973,saw this last night and all i can think about is peach 🥵,saw this last night and all i can think about is peach ,['🥵']
974,"oh  😳 im not surprised, but im glad and happy seeing this. congratulations to the winner. this is really built different 🥵","oh   im not surprised, but im glad and happy seeing this. congratulations to the winner. this is really built different ",['🥵']
975,"that trent nutmeg on zinchenko then teeing up firmino 🔥🥵
football","that trent nutmeg on zinchenko then teeing up firmino 
football","['🔥', '🥵']"
976,momma there goes that man 🥵,momma there goes that man ,['🥵']
977,"uff ritika singh 🤤🥵🤤
those thighs and structure ❤️‍🔥","uff ritika singh 
those thighs and structure ❤️‍","['🥵', '🔥']"
978,even though higgy didn’t want to admit it but she has strong feelings for thomas💗🥵 #miggy💗🥵,even though higgy didn’t want to admit it but she has strong feelings for thomas #miggy,"['🥵', '🥵']"
979,glad my man ain’t on the internet. you tried it 🥵,glad my man ain’t on the internet. you tried it ,['🥵']
980,"“i’ve been hustling my whole life, even for like the basics” 

whew 😰🥵","“i’ve been hustling my whole life, even for like the basics” 

whew ",['🥵']
981,good night guys have some snacks 🤤 and have a good sleep 😴 sam is always on fire 🔥🥵,good night guys have some snacks  and have a good sleep  sam is always on fire ,"['🔥', '🥵']"
982,giving sex symbol with this curly hair 🥵,giving sex symbol with this curly hair ,['🥵']
983,trent that's a filthy assist right there. firmino? thats also a filthy goal man.🥵,trent that's a filthy assist right there. firmino? thats also a filthy goal man.,['🥵']
984,thicc and hot asf 🥵,thicc and hot asf ,['🥵']
985,"he is so freaking handsome with those glasses. 🥵

 #singlesinferno2 #kimsejun #sejun","he is so freaking handsome with those glasses. 

 #singlesinferno2 #kimsejun #sejun",['🥵']
986,what an assist trent 🥵,what an assist trent ,['🥵']
987,"i have 50% off on my 0nlyeleves 🧝🏻‍♀️
l1nk in bio 🥵☀️🔥🌌🍕","i have 50% off on my 0nlyeleves ‍♀️
l1nk in bio ☀️","['🥵', '🔥']"
988,nikki bella vs bayley in bra panties match which will be so hot 🥵.🥵🥵🥵and jacy jane vs gigi dolin in bra panties match.that would be fantastic match with great  humiliation.🥵🥵🥵🥵🥵,nikki bella vs bayley in bra panties match which will be so hot .and jacy jane vs gigi dolin in bra panties match.that would be fantastic match with great  humiliation.,"['🥵', '🥵', '🥵', '🥵', '🥵', '🥵', '🥵', '🥵', '🥵']"
989,"alhaitham is tall, muscular, and intimidating to a lot of people. but actually his dream is to get dominated by someone that can makes him feel small. so seeing kaveh with his slender frame being able to overthrow someone twice his size makes him🤯😳🥵","alhaitham is tall, muscular, and intimidating to a lot of people. but actually his dream is to get dominated by someone that can makes him feel small. so seeing kaveh with his slender frame being able to overthrow someone twice his size makes him",['🥵']
990,what a violent work out 🥵,what a violent work out ,['🥵']
991,cricket images that precede unfortunate events 😵‍💫🥵,cricket images that precede unfortunate events ‍,['🥵']
992,bobby hate’s arsenal !!! 😍🥵,bobby hate’s arsenal !!! ,"['😍', '🥵']"
993,"me viewing all qtrts on that ""you had to be there: verkwan moments"" tweet at 1 in the morning. 🥹 i mean.. guilty! hahahahahhahahahahahaa","me viewing all qtrts on that ""you had to be there: verkwan moments"" tweet at 1 in the morning.  i mean.. guilty! hahahahahhahahahahahaa",['\U0001f979']
994,we miss this alexander arnold 🥵,we miss this alexander arnold ,['🥵']
995,"the tonal difference between ""hello door! 😊"" and the exasperated ""another door??? 🥵"" is extremely funny. just wait till he sees what's beneath rougeport","the tonal difference between ""hello door! "" and the exasperated ""another door??? "" is extremely funny. just wait till he sees what's beneath rougeport",['🥵']
996,oh ho irah is wilding 🥵,oh ho irah is wilding ,['🥵']
997,"and i forgot to breath because of this hottie move. 🥵🔥

lalisa iketeru in tokyo 
#lisaパワフルステージin東京
#bornpink_tokyodome
#lisa #lalisa #money #blackpink","and i forgot to breath because of this hottie move. 

lalisa iketeru in tokyo 
#lisaパワフルステージin東京
#bornpink_tokyodome
#lisa #lalisa #money #blackpink","['🥵', '🔥']"
998,or have me roll dice and you add the total and $end 🥵,or have me roll dice and you add the total and $end ,['🥵']
999,when this became a jongdae fancam in middle 🥵,when this became a jongdae fancam in middle ,['🥵']
1000,wanna fuck her on that plane so badly 🥵🔥,wanna fuck her on that plane so badly ,"['🥵', '🔥']"
1001,"aish baby oppa 🥵❤

i need to watch him in the drama island","aish baby oppa ❤

i need to watch him in the drama island",['🥵']
1002,🤤😂very nice and easy to use holes,very nice and easy to use holes,['😂']
1003,industry hit gudumba shankar re release on sep 2...🥵💥,industry hit gudumba shankar re release on sep 2...,['🥵']
1004,literally 😂🤣🤣😭😭i swear someone just said the same thing soo valid,literally i swear someone just said the same thing soo valid,"['😂', '🤣', '🤣', '😭', '😭']"
1005,he is unstoppable....a river in flow 🥵,he is unstoppable....a river in flow ,['🥵']
1006,that’s actually helps alot sis thank you 😭 i was thinking about this all day,that’s actually helps alot sis thank you  i was thinking about this all day,['😭']
1007,"for me this is the sexiest thing i've ever seen 🥵 

i vote for 
#netizensreport #buildjakapan for most handsome man alive #mhma2023 #mhma2023buildjakapan","for me this is the sexiest thing i've ever seen  

i vote for 
#netizensreport #buildjakapan for most handsome man alive #mhma2023 #mhma2023buildjakapan",['🥵']
1008,"it was cute! and it was so hot in there, it must’ve been better without big boots on 🥵","it was cute! and it was so hot in there, it must’ve been better without big boots on ",['🥵']
1009,the easter bunny delivered this year 🥵,the easter bunny delivered this year ,['🥵']
1010,milky white beauty #tamannaahbhatia 😍🥵🍼,milky white beauty #tamannaahbhatia ,"['😍', '🥵']"
1011,bam got this man ud a rocking chair 😭,bam got this man ud a rocking chair ,['😭']
1012,"heh 🥵

anyway, frame 3 or 4?","heh 

anyway, frame 3 or 4?",['🥵']
1013,"inspired by this amazing dish we had in covent garden last week….

eldest’s dinner. air fried spied halloumi fries, spicy mayo (and some plain just to help the kid out a bit 🥵!), spinach and pomegranate seed wrap","inspired by this amazing dish we had in covent garden last week….

eldest’s dinner. air fried spied halloumi fries, spicy mayo (and some plain just to help the kid out a bit !), spinach and pomegranate seed wrap",['🥵']
1014,kiwior comes on to spark our own counter attacks 🥵.#coyg #livars,kiwior comes on to spark our own counter attacks .#coyg #livars,['🥵']
1015,metal can was great for pouring hot 🥵 grease into for use later!!! my great grandmother had one on her stove always!!!,metal can was great for pouring hot  grease into for use later!!! my great grandmother had one on her stove always!!!,['🥵']
1016,something spicy 🥵,something spicy ,['🥵']
1017,"life always has been and always will be a competition. ⚔

a lot of men pretend this isn’t true, because they’re afraid to play. 🎭

but if you don’t play - you can’t win. 🏆

what do you call people who never win?

losers. 🥵","life always has been and always will be a competition. ⚔

a lot of men pretend this isn’t true, because they’re afraid to play. 

but if you don’t play - you can’t win. 

what do you call people who never win?

losers. ",['🥵']
1018,her in your art style 🥵,her in your art style ,['🥵']
1019,she goes around looking like that?? 🥵❤️‍🔥❤️‍🔥,she goes around looking like that?? ❤️‍❤️‍,"['🥵', '🔥', '🔥']"
1020,i have faith in arteta subs but wow it’s a risk 🥵,i have faith in arteta subs but wow it’s a risk ,['🥵']
1021,happy easter to you too 😍😍😂🥵,happy easter to you too ,"['😍', '😍', '😂', '🥵']"
1022,"i think the biggest legacy in indian cinema 🥵
art of acting in their blood","i think the biggest legacy in indian cinema 
art of acting in their blood",['🥵']
1023,"damn 🥵, i'm about to ask if i can make this my phone's wallpaper 😆","damn , i'm about to ask if i can make this my phone's wallpaper ",['🥵']
1024,"at that time i just want  off screen pictures of them  if you post some of them we don't mind ( a selfie or a random one's)🥵🔥❤️
#fairytale #farmeed 
p.s ; this shot  was actually represent the story of fairytale 😭😭😭","at that time i just want  off screen pictures of them  if you post some of them we don't mind ( a selfie or a random one's)❤️
#fairytale #farmeed 
p.s ; this shot  was actually represent the story of fairytale ","['🥵', '🔥', '😭', '😭', '😭']"
1025,holly cow 🥵,holly cow ,['🥵']
1026,burning an incense after you clean your house 👌🏾,burning an incense after you clean your house ,[]
1027,especially when he lets 2 in against arsenal 🥵,especially when he lets 2 in against arsenal ,['🥵']
1028,"and i'm seeing mr. bungle live 
with 😲mike patton! ~my first rockstar husband 😂

and i have some other rad shows coming up! including more papa 🔥🥵","and i'm seeing mr. bungle live 
with mike patton! ~my first rockstar husband 

and i have some other rad shows coming up! including more papa ","['😂', '🔥', '🥵']"
1029,that's too hot 😩😩 🔥 🥵,that's too hot   ,"['🔥', '🥵']"
1030,ugh like i can't our fandom are pure hot bitches 🥵,ugh like i can't our fandom are pure hot bitches ,['🥵']
1031,"klopp is coming for it with all he has. gakpo, salah, firmino 🥵","klopp is coming for it with all he has. gakpo, salah, firmino ",['🥵']
1032,something about the french and him just takin her away and their smiles after 😳🥵,something about the french and him just takin her away and their smiles after ,['🥵']
1033,be mine it's meow or never 🥵❤️‍🔥,be mine it's meow or never ❤️‍,"['🥵', '🔥']"
1034,i wish yall niggass leave alone the first time ! 🥴,i wish yall niggass leave alone the first time ! ,[]
1035,specially that scene which i dmed you 🥵,specially that scene which i dmed you ,['🥵']
1036,peter drury : gabriel jesus scores on easter sunday. he may not turn water into wine but he’s met the cross that has turned the ball over the line 🥵🔥🔥🔥,peter drury : gabriel jesus scores on easter sunday. he may not turn water into wine but he’s met the cross that has turned the ball over the line ,"['🥵', '🔥', '🔥', '🔥']"
1037,"🤯🥵 2 red cards    🟥🟥
#laliga #spain 🇪🇸
🧨real betis ml -143 🧨"," 2 red cards    
#laliga #spain 
real betis ml -143 ",['🥵']
1038,"she’s the best 💫 🥵❤️ !!  

love #poojahedge 🥰😘","she’s the best  ❤️ !!  

love #poojahedge ","['🥵', '🥰']"
1039,that through ball from odegaard to martinelli 🥵🔥,that through ball from odegaard to martinelli ,"['🥵', '🔥']"
1040,omfg what a ball that was from ødegaard 🥵,omfg what a ball that was from ødegaard ,['🥵']
1041,they would be 🔥🥵🔥,they would be ,"['🔥', '🥵', '🔥']"
1042,"i have no money!!! i can’t pay for anything! i make less than $1,000.00 dollar a month. i have tried to help myself but with a place 🥵 or 🥶 all the time is exhausting.","i have no money!!! i can’t pay for anything! i make less than $1,000.00 dollar a month. i have tried to help myself but with a place  or  all the time is exhausting.",['🥵']
1043,having ashwagandha powder mixed with my hot chocolate quite often. the results are quite amazing🙈🔥🥵,having ashwagandha powder mixed with my hot chocolate quite often. the results are quite amazing,"['🔥', '🥵']"
1044,me when i find leon in spain 😏,me when i find leon in spain ,[]
1045,phewww.. 😂 thank god no be taiye dem use as example. 🥵,phewww..  thank god no be taiye dem use as example. ,"['😂', '🥵']"
1046,"by this time last year, i only did 24 sessions. this year, i’m over 50 already. 🥵","by this time last year, i only did 24 sessions. this year, i’m over 50 already. ",['🥵']
1047,i was just waiting on that again! 😛🥵😍 hehe!  chillin! 💜,i was just waiting on that again!  hehe! &amp; chillin! ,"['🥵', '😍']"
1048,"yeah...
and you haven't experienced fear, if you didn't play against two active sharpshooters and a goblin sledder 🥵💀","yeah...
and you haven't experienced fear, if you didn't play against two active sharpshooters and a goblin sledder ","['🥵', '💀']"
1049,knock out 🥵,knock out ,['🥵']
1050,since my partner and i are long distance after we have a spicy webcam session i often like to lay on my bed with the dildo still inside of me after he call is over because it reminds me of him 🥺,since my partner and i are long distance after we have a spicy webcam session i often like to lay on my bed with the dildo still inside of me after he call is over because it reminds me of him ,[]
1051,when implement? 🥵,when implement? ,['🥵']
1052,"the pressure is killing me 🥵

#arsenal #liverpool","the pressure is killing me 

#arsenal #liverpool",['🥵']
1053,it seems too obvious 🥵🤨💭,it seems too obvious ,['🥵']
1054,happy easter 😩🥵🐰,happy easter ,"['🥵', '🐰']"
1055,she is making fun of them 🥵💔 they're fools,she is making fun of them  they're fools,['🥵']
1056,he’s going to kill us all with that smile ❤️‍🔥🫠😎🥵🤤🔥 #kerembürsin,he’s going to kill us all with that smile ❤️‍ #kerembürsin,"['🔥', '\U0001fae0', '😎', '🥵', '🔥']"
1057,and another 140+ to go. 🥵,and another 140+ to go. ,['🥵']
1058,"no landing zone #minta x #jaxk 
out now ❤️🥂
only facts w// unmatchable energy 🥵🙅‍♂️🧢
dopr production by #refix 
no landing zoneairplane mode #karma
sry comparison hee ni hai bc 🤣🤣","no landing zone #minta x #jaxk 
out now ❤️
only facts w// unmatchable energy ‍♂️
dopr production by #refix 
no landing zone&gt;&gt;&gt;airplane mode #karma
sry comparison hee ni hai bc ","['🥵', '🤣', '🤣']"
1059,ex. finance minister was not bagging and wear glasses like you 🥵,ex. finance minister was not bagging and wear glasses like you ,['🥵']
1060,love when i take these crazies in there to ball out lmao 🤣 they be acting like they on supermarket sweep lmao 🤣,love when i take these crazies in there to ball out lmao  they be acting like they on supermarket sweep lmao ,"['🤣', '🤣']"
1061,"bts’ rapline are such fantastic music producers, songwriters, rappers and performers, nobody will ever compare to the variety of music they bring to the table, they are absolutely untouchable and leave no crumbs behind 🔥🥵","bts’ rapline are such fantastic music producers, songwriters, rappers and performers, nobody will ever compare to the variety of music they bring to the table, they are absolutely untouchable and leave no crumbs behind ","['🔥', '🥵']"
1062,guess you are having a bad day  taking it out on ……😝😝😝😝🥵,guess you are having a bad day &amp; taking it out on ……,['🥵']
1063,"don't promise what you can't deliver 👌,,, it hurts moreso to someone who values you most.
the word ""promise "" carries alot, better not use it when you doesn't know its value ‼️","don't promise what you can't deliver ,,, it hurts moreso to someone who values you most.
the word ""promise "" carries alot, better not use it when you doesn't know its value ‼️",[]
1064,the celebration man 🥵 ludovic blas is on fire and celebrating like prime messi after scoring the equaliser with fc nantes against monaco,the celebration man  ludovic blas is on fire and celebrating like prime messi after scoring the equaliser with fc nantes against monaco,['🥵']
1065,would love to see your girlfriend slut you out with that dildo 🥵,would love to see your girlfriend slut you out with that dildo ,['🥵']
1066,another record 😂🥵😍🥰,another record ,"['😂', '🥵', '😍', '🥰']"
1067,thickums🤤🤌🔥🥵,thickums,"['🔥', '🥵']"
1068,"arsenal fans watching the last 20 minutes here at anfield 🥵

will the gunners hold on for a famous win?

🎧 listen on  and  

📲 updates on the  app 

#bbcfootball #livars","arsenal fans watching the last 20 minutes here at anfield 

will the gunners hold on for a famous win?

 listen on  and  

 updates on the  app 

#bbcfootball #livars",['🥵']
1069,"i don' t frequently buy new clothes even in attending concerts...
pero kasi most of my clothes panlamig since i use them sa work 🥶
but now, i am attending tds2 with this kind of weather... 🔥
so need ko talaga maghanap 😓
super tamad pa naman ako magikot these days keinit ph🌤🥵","i don' t frequently buy new clothes even in attending concerts...
pero kasi most of my clothes panlamig since i use them sa work 
but now, i am attending tds2 with this kind of weather... 
so need ko talaga maghanap 
super tamad pa naman ako magikot these days keinit ph","['🔥', '🥵']"
1070,currently intrigued by a leo 🥵,currently intrigued by a leo ,['🥵']
1071,"this!!! screams hotness, chemistry and foreplay... and sidharth malhotra's sexy slow rap 🥵🔥","this!!! screams hotness, chemistry and foreplay... and sidharth malhotra's sexy slow rap ","['🥵', '🔥']"
1072,mella is money 💰 is looking gorgeous in this picture.and hot 🥵 🥵🥵🥵🥵💰💰💰💰,mella is money  is looking gorgeous in this picture.and hot  ,"['🥵', '🥵', '🥵', '🥵', '🥵']"
1073,"hey ummm  you not the only one who made up with iab’s tucker 😬😳

if ya know..you know 😂🥵","hey ummm  you not the only one who made up with iab’s tucker 

if ya know..you know ","['😂', '🥵']"
1074,"breakfast, lunch and dinner every day 😋 😍🥵♥️","breakfast, lunch and dinner every day  ♥️","['😋', '😍', '🥵']"
1075,chaat masala fries by harshita. working hard on my spice tolerance 🥵,chaat masala fries by harshita. working hard on my spice tolerance ,['🥵']
1076,"it is a bit like covid. the deception employed by the media. ahh, nice bunny, but wait 🥵","it is a bit like covid. the deception employed by the media. ahh, nice bunny, but wait ",['🥵']
1077,"today in #judgementskitchen 
my easter-sunday-turkey-sandwich-burger! 
chili sauce, smoked salami, party coleslaw, minced meat turkey streak, gouda, and sunny side egg! 
so damn good! 😩🥵
a happy and blessed easter-fest everyone! 🤗💗","today in #judgementskitchen 
my easter-sunday-turkey-sandwich-burger! 
chili sauce, smoked salami, party coleslaw, minced meat turkey streak, gouda, and sunny side egg! 
so damn good! 
a happy and blessed easter-fest everyone! ",['🥵']
1078,the one thing i nuh missing not being on shift is them back to back bush fire calls. stay up  🥵,the one thing i nuh missing not being on shift is them back to back bush fire calls. stay up  ,['🥵']
1079,max temp. is already nearing 40°c in kolkata 🥵 ..that too in 1st week of april. can't imagine what will happen in may 😓,max temp. is already nearing 40°c in kolkata  ..that too in 1st week of april. can't imagine what will happen in may ,['🥵']
1080,don’t ever say this again😒 comparing that nasty sharwama to my double cheesed pizza?😭😭,don’t ever say this again comparing that nasty sharwama to my double cheesed pizza?,"['😭', '😭']"
1081,me walking outside and seeing all the chicks with dicks 🥵,me walking outside and seeing all the chicks with dicks ,['🥵']
1082,of course my dude 🥵,of course my dude ,['🥵']
1083,"🌸happy easter~! 🐰🥚

protip: don't steal from  's stash...you might end up celebrating in a different way... 🥵","happy easter~! 

protip: don't steal from  's stash...you might end up celebrating in a different way... ","['🐰', '🥚', '🥵']"
1084,i want a sugar mommy! 🥵,i want a sugar mommy! ,['🥵']
1085,"when they do the shake i was freeze 🤣🥵
damn their are doing this again and again poor my heart 😭😭
cr : kissjisoo1
#srchafreen
#beckysangels 
#freenbecky_fanboom_macau
#freenbeckyinmacau","when they do the shake i was freeze 
damn their are doing this again and again poor my heart 
cr : kissjisoo1
#srchafreen
#beckysangels 
#freenbecky_fanboom_macau
#freenbeckyinmacau","['🤣', '🥵', '😭', '😭']"
1086,classic ft-1635 on this end! phoenix summer is coming on faster than i would like 🥵,classic ft-1635 on this end! phoenix summer is coming on faster than i would like ,['🥵']
1087,i can press your titty in bra 🥵,i can press your titty in bra ,['🥵']
1088,"daily the hot kiss of brightwell 🧔🏻‍♂️👩🏽‍🦱😍🥵
#saveprodigalson #detectivemom","daily the hot kiss of brightwell ‍♂️‍
#saveprodigalson #detectivemom","['😍', '🥵']"
1089,"hmmm, i think you'll need to schedule an appointment for me to take a closer look at that...just to be proactive you know 😳😉😍🥵","hmmm, i think you'll need to schedule an appointment for me to take a closer look at that...just to be proactive you know ","['😉', '😍', '🥵']"
1090,the thighs 🥵😍,the thighs ,"['🥵', '😍']"
1091,bob is an absolute sex icon 🥵,bob is an absolute sex icon ,['🥵']
1092,she’s gorgeous asf 😍😍😍,she’s gorgeous asf ,"['😍', '😍', '😍']"
1093,jesus is just something different 🥵,jesus is just something different ,['🥵']
1094,lz is only saying the truth 🥵😳,lz is only saying the truth ,['🥵']
1095,girl you are serving 🥵😍✨,girl you are serving ✨,"['🥵', '😍']"
1096,"live fast, die young, be wild and have fun 😮‍💨🥵","live fast, die young, be wild and have fun ‍",['🥵']
1097,i think it is the right time to confess my feelings for her 🤩🥵 kya khte ho ?,i think it is the right time to confess my feelings for her  kya khte ho ?,['🥵']
1098,my nerves have been bad lately 🥺,my nerves have been bad lately ,[]
1099,baby boy is a smooth operator 🤭🥵😹#datemyfamily,baby boy is a smooth operator #datemyfamily,['🥵']
1100,i think you guys are forgetting that this yeonjun exists 🥵❤️‍🔥🔥,i think you guys are forgetting that this yeonjun exists ❤️‍,"['🥵', '🔥', '🔥']"
1101,he scored most of them against yash dayal.. wt abt rauf 🥵,he scored most of them against yash dayal.. wt abt rauf ,['🥵']
1102,"ma new samsung tv opened with vakeel saab climax scene....🥵💥

goosebumps by seeing   ...🔥🤌

bgm🥵 thankyou 
#massgodvenusriram .❤️‍🔥

#2yearsofbbvakeelsaab","ma new samsung tv opened with vakeel saab climax scene....

goosebumps by seeing   ...

bgm thankyou 
#massgodvenusriram .❤️‍

#2yearsofbbvakeelsaab","['🥵', '🔥', '🥵', '🔥']"
1103,so hot 🔥 🥵  perfect as you are!,so hot    perfect as you are!,"['🔥', '🥵']"
1104,saraya.  is great wrestler 🤼‍♀️ and hot 🥵 as well❤️❤️❤️❤️🖤🖤🖤,saraya.  is great wrestler ‍♀️ and hot  as well❤️❤️❤️❤️,['🥵']
1105,can we just talk about your beautiful skin  your how beautiful you are 🫶🏾🥹 the pony is giving !,can we just talk about your beautiful skin &amp; your how beautiful you are 🫶 the pony is giving !,['\U0001f979']
1106,i really love ❤️  so hot 🥵,i really love ❤️  so hot ,['🥵']
1107,"match nodirlilla bro, evening twitter open maadidre tl nalli bare avna praise madta idru scoreboard nodi aa meme hakide ashte 😀 just now finished highlights he was 🥵 that too 5 sixes in a over 🙏","match nodirlilla bro, evening twitter open maadidre tl nalli bare avna praise madta idru scoreboard nodi aa meme hakide ashte  just now finished highlights he was  that too 5 sixes in a over ","['🥵', '🙏']"
1108,"ultimate goal is to own this fcking wh*re 🥵

#mercedes #goal #carlover","ultimate goal is to own this fcking wh*re 

#mercedes #goal #carlover",['🥵']
1109,ugh are they trans though 🥵,ugh are they trans though ,['🥵']
1110,his is hot 🥵,his is hot ,['🥵']
1111,that song will also chart alongside with the tt. i have this song on repeat 😭🥵,that song will also chart alongside with the tt. i have this song on repeat ,"['😭', '🥵']"
1112,"madly waiting to witness mass hysteria in theaters 💥🥵

#simhadri4konmay20","madly waiting to witness mass hysteria in theaters 

#simhadri4konmay20",['🥵']
1113,"imma copy this look for eid, dhoti with sneakers 🥵","imma copy this look for eid, dhoti with sneakers ",['🥵']
1114,that scene was 🥵🔥🔥🔥 #magnumpi,that scene was  #magnumpi,"['🥵', '🔥', '🔥', '🔥']"
1115,my face is badly burnt 🥵. tomorrow i must get sunscreen 😊.,my face is badly burnt . tomorrow i must get sunscreen .,['🥵']
1116,thank you 🫶🏾🏆,thank you 🫶,[]
1117,that’s so hot 🥵,that’s so hot ,['🥵']
1118,i dare someone to tell me she is not so fit in that fit. the bum wiggle 🥵,i dare someone to tell me she is not so fit in that fit. the bum wiggle ,['🥵']
1119,red 🥵 or black 🌚,red  or black ,['🥵']
1120,this is the perfect man of the world 🥵❤️‍🔥,this is the perfect man of the world ❤️‍,"['🥵', '🔥']"
1121,this is a vibe 🥵♥️,this is a vibe ♥️,['🥵']
1122,i would love to have you kick my testicles 🥵,i would love to have you kick my testicles ,['🥵']
1123,"i love them a normal amount
normal amount : 🥰💞👅😭🫶🏻❤️🦋🐱😘🥹🥳🤩🤭🥵❤️💜🤎🩵💛🫦👄🫀","i love them a normal amount
normal amount : 🫶❤️❤️🩵","['🥰', '😭', '\U0001f979', '🥳', '🥵']"
1124,the tripathi we all know 🥵,the tripathi we all know ,['🥵']
1125,threaten me with a good time why don't you. 🥵,threaten me with a good time why don't you. ,['🥵']
1126,sorry not a 🥵 🤖  lol,sorry not a    lol,['🥵']
1127,don't let social media affect you. you seem like a cool person and you're fine af 🥵,don't let social media affect you. you seem like a cool person and you're fine af ,['🥵']
1128,time wasters have def made me rethink my friendly nature a few times but then there’s the unbelievable loyalty and support i’ve gained from people who haven’t even seen me yet 🥵 damn i wish the ones not worth my time had an identifying stamp on their forehead or something 😫,time wasters have def made me rethink my friendly nature a few times but then there’s the unbelievable loyalty and support i’ve gained from people who haven’t even seen me yet  damn i wish the ones not worth my time had an identifying stamp on their forehead or something ,['🥵']
1129,jesus christ die on the cross for us and many people will die in the hotel room and house 🏡 today 🥵🤔🤔,jesus christ die on the cross for us and many people will die in the hotel room and house  today ,"['🥵', '🤔', '🤔']"
1130,extremely hot 🔥 🥵,extremely hot  ,"['🔥', '🥵']"
1131,"chef james never misses 🤌🏾🤌🏾🤌🏾 
but i discovered another good breakfast spot for us 😂😂😂","chef james never misses  
but i discovered another good breakfast spot for us ","['😂', '😂', '😂']"
1132,ok xiumin's too hot for this ikyk 🥵,ok xiumin's too hot for this ikyk ,['🥵']
1133,loopy coming in hot with the cutting questions 🔥🥵❤️‍🔥,loopy coming in hot with the cutting questions ❤️‍,"['🔥', '🥵', '🔥']"
