ID,Comments,raw text,emojis
4361,they’re no real eh 😂😂,they’re no real eh ,"['😂', '😂']"
4362,"he’s giving villain, but i can look past that😂","he’s giving villain, but i can look past that",['😂']
4363,changing the subject and trying to insult is weak. you're assuming everyone on the right watches msm and most especially fox😂 that's a really ignorant assumption. msm talking points are rather obvious when parrots spew them in unison on social media.,changing the subject and trying to insult is weak. you're assuming everyone on the right watches msm and most especially fox that's a really ignorant assumption. msm talking points are rather obvious when parrots spew them in unison on social media.,['😂']
4364,coming from you 😂😂,coming from you ,"['😂', '😂']"
4365,scousers going mad over the pitch side 🎤 😂😂😂😂😂😂,scousers going mad over the pitch side  ,"['😂', '😂', '😂', '😂', '😂', '😂']"
4366,because chelsea doesn't have rinku😂,because chelsea doesn't have rinku,['😂']
4367,unnecessary goal to concede but these boys better wake up 😂,unnecessary goal to concede but these boys better wake up ,['😂']
4368,imagine impersonating the owner of … wait for it … crawley town 😂🤡 you must look just like him. one sandwich short of a heart attack. fat cvnt 😂🐷,imagine impersonating the owner of … wait for it … crawley town  you must look just like him. one sandwich short of a heart attack. fat cvnt ,"['😂', '🤡', '😂']"
4369,😂😂😂no ship in our business,no ship in our business,"['😂', '😂', '😂']"
4370,"trust me bro, the only positive is that klopp is suffering 😂","trust me bro, the only positive is that klopp is suffering ",['😂']
4371,constellation of toilet paper on the ceiling of a junior high school bathroom! 😂😂😂,constellation of toilet paper on the ceiling of a junior high school bathroom! ,"['😂', '😂', '😂']"
4372,"happy resurrection day, indeed!!! celebrate our risen savior!!!!!!!! he's tough🥰!!!  he runs a tight ship!!! i should know 😂😔💪💪💪!!!!! #mightywasthelamb
#mightyisthelamb","happy resurrection day, indeed!!! celebrate our risen savior!!!!!!!! he's tough!!!  he runs a tight ship!!! i should know !!!!! #mightywasthelamb
#mightyisthelamb","['🥰', '😂']"
4373,cause it was her man she knew him before faith was in the picture 😂,cause it was her man she knew him before faith was in the picture ,['😂']
4374,literally wrong about everything 😂,literally wrong about everything ,['😂']
4375,"this bitch said the girls she went to school with who talk about their own happy marriages on here got ran thru when they were younger???  wheres the correlation?😂😂😂😂😂

bitches say whatever to make themselves feel better i swear 💀😂","this bitch said the girls she went to school with who talk about their own happy marriages on here got ran thru when they were younger???  wheres the correlation?

bitches say whatever to make themselves feel better i swear ","['😂', '😂', '😂', '😂', '😂', '💀', '😂']"
4376,i’m bouta start a group chat just so i can debate music with niggas 😂,i’m bouta start a group chat just so i can debate music with niggas ,['😂']
4377,bruh who’s swearing so much on sky sports?! 😂 #livars,bruh who’s swearing so much on sky sports?!  #livars,['😂']
4378,nah cause they didn’t hear you 😂😂 i love nicki but she did just sign some people that she’s doing what for? oh okay,nah cause they didn’t hear you  i love nicki but she did just sign some people that she’s doing what for? oh okay,"['😂', '😂']"
4379,i rather had nothin than him 😂😂,i rather had nothin than him ,"['😂', '😂']"
4380,he’s a runna he’s a track star 😩😂,he’s a runna he’s a track star ,['😂']
4381,ey sana you are correct 😂 nam i’m asking but there’s no formula,ey sana you are correct  nam i’m asking but there’s no formula,['😂']
4382,can’t believe u niggas listen to a song sayin 21 can u do sum for meee 😂😂😂,can’t believe u niggas listen to a song sayin 21 can u do sum for meee ,"['😂', '😂', '😂']"
4383,how they blaming xhaka for that goal 😂😂😂😂 are they alright like!!!,how they blaming xhaka for that goal  are they alright like!!!,"['😂', '😂', '😂', '😂']"
4384,salah dealt with martinelli there 😂,salah dealt with martinelli there ,['😂']
4385,brought???? you mean brought cubes🤭😂🤣🤪😋🤣😂🤣🤣💀,brought???? you mean brought cubes,"['😂', '🤣', '😋', '🤣', '😂', '🤣', '🤣', '💀']"
4386,"cornball shit and this why we wanted him to lose the first go 
around 😂","cornball shit and this why we wanted him to lose the first go 
around ",['😂']
4387,was that your communion money michael ? 😂😂😂,was that your communion money michael ? ,"['😂', '😂', '😂']"
4388,you are really living your name pink pussay 😂,you are really living your name pink pussay ,['😂']
4389,sounds like carra is going absolutely off it whilst off mic😂,sounds like carra is going absolutely off it whilst off mic,['😂']
4390,"lol... me shoving? 😂😂

u the one that started this whole convo and responded quiet well without shoving nothing.","lol... me shoving? 

u the one that started this whole convo and responded quiet well without shoving nothing.","['😂', '😂']"
4391,i like to do what everybody else ain’t doing 😂👍🏾,i like to do what everybody else ain’t doing ,"['😂', '👍']"
4392,then think about kohli after every wc matches especially in t20😂,then think about kohli after every wc matches especially in t20,['😂']
4393,the fans in the background😂😂😂,the fans in the background,"['😂', '😂', '😂']"
4394,"putting fuel in the fire,why😂😂😂🤦🏿‍♂️","putting fuel in the fire,why‍♂️","['😂', '😂', '😂']"
4395,"you know you are fasting !
dnt let cricket ball hit yoh on the head 🤣🤣🤣🤣😂😂😂.
na small thing dey pain me🤣","you know you are fasting !
dnt let cricket ball hit yoh on the head .
na small thing dey pain me","['🤣', '🤣', '🤣', '🤣', '😂', '😂', '😂', '🤣']"
4396,"i always have a nosey at your station when i go past, you're never looking 😂 we need to get to half time and calm shit down a bit, because this is going to go off","i always have a nosey at your station when i go past, you're never looking  we need to get to half time and calm shit down a bit, because this is going to go off",['😂']
4397,oop! i felt that! 🤣 and that’s the new adaptation…bye samantha! 🤣😂,oop! i felt that!  and that’s the new adaptation…bye samantha! ,"['🤣', '🤣', '😂']"
4398,don't let them know your next move 😂,don't let them know your next move ,['😂']
4399,i burned the carpet in my bedroom with my burner. 😂 …the dang cords were what? 12 inches. 😂🤣 it didn’t dawn on me to use an extension cord at 7 years old.,i burned the carpet in my bedroom with my burner.  …the dang cords were what? 12 inches.  it didn’t dawn on me to use an extension cord at 7 years old.,"['😂', '😂', '🤣']"
4400,drink lean all day and go perform😂😂😂😂,drink lean all day and go perform,"['😂', '😂', '😂', '😂']"
4401,i have all three 😂😂🤷🏽‍♀️,i have all three ‍♀️,"['😂', '😂']"
4402,"arsenal plays good football mehnn....damn
arteta has turned that team around in a few seasons

arsenal fans deserve all the joy😌 they saw shege for years😂","arsenal plays good football mehnn....damn
arteta has turned that team around in a few seasons

arsenal fans deserve all the joy they saw shege for years",['😂']
4403,oh man i wish he’d lay on the hood of my car. 😂 he’d take one hell of a ride.,oh man i wish he’d lay on the hood of my car.  he’d take one hell of a ride.,['😂']
4404,"that’s no easter bunny! 😂 the zoo is open today on easter sunday, 10am-5pm along with the gift shop and coffee shop. we hope you will pay us a visit! 🐣 photo by zookeeper sam z.","that’s no easter bunny!  the zoo is open today on easter sunday, 10am-5pm along with the gift shop and coffee shop. we hope you will pay us a visit!  photo by zookeeper sam z.","['😂', '🐣']"
4405,"mothers will rub powder on their own face neatly but just look at her son’s face, powder even reach the boy for ear 😂","mothers will rub powder on their own face neatly but just look at her son’s face, powder even reach the boy for ear ",['😂']
4406,white got booked for a perfect tackle  xhaka got booked for being pushed 😂,white got booked for a perfect tackle &amp; xhaka got booked for being pushed ,['😂']
4407,omggggggg so jealous! i have like… some normal requirements done and some optional and still one part of the aspiration! she never gets attacked by bugs so it’s taking forever to complete that one 😂😂,omggggggg so jealous! i have like… some normal requirements done and some optional and still one part of the aspiration! she never gets attacked by bugs so it’s taking forever to complete that one ,"['😂', '😂']"
4408,they'll be moving that mic at half time 😂 #livars,they'll be moving that mic at half time  #livars,['😂']
4409,wearing hannukah pjs with a passover oreo in one hand and matza pizza in another 😂,wearing hannukah pjs with a passover oreo in one hand and matza pizza in another ,['😂']
4410,"my guy been looking for some to talk to, story has it this chick is infected with some std or something 😂😂","my guy been looking for some to talk to, story has it this chick is infected with some std or something ","['😂', '😂']"
4411,is 1-2 now😂  have fun🫶,is 1-2 now  have fun🫶,['😂']
4412,loool anfield stressed dem man cussing through the screen 😂😂😂,loool anfield stressed dem man cussing through the screen ,"['😂', '😂', '😂']"
4413,"i remember , and there were rumours of him going to city...and he did the biggest troll dying his hair 😂","i remember , and there were rumours of him going to city...and he did the biggest troll dying his hair ",['😂']
4414,"😂😂😂i stumbled on your twitter feed and, the admin is such a mind.
easy how you pass info to prospective clients through humor and narration.
credits.","i stumbled on your twitter feed and, the admin is such a mind.
easy how you pass info to prospective clients through humor and narration.
credits.","['😂', '😂', '😂']"
4415,mate scousers that keep getting caught swearing on the microphone are killing me 😂😂😂,mate scousers that keep getting caught swearing on the microphone are killing me ,"['😂', '😂', '😂']"
4416,the way she didn’t deserve them  played with both thier feelings 😂,the way she didn’t deserve them &amp; played with both thier feelings ,['😂']
4417,is rhis  us😂,is rhis  us,['😂']
4418,salah don run that levels for martinelli too😂,salah don run that levels for martinelli too,['😂']
4419,ofc not! who would?! 😭😂,ofc not! who would?! ,"['😭', '😂']"
4420,i’m loving this swearing fan commentary sky sports have introduced! 😂 #livars,i’m loving this swearing fan commentary sky sports have introduced!  #livars,['😂']
4421,this kind of pettiness is allowed 🤣😂🤣,this kind of pettiness is allowed ,"['🤣', '😂', '🤣']"
4422,i have a problem when it comes to buying clothes/shoes… if i see something i want.. rarely do i ever tell myself no. if i got it ima spend it fasho 😂,i have a problem when it comes to buying clothes/shoes… if i see something i want.. rarely do i ever tell myself no. if i got it ima spend it fasho ,['😂']
4423,it’s gonna be the first easter egg hunt with my dad. this shit gonna be funny 😂.,it’s gonna be the first easter egg hunt with my dad. this shit gonna be funny .,['😂']
4424,our daddy might be on it 🤭 idk he did '92. he was still rocking his t-shirts years later. that how we found out about it  😭😂😫,our daddy might be on it  idk he did '92. he was still rocking his t-shirts years later. that how we found out about it  ,"['😭', '😂']"
4425,"11 years (2012) has gone by since arsenal beat us at anfield.

""potentially,"" you may win today. 

well done 😂😂😂 boys

/

look at the play acting  time wasting going on already from #arsenal.

#livars","11 years (2012) has gone by since arsenal beat us at anfield.

""potentially,"" you may win today. 

well done  boys

/

look at the play acting &amp; time wasting going on already from #arsenal.

#livars","['😂', '😂', '😂']"
4426,martinelli will milk the hell out of taa today 😂😂,martinelli will milk the hell out of taa today ,"['😂', '😂']"
4427,"and further, your source is al jazeera 😂","and further, your source is al jazeera ",['😂']
4428,"remember my mum taking me to see that for my 8th birthday back in the mid 60s. i slept through it 🙈🥴😂 watched countless times now though, great film.","remember my mum taking me to see that for my 8th birthday back in the mid 60s. i slept through it  watched countless times now though, great film.",['😂']
4429,i need to find out my potential 😂,i need to find out my potential ,['😂']
4430,"jesus has *resurrected* ampa

see how he rose above allison 🤣😂

#livars","jesus has *resurrected* ampa

see how he rose above allison 

#livars","['🤣', '😂']"
4431,that fan mic’d up is cooking up f bombs 💥😂 #livars,that fan mic’d up is cooking up f bombs  #livars,['😂']
4432,"i discovered the rose from one of my moot, not krystel. i have some of their recent songs on my playlist. i’m going to find that similar nail polish color to buy it 😂","i discovered the rose from one of my moot, not krystel. i have some of their recent songs on my playlist. i’m going to find that similar nail polish color to buy it ",['😂']
4433,on this honorable his excellency arsenal will trash liverpool today...🤣😂😅,on this honorable his excellency arsenal will trash liverpool today...,"['🤣', '😂', '😅']"
4434,she blocked me too😂it’s never that serious we clearly hit a nerve .,she blocked me tooit’s never that serious we clearly hit a nerve .,['😂']
4435,salah against the other big 6 clubs ?? don't joke with that one 😂,salah against the other big 6 clubs ?? don't joke with that one ,['😂']
4436,skysports having to constantly apologise for the liverpool fan calling everyone a dickhead 😂,skysports having to constantly apologise for the liverpool fan calling everyone a dickhead ,['😂']
4437,"naah...
liverpool and leeds so up there 😂","naah...
liverpool and leeds so up there ",['😂']
4438,"he probably do, i mean i paid rent for more than 2 years somewhere just to keep my luggages😂","he probably do, i mean i paid rent for more than 2 years somewhere just to keep my luggages",['😂']
4439,ke easter sunday please 😂😂😂😂respect the christians,ke easter sunday please respect the christians,"['😂', '😂', '😂', '😂']"
4440,is that similar to breakfast screech? 😂,is that similar to breakfast screech? ,['😂']
4441,let's get this😂💯,let's get this,['😂']
4442,why are they going on so much about xhaka 😂😂😂,why are they going on so much about xhaka ,"['😂', '😂', '😂']"
4443,"here’s my experience, what’s yours?😂","here’s my experience, what’s yours?",['😂']
4444,all i’m hearing is liverpool fans cursing😂,all i’m hearing is liverpool fans cursing,['😂']
4445,deal with that 11th hour😂🤡,deal with that 11th hour,"['😂', '🤡']"
4446,"oh jeez, they’re gunna go fkin mental when they realise 😂😂","oh jeez, they’re gunna go fkin mental when they realise ","['😂', '😂']"
4447,same here 😂 was surprised by srk's tweet then saw scorecard and i was like what 😅 rinku saved us👑,same here  was surprised by srk's tweet then saw scorecard and i was like what  rinku saved us,"['😂', '😅']"
4448,fuuuuuck i was supposed to go to church 😂 sorry god,fuuuuuck i was supposed to go to church  sorry god,['😂']
4449,curses are flying out 😂😂😂😂😂😂😂,curses are flying out ,"['😂', '😂', '😂', '😂', '😂', '😂', '😂']"
4450,another easter fact 😂,another easter fact ,['😂']
4451,😂 what a response 👏, what a response ,['😂']
4452,the look on his face after he just made me chase him round the garden because he took my sunglasses 😂,the look on his face after he just made me chase him round the garden because he took my sunglasses ,['😂']
4453,that’s a people problem 😂,that’s a people problem ,['😂']
4454,i tell them this all the time😒😂,i tell them this all the time,['😂']
4455,this one person is only sweet to me when she's drunk 😂 — oh friend 😭🫂 if she's not so nice to you when sober that might be a sign to sit and talk to her about that,this one person is only sweet to me when she's drunk  — oh friend  if she's not so nice to you when sober that might be a sign to sit and talk to her about that,"['😂', '😭']"
4456,i never experienced real humidity until we went to tx during the summer omg that was horrible! our heat is very dry until monsoon season hits. but even then the humidity isn’t as bad as that. ah gotta love mother nature 😂,i never experienced real humidity until we went to tx during the summer omg that was horrible! our heat is very dry until monsoon season hits. but even then the humidity isn’t as bad as that. ah gotta love mother nature ,['😂']
4457,yoo can anyone here the scouser shouting in the back ground 😂😂😂,yoo can anyone here the scouser shouting in the back ground ,"['😂', '😂', '😂']"
4458,yet again i believed my mom when she said she was only going to get two things 🙃🙃🙃she took me out for breakfast today his morning so i wouldn’t talk back while she shopped lmbooo she played me 😂😂,yet again i believed my mom when she said she was only going to get two things she took me out for breakfast today his morning so i wouldn’t talk back while she shopped lmbooo she played me ,"['😂', '😂']"
4459,since when did you all believe valaipechu 😂😂,since when did you all believe valaipechu ,"['😂', '😂']"
4460,you better start acting like you a chicago nigga. 😂 once i started not giving a fuck. it like triggers a woman to act right. backwards ass hell i know but you have to not act like you got sense 💀 naw i hear you gang that used to be my issues too.,you better start acting like you a chicago nigga.  once i started not giving a fuck. it like triggers a woman to act right. backwards ass hell i know but you have to not act like you got sense  naw i hear you gang that used to be my issues too.,"['😂', '💀']"
4461,i do not need to accept your opinion when fact is you do 😂😂😂,i do not need to accept your opinion when fact is you do ,"['😂', '😂', '😂']"
4462,hey eddy boy you made the list. 😂😂😂,hey eddy boy you made the list. ,"['😂', '😂', '😂']"
4463,just tell him to watch his favorite player curry 😂😂😂,just tell him to watch his favorite player curry ,"['😂', '😂', '😂']"
4464,"😂 had that idea in development, too, but never got it going—think somebody else may scooped us iirc. but valerie and wolfid would be gold!"," had that idea in development, too, but never got it going—think somebody else may scooped us iirc. but valerie and wolfid would be gold!",['😂']
4465,niggas using the personal experiences to generalize all women 😂. lames,niggas using the personal experiences to generalize all women . lames,['😂']
4466,"i need more follower with money.
please share this till i get enough.
😂😂😂😂🥳🥳🥳🥳🥳🥳
#savewarriornun #warriornun
#albabaptista
#representationmatters
easter tarask hunt","i need more follower with money.
please share this till i get enough.

#savewarriornun #warriornun
#albabaptista
#representationmatters
easter tarask hunt","['😂', '😂', '😂', '😂', '🥳', '🥳', '🥳', '🥳', '🥳', '🥳']"
4467,chale the fans for anfield be wild o. obscenities being screamed at the arsenal players😂,chale the fans for anfield be wild o. obscenities being screamed at the arsenal players,['😂']
4468,ctfu im just trying figure out if you got my stuff why you ain't bring them to me ? 😂 i feel like you wanna beef wit me .,ctfu im just trying figure out if you got my stuff why you ain't bring them to me ?  i feel like you wanna beef wit me .,['😂']
4469,a highlight of takedown yesterday was waving  and the look of utter confusion on her face when she turned round 😂,a highlight of takedown yesterday was waving  and the look of utter confusion on her face when she turned round ,['😂']
4470,"in the words of an atlanta native on this easter day 😂😂😂😭😭💀💀💀

“if it walk like a duck… hell you talmbouttt”","in the words of an atlanta native on this easter day 

“if it walk like a duck… hell you talmbouttt”","['😂', '😂', '😂', '😭', '😭', '💀', '💀', '💀']"
4471,' we realize you and your family need easter money...keep us entertained with folklore..😂😂😂😂,' we realize you and your family need easter money...keep us entertained with folklore..,"['😂', '😂', '😂', '😂']"
4472,and he wants a date 😂😂😂,and he wants a date ,"['😂', '😂', '😂']"
4473,"i can’t even shout abeg,come back when your team is better🤣😂","i can’t even shout abeg,come back when your team is better","['🤣', '😂']"
4474,per 36 shouldn’t even be a stat 😂,per 36 shouldn’t even be a stat ,['😂']
4475,english fans swear like crazy 😂 you’re hearing everything on these mics,english fans swear like crazy  you’re hearing everything on these mics,['😂']
4476,u mad bro? 😂 it's not even the playoffs yet.,u mad bro?  it's not even the playoffs yet.,['😂']
4477,wonder if sky are gonna move that pitch side microphone at half time… apologies galore. 😂😂 #livars,wonder if sky are gonna move that pitch side microphone at half time… apologies galore.  #livars,"['😂', '😂']"
4478,me on the left in the blue 😂,me on the left in the blue ,['😂']
4479,😂 😂 😂 ũyũ atumũraga kĩnua nganoga. 6months bado hawajaokota anything? yet they had allocated themselves huge monies for their and spouse's offices na magari🤦‍♂️,   ũyũ atumũraga kĩnua nganoga. 6months bado hawajaokota anything? yet they had allocated themselves huge monies for their and spouse's offices na magari‍♂️,"['😂', '😂', '😂']"
4480,give it a rest mate 😂 we know what’s coming,give it a rest mate  we know what’s coming,['😂']
4481,"i’m still clinical, and mentor/peer review , triage etc

and i don’t have time to miss anything 😂","i’m still clinical, and mentor/peer review , triage etc

and i don’t have time to miss anything ",['😂']
4482,"what with these liverpool fans? 😂😂😂
see insults","what with these liverpool fans? 
see insults","['😂', '😂', '😂']"
4483,you got a crazy squad there g! leave some ninjas for us too 😂,you got a crazy squad there g! leave some ninjas for us too ,['😂']
4484,"im crying im so calm with shit, even when it bothers me. so mf just think idgaf about nothing 😂","im crying im so calm with shit, even when it bothers me. so mf just think idgaf about nothing ",['😂']
4485,the pitch side microphones have been picking up so much foul language today. 😂😂😂,the pitch side microphones have been picking up so much foul language today. ,"['😂', '😂', '😂']"
4486,😂 na u be d mugu here. check people who listen to simon in the comments here and check mugu comments like yourself and compare. simon ekpa is the best thing that makes me happy as an igboman. obi can not even comments when igbo is killed. simon ekpa na u we know, na u be d mugu here. check people who listen to simon in the comments here and check mugu comments like yourself and compare. simon ekpa is the best thing that makes me happy as an igboman. obi can not even comments when igbo is killed. simon ekpa na u we know,['😂']
4487,"the crowd noise on the mic is hilarious 😂😂 ""fucking knobhead"" has been said at least 4 times","the crowd noise on the mic is hilarious  ""fucking knobhead"" has been said at least 4 times","['😂', '😂']"
4488,happy birthday!  hope you get a pair of jeans.  😂,happy birthday!  hope you get a pair of jeans.  ,['😂']
4489,"sky have well and truly fucked it with these microphones, must have them sat right next to some of the angriest of scouse fans.

""come on ya fooking knobhead!""

fantastic 😂😂","sky have well and truly fucked it with these microphones, must have them sat right next to some of the angriest of scouse fans.

""come on ya fooking knobhead!""

fantastic ","['😂', '😂']"
4490,"🤭🤭🤭🤭🤭
name names we need to identify these people so we can not waste our time discussing football with these misinformed individuals. 😂😂😂😂","
name names we need to identify these people so we can not waste our time discussing football with these misinformed individuals. ","['😂', '😂', '😂', '😂']"
4491,"translated this and yeah 😂 same , why are people acting so shocked","translated this and yeah  same , why are people acting so shocked",['😂']
4492,trent hyping up the anfield crowd after getting roasted by martinelli 😂😂 dekni kekek ah,trent hyping up the anfield crowd after getting roasted by martinelli  dekni kekek ah,"['😂', '😂']"
4493,"typically, i lost mine the season we went up cause zebra finance went bust 2 days before the deadline and i didn’t have the money in my bank at the time to make a payment when the club offered the alternative plan 😂 i’m sure the waiting list will be non existent in 12 months","typically, i lost mine the season we went up cause zebra finance went bust 2 days before the deadline and i didn’t have the money in my bank at the time to make a payment when the club offered the alternative plan  i’m sure the waiting list will be non existent in 12 months",['😂']
4494,whoever placed those mics at anfield today pitch side deserves a raise 😂😂😂,whoever placed those mics at anfield today pitch side deserves a raise ,"['😂', '😂', '😂']"
4495,there’s a blud turning up by the commentary box 😂😂ynwa,there’s a blud turning up by the commentary box ynwa,"['😂', '😂']"
4496,this is nuts 😂,this is nuts ,['😂']
4497,i’ve been holding onto these baby carriers/wraps for years  i know the minute i give them away ima be pregnant 😂😂 lemme not,i’ve been holding onto these baby carriers/wraps for years &amp; i know the minute i give them away ima be pregnant  lemme not,"['😂', '😂']"
4498,omo i been just taya for d thing 😂😂,omo i been just taya for d thing ,"['😂', '😂']"
4499,their urge to be called aholes is unmatched..😂😂,their urge to be called aholes is unmatched..,"['😂', '😂']"
4500,who else can hear these liverpool fans 😂😂😂 scouse is honestly a different language,who else can hear these liverpool fans  scouse is honestly a different language,"['😂', '😂', '😂']"
4501,"aww that's great to hear! i'm great thanks, seems a long time since the ram days 😂😂🙌🏻","aww that's great to hear! i'm great thanks, seems a long time since the ram days ","['😂', '😂']"
4502,😂😂 they go for their flowers and recognition, they go for their flowers and recognition,"['😂', '😂']"
4503,i don't do easter baskets but i have a few more lame bunny themed memes to post 😂,i don't do easter baskets but i have a few more lame bunny themed memes to post ,['😂']
4504,look nun like precious .. u in my money range im pretty sure 😂😂🤣🤣🤣 i work at whataburger jus like u but i wont never put a pic i took ina mirror as my pfp! next 😂😂😂😂😂😂😂😂😂😂,look nun like precious .. u in my money range im pretty sure  i work at whataburger jus like u but i wont never put a pic i took ina mirror as my pfp! next ,"['😂', '😂', '🤣', '🤣', '🤣', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂']"
4505,"hahaha it's fine 
we can all use google translate 😂😂","hahaha it's fine 
we can all use google translate ","['😂', '😂']"
4506,alfredo and taco salad cooking ass bitch 🙄😂,alfredo and taco salad cooking ass bitch ,['😂']
4507,"thanks jack! 

i can’t think of a better selling point than “we’ve got zealand at home” someone left on the channel today 😂","thanks jack! 

i can’t think of a better selling point than “we’ve got zealand at home” someone left on the channel today ",['😂']
4508,her pregnant ass was smoking in a car and y’all let that slide 🤦🏾‍♂️😂😂😂😂,her pregnant ass was smoking in a car and y’all let that slide ‍♂️,"['😂', '😂', '😂', '😂']"
4509,werey dey disguise out of the country with okada.😂😂😂😂,werey dey disguise out of the country with okada.,"['😂', '😂', '😂', '😂']"
4510,"salah is crazy, open and close 😂","salah is crazy, open and close ",['😂']
4511,lol the liverpool fans swearing being heard on the telecast 😂 #livars,lol the liverpool fans swearing being heard on the telecast  #livars,['😂']
4512,pawtouch is necessary 😂😂,pawtouch is necessary ,"['😂', '😂']"
4513,"liverpool fans abusing can be heard loud and clear in the microphones😂
commentators apologizing","liverpool fans abusing can be heard loud and clear in the microphones
commentators apologizing",['😂']
4514,"thanks g! the logo is actually old. it’s the “star” thats “new”, but i decided to switch back for some reason 😂","thanks g! the logo is actually old. it’s the “star” thats “new”, but i decided to switch back for some reason ",['😂']
4515,in  what world do they need carmelo 😂,in  what world do they need carmelo ,['😂']
4516,bro i think say na only me dy hear am 😂,bro i think say na only me dy hear am ,['😂']
4517,there are rules and there is this 😂,there are rules and there is this ,['😂']
4518,how is that not funny ?😂,how is that not funny ?,['😂']
4519,"yho, these liverpool supporters are cussing 😂😂😂","yho, these liverpool supporters are cussing ","['😂', '😂', '😂']"
4520,"the only time i would ever do it would be to show other people who don't know anything about it.

i certainly wouldn't do it for myself. it would be a complete waste of my time.

🤣😂","the only time i would ever do it would be to show other people who don't know anything about it.

i certainly wouldn't do it for myself. it would be a complete waste of my time.

","['🤣', '😂']"
4521,happy easter to you too...dont be hiding easter eggs in my bird house😂🤣😂❤️⚘️🌞,happy easter to you too...dont be hiding easter eggs in my bird house❤️⚘️,"['😂', '🤣', '😂']"
4522,"no one was taking chase in the first round. especially after he “couldn’t catch” in training camp 😂

i’m saying bijan will be drafted higher than any rookie since saquon. we’ll see how he finishes, but he’s coming in with massive expectations.","no one was taking chase in the first round. especially after he “couldn’t catch” in training camp 

i’m saying bijan will be drafted higher than any rookie since saquon. we’ll see how he finishes, but he’s coming in with massive expectations.",['😂']
4523,good at what exactly? 😂,good at what exactly? ,['😂']
4524,he should be on commentary man😂,he should be on commentary man,['😂']
4525,"easily  
not to be mistaken with justin tucker 😂","easily  
not to be mistaken with justin tucker ",['😂']
4526,can barely hear the commentary because the scouse fans are raging 😂,can barely hear the commentary because the scouse fans are raging ,['😂']
4527,"inspired by tombo, you can tell😂","inspired by tombo, you can tell",['😂']
4528,definitely carina and she would convince maya to try it as well… also i’m gonna need a link when you are done😂,definitely carina and she would convince maya to try it as well… also i’m gonna need a link when you are done,['😂']
4529,"😂 i wish he’ll star in grey’s 1027 colors, i see potential? am i crazy"," i wish he’ll star in grey’s 1027 colors, i see potential? am i crazy",['😂']
4530,"see this waffler 😭😂

there are so many movies about us white house 

capitol building conspiracy and shit 

like a lot of movies like that 😂🤦🏽‍♂️

shooter, bodyguard, night agent etc","see this waffler 

there are so many movies about us white house 

capitol building conspiracy and shit 

like a lot of movies like that ‍♂️

shooter, bodyguard, night agent etc","['😭', '😂', '😂']"
4531,omo liverpool fans just dey curse anyhow. nawa o 😂,omo liverpool fans just dey curse anyhow. nawa o ,['😂']
4532,coffee table books i put out when fox news loving family members come visit. 😂 i’m dead. they love me. 😂,coffee table books i put out when fox news loving family members come visit.  i’m dead. they love me. ,"['😂', '😂']"
4533,"see disclaimers left, right and center. 😂😂😂
i left shipping in ld, aww is no longer in my vocabulary. 
happy easter yemi cregx 
#cregxxforce 
#yemicregx","see disclaimers left, right and center. 
i left shipping in ld, aww is no longer in my vocabulary. 
happy easter yemi cregx 
#cregxxforce 
#yemicregx","['😂', '😂', '😂']"
4534,why’s that guy screaming 😂😂😂,why’s that guy screaming ,"['😂', '😂', '😂']"
4535,😂😂😂😂 mfs draw every time, mfs draw every time,"['😂', '😂', '😂', '😂']"
4536,"calm dawn, we giving the more … 😂","calm dawn, we giving the more … ",['😂']
4537,the lyrics in the song mouf by lil sammy aggressive af😭 be dancing then in ya head listening to the song like “my goodness”😂,the lyrics in the song mouf by lil sammy aggressive af be dancing then in ya head listening to the song like “my goodness”,"['😭', '😂']"
4538,i be bucking cs these bitches work😂,i be bucking cs these bitches work,['😂']
4539,kfc new cups 😂🤣,kfc new cups ,"['😂', '🤣']"
4540,those girls hated each other fr cus ain’t no way 😂,those girls hated each other fr cus ain’t no way ,['😂']
4541,"they must stream it...... i'm not begging them,it is by force😂😂😂","they must stream it...... i'm not begging them,it is by force","['😂', '😂', '😂']"
4542,i have sooooo many unfinished leo from last year...😂,i have sooooo many unfinished leo from last year...,['😂']
4543,this is so funny 😂😂,this is so funny ,"['😂', '😂']"
4544,heard like a full ep of supporter verbals just then 😂😂,heard like a full ep of supporter verbals just then ,"['😂', '😂']"
4545,😂😂😂 baby just tell me y’all out. he gave me the bag fast as hell too 😂😂, baby just tell me y’all out. he gave me the bag fast as hell too ,"['😂', '😂', '😂', '😂', '😂']"
4546,naa that fan next to the mic needs to chill 😂,naa that fan next to the mic needs to chill ,['😂']
4547,🤣🤣🤣😂  congratulations on having bloody good sense of humour!!!  happy easter!,  congratulations on having bloody good sense of humour!!!  happy easter!,"['🤣', '🤣', '🤣', '😂']"
4548,"just think about it this way, she won’t be an easily ran over woman 😂","just think about it this way, she won’t be an easily ran over woman ",['😂']
4549,that scouser on the mic 😂😂,that scouser on the mic ,"['😂', '😂']"
4550,i'm taking full credit for this win! 😂❤️💙,i'm taking full credit for this win! ❤️,['😂']
4551,in his egg head 🤣😂🤣😂 and fat ass,in his egg head  and fat ass,"['🤣', '😂', '🤣', '😂']"
4552,what are you 10? 😂😂😂😂😂😂😂,what are you 10? ,"['😂', '😂', '😂', '😂', '😂', '😂', '😂']"
