ID,Comments,raw text,emojis
5075,"so, what about the children?!? 😎 only the right side seems to be concerned about the people who were actually shot  the families that are suffering.the #demondems are all about the destruction of family. #fjb #trump2024 😎🇺🇸","so, what about the children?!?  only the right side seems to be concerned about the people who were actually shot &amp; the families that are suffering.the #demondems are all about the destruction of family. #fjb #trump2024 ","['😎', '😎']"
5076,look it- balloon on the profile😎😎😎😎,look it- balloon on the profile,"['😎', '😎', '😎', '😎']"
5077,i got them lined up in my fridge😎,i got them lined up in my fridge,['😎']
5078,"man approaching woman: how much does a polar bear weigh?

woman: how much?

man: enough to break the ice😎","man approaching woman: how much does a polar bear weigh?

woman: how much?

man: enough to break the ice",['😎']
5079,been grateful and a diamond member !! i’ll grind with you bro 😎,been grateful and a diamond member !! i’ll grind with you bro ,['😎']
5080,fun fact buying more music gear doesn’t make you better it just makes it more expensive to be as bad as your are 😎,fun fact buying more music gear doesn’t make you better it just makes it more expensive to be as bad as your are ,['😎']
5081,brings a whole new meaning to “shotgunning a beer”… 🍺😎,brings a whole new meaning to “shotgunning a beer”… ,['😎']
5082,"why do i feel like a trans right now?
a trans man....
not just that tall yet...
tyrus wtf did you eat dude?
😎🤣🤣","why do i feel like a trans right now?
a trans man....
not just that tall yet...
tyrus wtf did you eat dude?
","['😎', '🤣', '🤣']"
5083,"masters sunday 
caption of the day 😎","masters sunday 
caption of the day ",['😎']
5084,we both live there 😎...im your neighbor,we both live there ...im your neighbor,['😎']
5085,i really like this it’s simple and straightforward no smoke and mirrors 🥩😎,i really like this it’s simple and straightforward no smoke and mirrors ,['😎']
5086,"i actually didn’t make myself a victim at all. i pointed out that it is a pattern of behaviour for a toxic portion of canucks twitter. 

you’re right. i walked away from hockey, went to a different sport to make a bunch more money and be far happier 😎","i actually didn’t make myself a victim at all. i pointed out that it is a pattern of behaviour for a toxic portion of canucks twitter. 

you’re right. i walked away from hockey, went to a different sport to make a bunch more money and be far happier ",['😎']
5087,they will be man 😎 keep up the good work and being awesome,they will be man  keep up the good work and being awesome,['😎']
5088,"apparently, y’all sometimes neg nxo💀","apparently, y’all sometimes neg nxo",['💀']
5089,"oh you’re mad that the professional cage fighter who works for wife beater and known slime ball dana white, trolled a little kid back who made fun of him after getting humiliated and knocked out? cool bruh😎.","oh you’re mad that the professional cage fighter who works for wife beater and known slime ball dana white, trolled a little kid back who made fun of him after getting humiliated and knocked out? cool bruh.",['😎']
5090,i've never seen you more beautiful and radiant than this🤩 .. i wish you were so happy forever😎🙏❤️,i've never seen you more beautiful and radiant than this .. i wish you were so happy forever❤️,"['😎', '🙏']"
5091,elf!? really that’s the only movie y’all could come up with 🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️,elf!? really that’s the only movie y’all could come up with ‍♂️‍♂️‍♂️,[]
5092,"had several tweets go viral due to good content i guess lol. i do not hold the special sauce, i just try to enjoy myself here and follow good peeps 😎🇺🇸🤌🏽","had several tweets go viral due to good content i guess lol. i do not hold the special sauce, i just try to enjoy myself here and follow good peeps ",['😎']
5093,went to town  picked up few things. just chilling 😎  now gonna watch some nascar until naked and afraid comes on.,went to town  picked up few things. just chilling   now gonna watch some nascar until naked and afraid comes on.,['😎']
5094,marvelous job!! about  and make sure attach #sui tag 😎,marvelous job!! about  and make sure attach #sui tag ,['😎']
5095,but most importantly i’m finnna accomplish this mf goal by june watch my mf work okkkk 🩸😎 my mf safe just came yesterday its up 🤣❤️,but most importantly i’m finnna accomplish this mf goal by june watch my mf work okkkk  my mf safe just came yesterday its up ❤️,"['😎', '🤣']"
5096,i was really slept on it 😎,i was really slept on it ,['😎']
5097,are you for real ink babe 😋😝🤪🤒☹️😣🤣😎,are you for real ink babe ☹️,"['😋', '🤣', '😎']"
5098,so chat gets to decide on the weekend stream right?? 😎,so chat gets to decide on the weekend stream right?? ,['😎']
5099,"my favorite actor and of all brazilians a spectacular and stupendous professional. we are happy to see him active again, bravo👏🦁😎🤘🌟🇧🇷🧿🌍👏👏","my favorite actor and of all brazilians a spectacular and stupendous professional. we are happy to see him active again, bravo🧿",['😎']
5100,"[ mini giveaway winners ]

here's the winners for week 14 mini giveaway. congratulations!!

message our team to claim your prize. 😎","[ mini giveaway winners ]

here's the winners for week 14 mini giveaway. congratulations!!

message our team to claim your prize. ",['😎']
5101,“hope i get to see my pops when this life is over with” 🙏🏿💯,“hope i get to see my pops when this life is over with” ,['🙏']
5102,in-flight drinking just got a whole lot more sophisticated. 😎,in-flight drinking just got a whole lot more sophisticated. ,['😎']
5103,what made you choose the sega megadrive/ genesis to start your collection? 😎,what made you choose the sega megadrive/ genesis to start your collection? ,['😎']
5104,"looking for a nice #csgo skin to buy? ⚡

the ★ survival knife | slaughter (field-tested) is available at a 16% discount on  - for only $375.00. 😎","looking for a nice #csgo skin to buy? ⚡

the ★ survival knife | slaughter (field-tested) is available at a 16% discount on  - for only $375.00. ",['😎']
5105,"he will put the yeee in your haw! 

 😎 on  with the #countrymusic show

#tunein it's #sundayfunday! 

choose your way to tune in, just click the link! 


#easter","he will put the yeee in your haw! 

  on  with the #countrymusic show

#tunein it's #sundayfunday! 

choose your way to tune in, just click the link! 


#easter",['😎']
5106,"no doubt in my mind either 👍
carry on sir 😎","no doubt in my mind either 
carry on sir ","['👍', '😎']"
5107,"4 weeks vs 3 days lolllll
let's just say that the ""op"" doesn't watch the show or his eyes are just for his bias🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣","4 weeks vs 3 days lolllll
let's just say that the ""op"" doesn't watch the show or his eyes are just for his bias","['🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣']"
5108,"exercise ur rights , get training and always be packing 🤷‍♀️ . 
outside of the beach and anywhere with metal detectors , i keep that motherfucking thang on me 😎 . america is one of the safest countries in the world , if you traveled you’d know that 🤷‍♀️","exercise ur rights , get training and always be packing ‍♀️ . 
outside of the beach and anywhere with metal detectors , i keep that motherfucking thang on me  . america is one of the safest countries in the world , if you traveled you’d know that ‍♀️",['😎']
5109,"maybe he was angry, nervous, confused and so on 😂 he had mixed feelings before the stage...😎","maybe he was angry, nervous, confused and so on  he had mixed feelings before the stage...","['😂', '😎']"
5110,awesome. we are loving the low eighties and light sea breeze. my aunt who lived to be 100 and passed this spring was from that area. beautiful ca.😎,awesome. we are loving the low eighties and light sea breeze. my aunt who lived to be 100 and passed this spring was from that area. beautiful ca.,['😎']
5111,my life force  is gonna be back on my favorite show  😎😎😎  nice ass news.,my life force  is gonna be back on my favorite show    nice ass news.,"['😎', '😎', '😎']"
5112,"happy easter amy, doubled, gil, goodie bags, sergio  moonstar 💚🔥😎","happy easter amy, doubled, gil, goodie bags, sergio &amp; moonstar ","['🔥', '😎']"
5113,my #newalbum new addition is now available wherever you stream music. thank you all so much for your amazing support! ✌🏽❤️🎶😎 #newmusic #newrelease #singersongwriter #blindmusician #muckfusk #tuckfrump,my #newalbum new addition is now available wherever you stream music. thank you all so much for your amazing support! ✌❤️ #newmusic #newrelease #singersongwriter #blindmusician #muckfusk #tuckfrump,['😎']
5114,"ahaaiii... so, the new spokesperson of shitty production said like this. she want s4 (and of course his fans too) 🥳🥳
this is perfect, sing a song in abroad, s4 on the air 😎

i am sorry, i am nosy today","ahaaiii... so, the new spokesperson of shitty production said like this. she want s4 (and of course his fans too) 
this is perfect, sing a song in abroad, s4 on the air 

i am sorry, i am nosy today","['🥳', '🥳', '😎']"
5115,why do you have goff as your pfp 😂,why do you have goff as your pfp ,['😂']
5116,"who is she? 😎 

she is live right now on  for the fly high roller over on !

come join! #poker","who is she?  

she is live right now on  for the fly high roller over on !

come join! #poker",['😎']
5117,i be tipping tf out these black servers 😎👊🏿,i be tipping tf out these black servers ,['😎']
5118,"adding jesus will not make it boom
leave person wey just rise from death biko 🌚😏🙂","adding jesus will not make it boom
leave person wey just rise from death biko ",[]
5119,i could find your eggs.😎,i could find your eggs.,['😎']
5120,"sorry i’m late, been busy eating chocolate eggs 😎 happy easter everyone","sorry i’m late, been busy eating chocolate eggs  happy easter everyone",['😎']
5121,he is handsome boy wonderful personality love you teahyung i vote v from bts for top 100k-pop members bts best k-pop singer and songwriter he's perfect person my favorite 🎶🎤🎺😎👌💜❤,he is handsome boy wonderful personality love you teahyung i vote v from bts for top 100k-pop members bts best k-pop singer and songwriter he's perfect person my favorite ❤,['😎']
5122,ayo this is something! 😎,ayo this is something! ,['😎']
5123,stay the course 😎,stay the course ,['😎']
5124,he doesnt need women with that baby 😎,he doesnt need women with that baby ,['😎']
5125,"collected ""galactic explorers"" by  for .45 sol

the amount of detail in this piece is actually insane , so glad i saw them on the tl , edition #42 btw😎","collected ""galactic explorers"" by  for .45 sol

the amount of detail in this piece is actually insane , so glad i saw them on the tl , edition #42 btw",['😎']
5126,she’s hella nice and awesome frfr her gang cool af too you’re welcome to come kicc it always 😎 you’d dig it,she’s hella nice and awesome frfr her gang cool af too you’re welcome to come kicc it always  you’d dig it,['😎']
5127,thank you so much ana ☕🌹😎,thank you so much ana ☕,['😎']
5128,"oga   you never marry oo
marry first women are wonderful creatures oo
even firaun ya sha a hanun mace be calming down oo.
i fear who no fear woman😎","oga   you never marry oo
marry first women are wonderful creatures oo
even firaun ya sha a hanun mace be calming down oo.
i fear who no fear woman",['😎']
5129,what a day ! ran out of wood chips for my smoker and don't you know gas grill is too light but nascar is coming on  so huge roast went in the oven ! and i forgot how great the house smells cooking the good stuff 😎,what a day ! ran out of wood chips for my smoker and don't you know gas grill is too light but nascar is coming on  so huge roast went in the oven ! and i forgot how great the house smells cooking the good stuff ,['😎']
5130,"😂😂😂  

i can say this, he was telling me how he editing and even though it’s taking a while…i think you’ll appreciate it😎

your people can film and edit the rematch though. see you soon…😎😎😂😂😂😂","  

i can say this, he was telling me how he editing and even though it’s taking a while…i think you’ll appreciate it

your people can film and edit the rematch though. see you soon…","['😂', '😂', '😂', '😎', '😎', '😎', '😂', '😂', '😂', '😂']"
5131,this is awesome 😎,this is awesome ,['😎']
5132,show must go on 😎,show must go on ,['😎']
5133,consistency has arrived 😎,consistency has arrived ,['😎']
5134,why are y’all acting like this? 😂,why are y’all acting like this? ,['😂']
5135,"muna rokan ka baba sign bsc\hnd dichotomy bill into law before leaving office 🙏🏼👏🏼
#end bsc/hnd dichotomy now
#nigeria #muhammadbuhari #pmb","muna rokan ka baba sign bsc\hnd dichotomy bill into law before leaving office 
#end bsc/hnd dichotomy now
#nigeria #muhammadbuhari #pmb",['🙏']
5136,they're not the best glasses for nothing 😎,they're not the best glasses for nothing ,['😎']
5137,cool bonnie 😎 we need to stick together 💙,cool bonnie  we need to stick together ,['😎']
5138,"happy kick ass, blessed easter fuckers 😎😁","happy kick ass, blessed easter fuckers ",['😎']
5139,i love the shaders they look so cool 😎!!,i love the shaders they look so cool !!,['😎']
5140,"if he claims to have created me, i have some benchmarks😁🤣😎","if he claims to have created me, i have some benchmarks","['🤣', '😎']"
5141,went from having his poster in your high school locker to now this 😎🤘🏾,went from having his poster in your high school locker to now this ,['😎']
5142,okay use these too ….😉👊🏼😎👍🏼,okay use these too ….,"['😉', '😎', '👍']"
5143,put some away for a rainy day😎,put some away for a rainy day,['😎']
5144,"unchangeable vs changeable.  i prefer on-chain, owner controlled flexibility. 😎","unchangeable vs changeable.  i prefer on-chain, owner controlled flexibility. ",['😎']
5145,i love viola davis but michelle obama should’ve sued her for that whole 😂😂,i love viola davis but michelle obama should’ve sued her for that whole ,"['😂', '😂']"
5146,"hear me out, flood chase center 😎","hear me out, flood chase center ",['😎']
5147,bubba sounding confident and optimistic during the grid walk with  😎,bubba sounding confident and optimistic during the grid walk with  ,['😎']
5148,if you want people to play it with lemme know 😎,if you want people to play it with lemme know ,['😎']
5149,i want both my arms done by june 😎 n both my thighs n legs inoknooo bout my feet na i’m too pussy for that one 😂😂😂😩 n lord knows i ain’t finnna get all this shit done at once at most im get two at time but i want all my tats be some big  raw shit 😭,i want both my arms done by june  n both my thighs n legs inoknooo bout my feet na i’m too pussy for that one  n lord knows i ain’t finnna get all this shit done at once at most im get two at time but i want all my tats be some big  raw shit ,"['😎', '😂', '😂', '😂', '😭']"
5150,"made my decision i think ..... 25 yrs back ..... i just ain't into fuckin wit ""weirdos"" but i respect ya music choices! political point of views, social stances .... all that . i do !!! the world i created 4 myself .... ion have 2 deal with all that. i don't 😎 i pass on alot !","made my decision i think ..... 25 yrs back ..... i just ain't into fuckin wit ""weirdos"" but i respect ya music choices! political point of views, social stances .... all that . i do !!! the world i created 4 myself .... ion have 2 deal with all that. i don't  i pass on alot !",['😎']
5151,", this one's for you buddy. 💯",", this one's for you buddy. ",[]
5152,"happy easter, friends!🐰
if you don't celebrate, then happy sunday!😎
i hope your day has been kind to you and i hope the night treats you just as well!","happy easter, friends!
if you don't celebrate, then happy sunday!
i hope your day has been kind to you and i hope the night treats you just as well!","['🐰', '😎']"
5153,i use a  supplied poker chip to mark my ball. 😎,i use a  supplied poker chip to mark my ball. ,['😎']
5154,"on chill sur #destiny2 ce soir! stream relax 😎
🔴live
#vtuber #twitch #twitchgaming #livestream","on chill sur #destiny2 ce soir! stream relax 
live
#vtuber #twitch #twitchgaming #livestream",['😎']
5155,you can say you’re better but whoever hit that last game winner got that kobe gene and you don’t 😎😂,you can say you’re better but whoever hit that last game winner got that kobe gene and you don’t ,"['😎', '😂']"
5156,here they are getting ready for bed! 😎,here they are getting ready for bed! ,['😎']
5157,nobody will soon be coming to this alienated little island. 😎,nobody will soon be coming to this alienated little island. ,['😎']
5158,"cry now, cry later, cry forever

we dont like rig tournaments as if he has tasted a knock out goal or smell semi final before

fifa told martinez muani will shoot that ball like that😂😂. y’all was waiting to say ronaldo will not bottle back to back as if he has got there b4😂😂","cry now, cry later, cry forever

we dont like rig tournaments as if he has tasted a knock out goal or smell semi final before

fifa told martinez muani will shoot that ball like that. y’all was waiting to say ronaldo will not bottle back to back as if he has got there b4","['😂', '😂', '😂', '😂']"
5159,for me all games would look like this 😎,for me all games would look like this ,['😎']
5160,p.s.   this was my workout😎🙃🙃,p.s.   this was my workout,['😎']
5161,"no ways, by just anything noho😅🗑️","no ways, by just anything noho️",['😅']
5162,jesus died on the cross for my rizz 😎,jesus died on the cross for my rizz ,['😎']
5163,"#fukraine 
ps.. just saw my notifications.. ty 😎","#fukraine 
ps.. just saw my notifications.. ty ",['😎']
5164,"got nervous about this: been a while trying to clear the caverns, but i proved deft enough in using mark's insane acrobatic skills 😎

fond of the family, but might give this a small break in favour of #cuphead next. variety, the spice of life.

#childrenofmorta
#nintendoswitch","got nervous about this: been a while trying to clear the caverns, but i proved deft enough in using mark's insane acrobatic skills 

fond of the family, but might give this a small break in favour of #cuphead next. variety, the spice of life.

#childrenofmorta
#nintendoswitch",['😎']
5165,"wow, inspirational, motivating.  that’s why he is the best world leader in the history of the world. maybe even the universe. 😎😎","wow, inspirational, motivating.  that’s why he is the best world leader in the history of the world. maybe even the universe. ","['😎', '😎']"
5166,dk the only way michael would ever even reconsider that company is if every manager/executive in that company resigns or gets fired.  that includes the board members as well.   they are hopelessly woke and left wing.😎,dk the only way michael would ever even reconsider that company is if every manager/executive in that company resigns or gets fired.  that includes the board members as well.   they are hopelessly woke and left wing.,['😎']
5167,that 1 nigguh who been waiting all year to pull out his #eastersunday suit.😎😏🥲😂😂🤣🤣😇😇,that 1 nigguh who been waiting all year to pull out his #eastersunday suit.,"['😎', '🥲', '😂', '😂', '🤣', '🤣', '😇', '😇']"
5168,"well, i seem to have checked out after #3 and and came back in time for #10, but hey! need an alibi? i'll conjure something up!  😎","well, i seem to have checked out after #3 and and came back in time for #10, but hey! need an alibi? i'll conjure something up!  ",['😎']
5169,thanks for coming on  - it was a great discussion and i managed to effectively direct traffic between two ‘peters’ 😂🤦🏼‍♀️🤣😎,thanks for coming on  - it was a great discussion and i managed to effectively direct traffic between two ‘peters’ ‍♀️,"['😂', '🤣', '😎']"
5170,"shidddd they ain’t paid that msn shit, he hopeful just like us😭","shidddd they ain’t paid that msn shit, he hopeful just like us",['😭']
5171,only prince is like that 🤣🤣,only prince is like that ,"['🤣', '🤣']"
5172,"very cool! i asked chatgpt for movies like ""office space,"" and got a list of 10. 6 of the 10 recommended movies/series i have already seen and enjoyed, but now i have 4 unseen recommended titles to check out. 🎬😎","very cool! i asked chatgpt for movies like ""office space,"" and got a list of 10. 6 of the 10 recommended movies/series i have already seen and enjoyed, but now i have 4 unseen recommended titles to check out. ",['😎']
5173,it is news because it is a #coronation    we are excited to see it.  the last coronation was 70 years ago. ❤️🍁,it is news because it is a #coronation    we are excited to see it.  the last coronation was 70 years ago. ❤️,[]
5174,"smaller protocols can unlock new opportunities for generating revenue and benefitting their stakeholders.

pretty cool right?😎","smaller protocols can unlock new opportunities for generating revenue and benefitting their stakeholders.

pretty cool right?",['😎']
5175,"saw rob in wrexham gear at jester food festival 😂😂😎⚽️ at ease jester people, here they come the mighty champions.","saw rob in wrexham gear at jester food festival ⚽️ at ease jester people, here they come the mighty champions.","['😂', '😂', '😎']"
5176,"sigh, that injury was nasty bro.
ohh well advantage for me. 😎","sigh, that injury was nasty bro.
ohh well advantage for me. ",['😎']
5177,gotta give that one kid some props for holding on while spinning like that 😎 he is now in another galaxy making aliens know he's the shit 😎,gotta give that one kid some props for holding on while spinning like that  he is now in another galaxy making aliens know he's the shit ,"['😎', '😎']"
5178,u look at sweaty ass everytime you pull out your android 😹😹😹😹,u look at sweaty ass everytime you pull out your android ,[]
5179,this is beomhan btw😜,this is beomhan btw,[]
5180,today marks a new day for a lot ‼️💯,today marks a new day for a lot ‼️,[]
5181,and he will make more than the 1billion. that’s music for you ✅😎,and he will make more than the 1billion. that’s music for you ✅,['😎']
5182,"you know what,    genetically engineer a real toruk, have it fly around the park, and if it suddenly drops in at a  conference and eats the meatball on live tv? well accidents happen 😏, siva ko!!!! 😁😁😁😁😁😎","you know what,    genetically engineer a real toruk, have it fly around the park, and if it suddenly drops in at a  conference and eats the meatball on live tv? well accidents happen , siva ko!!!! ",['😎']
5183,"i knew this guy would be a great actor, right from the time he started doing freestyle rap 😂to the time of comedy where he choose to always interpret for  oba ….😂😂😂kudos to him ✌️","i knew this guy would be a great actor, right from the time he started doing freestyle rap to the time of comedy where he choose to always interpret for  oba ….kudos to him ✌️","['😂', '😂', '😂', '😂']"
5184,at least 😎😎😎😈😈😈💪💪💪‼️‼️‼️🔥🔥,at least ‼️‼️‼️,"['😎', '😎', '😎', '🔥', '🔥']"
5185,they're great. i knew again. you would. 🫡🫶✌️🖖✨️👾🎶💛❤️,they're great. i knew again. you would. 🫶✌️✨️❤️,['\U0001fae1']
5186,"dear arsenal, please do rubbish in your next 3 matches. pls drop vital points 🤲😤","dear arsenal, please do rubbish in your next 3 matches. pls drop vital points ",['😤']
5187,me and the flowers are on mandatory break now cathy! 😎,me and the flowers are on mandatory break now cathy! ,['😎']
5188,"wrote an article about the new dueling coasters coming to epic universe – y'know, the theme park that won't open for two years – and the comments are rolling in! 😎","wrote an article about the new dueling coasters coming to epic universe – y'know, the theme park that won't open for two years – and the comments are rolling in! ",['😎']
5189,😭 maybe he fainted when firmino equalized and he hasn't been up ever since, maybe he fainted when firmino equalized and he hasn't been up ever since,['😭']
5190,i really just be playing it cool but cmon nah😎,i really just be playing it cool but cmon nah,['😎']
5191,outside in yo city lookin good 😎 this a drako call it wish a 🥷 wood (it got wood on it),outside in yo city lookin good  this a drako call it wish a  wood (it got wood on it),['😎']
5192,"check out this cool midjourney prompt.
""ufc fighter winning belt as south park character  --no realistic photo""

more prompts available in the app 😎","check out this cool midjourney prompt.
""ufc fighter winning belt as south park character  --no realistic photo""

more prompts available in the app ",['😎']
5193,brother i will never do that 😎😎🇺🇸🇺🇸✌️,brother i will never do that ✌️,"['😎', '😎']"
5194,may 8th i will be making sure i am out getting lots of fresh air.  not remotely interested.  people say i should watch for the history. why? everything historic we have already seen on social media.  only have to rewatch the last one on youtube for an idea.  enjoy. 😎,may 8th i will be making sure i am out getting lots of fresh air.  not remotely interested.  people say i should watch for the history. why? everything historic we have already seen on social media.  only have to rewatch the last one on youtube for an idea.  enjoy. ,['😎']
5195,can’t wait to be back brotha! got you followed 🤘🏽😎,can’t wait to be back brotha! got you followed ,['😎']
5196,go see the cowboy one too then 😎,go see the cowboy one too then ,['😎']
5197,🤣😂😂😂😂🤣😂😂😅😂🤣😂😂😂🤣😂🤣😂 let's hit the gym, let's hit the gym,"['🤣', '😂', '😂', '😂', '😂', '🤣', '😂', '😂', '😅', '😂', '🤣', '😂', '😂', '😂', '🤣', '😂', '🤣', '😂']"
5198,knew you would notice! details matter!!! 😎,knew you would notice! details matter!!! ,['😎']
5199,"you need to control your supreme racist radical raid community (no cell light, he of all people said, her no... cellulite) they are going to force me into a stance of pay per head battle. $1,000,000,000 for musks' got$.com? this no no😜🤪😎🥳😘","you need to control your supreme racist radical raid community (no cell light, he of all people said, her no... cellulite) they are going to force me into a stance of pay per head battle. $1,000,000,000 for musks' got$.com? this no no","['😎', '🥳']"
5200,actually yes i can also go on the highway 😎,actually yes i can also go on the highway ,['😎']
5201,i loved the original suggestion of a bomber jacket with east side orangeys on it. i was envisioning a biker gang logo😎,i loved the original suggestion of a bomber jacket with east side orangeys on it. i was envisioning a biker gang logo,['😎']
5202,real sweet young skinny girl 🥰😋😝🤪🤒☹️😣🤣😎,real sweet young skinny girl ☹️,"['🥰', '😋', '🤣', '😎']"
5203,it beautiful today here in crazy cali 😎 happy easter 🐣🐰,it beautiful today here in crazy cali  happy easter ,"['😎', '🐣', '🐰']"
5204,"ok. to those who know something about #newyork:
where’s a good #cinema in mid/lower manhattan or williamsburg/brooklyn heights  to go to experience the “wacky american way of watching films”?
i’ve heard it’s crazy and i need to see it for myself 😎","ok. to those who know something about #newyork:
where’s a good #cinema in mid/lower manhattan or williamsburg/brooklyn heights  to go to experience the “wacky american way of watching films”?
i’ve heard it’s crazy and i need to see it for myself ",['😎']
5205,they have nothing and will be happy 😎,they have nothing and will be happy ,['😎']
5206,it's her loss bro. use this experience for  character development.😎,it's her loss bro. use this experience for  character development.,['😎']
5207,just hangin with my boy 😎,just hangin with my boy ,['😎']
5208,looks lovely mrs 1. i broke out my fine china 😎#aperadio,looks lovely mrs 1. i broke out my fine china #aperadio,['😎']
5209,right decision..you will be even more gorgeous😎,right decision..you will be even more gorgeous,['😎']
5210,welcome back. congrats on the new family member. 😎,welcome back. congrats on the new family member. ,['😎']
5211,🤣🤣🤣 they were cat and mouse, they were cat and mouse,"['🤣', '🤣', '🤣']"
5212,"who's the star of #themasters with 8 birdies and 1 bogey? 🤔 he's phil-tastic! speaking of rewards, have you checked out temu's cash giveaway yet? don't miss it! 💰  #golflove #shoppingtime 😎","who's the star of #themasters with 8 birdies and 1 bogey?  he's phil-tastic! speaking of rewards, have you checked out temu's cash giveaway yet? don't miss it!   #golflove #shoppingtime ","['🤔', '😎']"
5213,"my parents approximately 75 times today: how did you fit so much in a camper?!?!

😎 an organized queen. one 6x12 trailer and 3 cars later, we’re almost packed.","my parents approximately 75 times today: how did you fit so much in a camper?!?!

 an organized queen. one 6x12 trailer and 3 cars later, we’re almost packed.",['😎']
5214,hermes saying he can't  be friends  with bryann 🤣🤣🤣🤣,hermes saying he can't  be friends  with bryann ,"['🤣', '🤣', '🤣', '🤣']"
5215,what an awesome day today. i took advantage of this nice weather and did a few hours of yard work. now i am chilling and watching the boys play some basketball before i have to start my 14day work set tomorrow am. 😎.  #enjoyeverymoment,what an awesome day today. i took advantage of this nice weather and did a few hours of yard work. now i am chilling and watching the boys play some basketball before i have to start my 14day work set tomorrow am. .  #enjoyeverymoment,['😎']
5216,ty. #newmusicmonday #newmusictome #ilikeit! i knew that you would. 😎🤘👍🌟💛❤️💜🫴✨️😊,ty. #newmusicmonday #newmusictome #ilikeit! i knew that you would. ❤️✨️,"['😎', '👍']"
5217,"lol 😂 

be careful information out there can spread at the speed of light 💡 

you are the influencer remember 😎","lol  

be careful information out there can spread at the speed of light  

you are the influencer remember ","['😂', '😎']"
5218,ur written by mother nature herself ur da sweetest person ever and always looking out for everyone and so comforting ☹️ or maybe ur written by queen bcuz ur so iconic 😎😎 love my moony (tbh i’m bad at this kinda coming up with stuff),ur written by mother nature herself ur da sweetest person ever and always looking out for everyone and so comforting ☹️ or maybe ur written by queen bcuz ur so iconic  love my moony (tbh i’m bad at this kinda coming up with stuff),"['😎', '😎']"
5219,"church and i probably disagree about many things. i will still attend, still smoke my medicine, and we will probably still disagree even though i feel like cannabis is a part of the ""anointed oil"" god told moses to prepare. 🙏🏻💪😎

#exoduseffect","church and i probably disagree about many things. i will still attend, still smoke my medicine, and we will probably still disagree even though i feel like cannabis is a part of the ""anointed oil"" god told moses to prepare. 

#exoduseffect","['🙏', '😎']"
5220,"i made some new ""~~buckle up~~"" stickers for the whip 😎😎😎😎","i made some new ""~~buckle up~~"" stickers for the whip ","['😎', '😎', '😎', '😎']"
5221,had a nice relaxing easter with family.  now getting ready for my week where i will be doing even more relaxing  😅😎,had a nice relaxing easter with family.  now getting ready for my week where i will be doing even more relaxing  ,"['😅', '😎']"
5222,just bought it via   and are deliberately not listening on bandcamp until it arrives 😁  will be very happy if it sounds like tff but will make our own minds up and drop comments after we listen 😎👍🎶,just bought it via   and are deliberately not listening on bandcamp until it arrives   will be very happy if it sounds like tff but will make our own minds up and drop comments after we listen ,"['😎', '👍']"
5223,the hat is very very cool 😎,the hat is very very cool ,['😎']
5224,"it's about freaking time !
i was losing faith in our legal system..🙄🙌😊
now please tell me clarence thomas will be resigning asap !
ignorance is no excuse in the legal system. he knew, such nonsense! you are not going use that pathetic excuse ! 😳😖🤬","it's about freaking time !
i was losing faith in our legal system..
now please tell me clarence thomas will be resigning asap !
ignorance is no excuse in the legal system. he knew, such nonsense! you are not going use that pathetic excuse ! ",[]
5225,had to step away from the set up for a few hours but we resume soon! 5 hours left on the clock. cod all night when i get back😎😎😎😎😎,had to step away from the set up for a few hours but we resume soon! 5 hours left on the clock. cod all night when i get back,"['😎', '😎', '😎', '😎', '😎']"
5226,#twitterfiles gave government funds a bad rep 😎,#twitterfiles gave government funds a bad rep ,['😎']
5227,wallahi that's my believe in everything i do. but some people won't understand that it's because of ramadan we are letting everything to go.😎😎,wallahi that's my believe in everything i do. but some people won't understand that it's because of ramadan we are letting everything to go.,"['😎', '😎']"
5228,see a movie or play cod 😎,see a movie or play cod ,['😎']
5229,is he going to wear it today 😎,is he going to wear it today ,['😎']
5230,"happy easter, sweet potato diamond, and dog dad. 🐣 
you're still the coolest gal on the block. 😎💝","happy easter, sweet potato diamond, and dog dad.  
you're still the coolest gal on the block. ","['🐣', '😎']"
5231,"hmmm...
may he rest in perfect peace 🙏🏾","hmmm...
may he rest in perfect peace ",['🙏']
5232,that’s awesome hope you’ve been having an great easter day 😎⭐️🎧🎸😎,that’s awesome hope you’ve been having an great easter day ⭐️,"['😎', '😎']"
5233,i know and i’ve you’ve seen these wee buggers open almond or walnut shells ? who needs depleted uranium shells to penetrate 60 y/o vatnik armour 🤣😎,i know and i’ve you’ve seen these wee buggers open almond or walnut shells ? who needs depleted uranium shells to penetrate 60 y/o vatnik armour ,"['🤣', '😎']"
5234,lumine is so cool. 😎,lumine is so cool. ,['😎']
5235,"been a while i enjoyed outside ⌛️

i love how my day went and the fact that people enjoyed my play 😎🥂

#onlyoneskeletondj #sodwos #djslim","been a while i enjoyed outside ⌛️

i love how my day went and the fact that people enjoyed my play 

#onlyoneskeletondj #sodwos #djslim",['😎']
