ID,Comments,raw text,emojis
837,i'll buy my man whatever he want long as he loving me right🤷🏻‍♀️,i'll buy my man whatever he want long as he loving me right‍♀️,[]
838,wow ashley  it's surreal!❤️💕 gaya sends a big hello to you and to this dear bandit,wow ashley  it's surreal!❤️ gaya sends a big hello to you and to this dear bandit,[]
839,mad audacity dribbles a city player 😂,mad audacity dribbles a city player ,['😂']
840,"💛：oh, should i change all my old scientific presentation slides into blue? but what font color can i use? if not yellow, how about pink?
💙： you stupid fool, pink just like❤️","：oh, should i change all my old scientific presentation slides into blue? but what font color can i use? if not yellow, how about pink?
： you stupid fool, pink just like❤️",[]
841,bobby firmino just loves playing against arsenal 😂❤️,bobby firmino just loves playing against arsenal ❤️,['😂']
842,"let’s freestyle ❤️‍🔥🦋 1on1 trainings available. booking link in bio 

april bookings are open for both locations. 

𝐭𝐚𝐠 𝐮𝐬 𝐭𝐨 𝐛𝐞 𝐟𝐞𝐚𝐭𝐮𝐫𝐞𝐝

-
-

#atllashes #atllashtech #atllashextensions #floridalashtech #floridaextensions","let’s freestyle ❤️‍ 1on1 trainings available. booking link in bio 

april bookings are open for both locations. 

𝐭𝐚𝐠 𝐮𝐬 𝐭𝐨 𝐛𝐞 𝐟𝐞𝐚𝐭𝐮𝐫𝐞𝐝

-
-

#atllashes #atllashtech #atllashextensions #floridalashtech #floridaextensions",['🔥']
843,waiting for menia to wake up so i can drop my kids baskets off 😂❤️,waiting for menia to wake up so i can drop my kids baskets off ❤️,['😂']
844,what’s sick is this nigga openly told me he watches my twitter but has the nerve to think/tell people i’m delusional for his weird ass 😂…,what’s sick is this nigga openly told me he watches my twitter but has the nerve to think/tell people i’m delusional for his weird ass …,['😂']
845,there is no way to get out of their looks.… ❤️‍🔥 #yalıçapkını #seyfer,there is no way to get out of their looks.… ❤️‍ #yalıçapkını #seyfer,['🔥']
846,yesss just  a bit of afternoon fun ❤️💐,yesss just  a bit of afternoon fun ❤️,[]
847,tired 😴 what about you maks?,tired  what about you maks?,[]
848,i need a deep deep deep venting session but who do you vent to when you don’t trust anybody 🥺😒,i need a deep deep deep venting session but who do you vent to when you don’t trust anybody ,[]
849,harolddddd!! good afternoon and happy easter to you handsome! thank you i am and hope the same for you my most amazing friend! ☕️☕️🐰🐰🐣🐣❤️❤️🥰🥰🤗🤗😘😘😘😘😘😘😘😘😘😘,harolddddd!! good afternoon and happy easter to you handsome! thank you i am and hope the same for you my most amazing friend! ☕️☕️❤️❤️,"['🐰', '🐰', '🐣', '🐣', '🥰', '🥰']"
850,my friend is so talented i’m speechless 👏🏻👏🏻👏🏻,my friend is so talented i’m speechless ,[]
851,pleasing  to watch plus giving the energy 🤗,pleasing  to watch plus giving the energy ,[]
852,"hun, the pressure 🥺🥺 this game is taking me😂😂","hun, the pressure  this game is taking me","['😂', '😂']"
853,"don’t forget to follow   to stay updated on more #nft giveaways by me ❤️🐰❤️🫡🙏🏽 thank you everyone 🥹❤️
$conk on garth✊🏾","don’t forget to follow   to stay updated on more #nft giveaways by me ❤️❤️ thank you everyone ❤️
$conk on garth✊","['🐰', '\U0001fae1', '🙏', '\U0001f979']"
854,thank you sara 😭😭❤️❤️ we are all weak for sasaki but miyano holds the throne for it for sure 🫠,thank you sara ❤️❤️ we are all weak for sasaki but miyano holds the throne for it for sure ,"['😭', '😭', '\U0001fae0']"
855,"👷‍content you can dig🚧original music radio🎧 stream highlights📺coffee room chat 🎮 !lurk friendly🧡24/7 streamer🚧 

❤️‍🔥👉 

#kickstreaming #livebot #livebotsupport #stream #streamers #stream #streaminglive  #streamer #streamers #streams #streamline…","‍content you can digoriginal music radio stream highlightscoffee room chat  !lurk friendly24/7 streamer 

❤️‍ 

#kickstreaming #livebot #livebotsupport #stream #streamers #stream #streaminglive  #streamer #streamers #streams #streamline…","['🔥', '👉']"
856,"finally, red panda at  halftime!! by god, she is a treasure 🐼🐼🐼❤️","finally, red panda at  halftime!! by god, she is a treasure ❤️",[]
857,really love seeing two artists whose work i truly enjoy at the top of  top creators chart. wtg 🎉❤️‍🔥   🏆,really love seeing two artists whose work i truly enjoy at the top of  top creators chart. wtg ❤️‍   ,"['🎉', '🔥']"
858,and i feel like even the housemates will just let them be and will leave the space next to either book or force. 😭😂,and i feel like even the housemates will just let them be and will leave the space next to either book or force. ,"['😭', '😂']"
859,do we even want to score another goal 😭😭😭😭,do we even want to score another goal ,"['😭', '😭', '😭', '😭']"
860,"oh heck yeah 

im back ❤️‍🔥","oh heck yeah 

im back ❤️‍",['🔥']
861,"love these gifs with cats❤️

but damn, my toads are not christmas, although they look like christmas trees😂 or christmas balls😂😂","love these gifs with cats❤️

but damn, my toads are not christmas, although they look like christmas trees or christmas balls","['😂', '😂', '😂']"
862,"last line should have been ""i'll read almost...""  i guess my typing bypassed my brain!  😂❤️🤗🥰","last line should have been ""i'll read almost...""  i guess my typing bypassed my brain!  ❤️","['😂', '🥰']"
863,thank you!! happy easter for you too!! 😙❤️,thank you!! happy easter for you too!! ❤️,[]
864,". ❤️

really want to see him in a sci-fi movie and an full length investigation suspense thriller 🔥",". ❤️

really want to see him in a sci-fi movie and an full length investigation suspense thriller ",['🔥']
865,"i’m for truth, no matter who tells it. i’m for justice, no matter who it’s for or against.👩🏼‍❤️‍👨🏽","i’m for truth, no matter who tells it. i’m for justice, no matter who it’s for or against.‍❤️‍",[]
866,happy easter to you all✝️🙏❤️🇺🇸,happy easter to you all✝️❤️,['🙏']
867,wishing everyone a very blessed easter sunday! ❤️🐣🥰😍,wishing everyone a very blessed easter sunday! ❤️,"['🐣', '🥰', '😍']"
868,"ohhhhhh damnnn gg❤️‍🔥
gonna tag my top g's i made from if♥️
  
these are gems i got then in web3.0
joined rcc back in 2021 in start 
had the chance to mint but forgot, i regret that alot 
but for me if has been the no.1 for me since then and will be🥹","ohhhhhh damnnn gg❤️‍
gonna tag my top g's i made from if♥️
  
these are gems i got then in web3.0
joined rcc back in 2021 in start 
had the chance to mint but forgot, i regret that alot 
but for me if has been the no.1 for me since then and will be","['🔥', '\U0001f979']"
869,wishing everyone a happy easter to my fellow wives of windsor  everyone in the rp community! 🥰❤️🐣 #rhow,wishing everyone a happy easter to my fellow wives of windsor &amp; everyone in the rp community! ❤️ #rhow,"['🥰', '🐣']"
870,happy easter love🐇💋❤️,happy easter love❤️,['🐇']
871,i really couldn’t ask for a better husband 🥰❤️,i really couldn’t ask for a better husband ❤️,['🥰']
872,you will never work alone 💓❤️❣️❣️❣️🤞🤞🤞🤞🤞🤞💓💓💓,you will never work alone ❤️❣️❣️❣️,[]
873,"haha….that’s 
great😂

happy easter brooks ❤️🙏🏻","haha….that’s 
great

happy easter brooks ❤️","['😂', '🙏']"
874,"i love how much my husband   fathers our kids. he can get whatever from me. i never have to beg or argue about taking turns when it comes to our kids because he loves it here. he always has our back, no questions or concerns. ❤️‍🔥👨‍👩‍👧‍👦","i love how much my husband   fathers our kids. he can get whatever from me. i never have to beg or argue about taking turns when it comes to our kids because he loves it here. he always has our back, no questions or concerns. ❤️‍‍‍‍",['🔥']
875,"glory to jesusss🤍
and you bought plenty beanssssssssss 😍❤️","glory to jesusss
and you bought plenty beanssssssssss ❤️","['🤍', '😍']"
876,the way i’ve been waiting 😆😆😆😆💜❤️,the way i’ve been waiting ❤️,[]
877,one of the greats 🙏🏻❤️,one of the greats ❤️,['🙏']
878,the rare beauty mascara is just so perfect 🤌🏽,the rare beauty mascara is just so perfect ,[]
879,#ayothi wow! such an amazing master piece  sir 🤝🏻 such an outstanding performance. this movie held pears in eyes till end credit.  hats off 👏🏻giving this beautiful movie. i wouldn't just say it's a movie. it's life of love. ❤️ #love #humanity,#ayothi wow! such an amazing master piece  sir  such an outstanding performance. this movie held pears in eyes till end credit.  hats off giving this beautiful movie. i wouldn't just say it's a movie. it's life of love. ❤️ #love #humanity,[]
880,"omg i'm so emotional right now,may he continue to rest in  peace 🕊️❤️","omg i'm so emotional right now,may he continue to rest in  peace ️❤️",[]
881,thank you ❤️🐰🐣🐇 have a great time 😀,thank you ❤️ have a great time ,"['🐰', '🐣', '🐇']"
882,🥰🆘❤️🐈‍⬛❤️🆘📢#adoptcat #adoptasheltercat #adoptdontshop #adoptdontbuy #cats #kittens #savethemall #spay #neuter #tnr adoptfosterdonateshare for felines needing loving homes. now more than ever they need us  we need them-unconditional loyalty  love 24/7-365!🥰mature cats!❤️🐈‍⬛❤️,❤️‍⬛❤️#adoptcat #adoptasheltercat #adoptdontshop #adoptdontbuy #cats #kittens #savethemall #spay #neuter #tnr adoptfosterdonateshare for felines needing loving homes. now more than ever they need us &amp; we need them-unconditional loyalty &amp; love 24/7-365!mature cats!❤️‍⬛❤️,"['🥰', '🥰']"
883,"mixing bae173  electronic house music must be a gift from the universe

the criminal stage was majestic 😍😍😍❤️❤️","mixing bae173 &amp; electronic house music must be a gift from the universe

the criminal stage was majestic ❤️❤️","['😍', '😍', '😍']"
884,"hunter and blaze, always and forever. ❤️‍🔥","hunter and blaze, always and forever. ❤️‍",['🔥']
885,"you’ll always have a spot in the top right corner of every net brother, truly stamped your place at the pinnacle of this esport. 🐐

i can’t wait to see what you do next, please stick around ❤️❤️","you’ll always have a spot in the top right corner of every net brother, truly stamped your place at the pinnacle of this esport. 

i can’t wait to see what you do next, please stick around ❤️❤️",[]
886,i am both of these 😌😂❤️ stun,i am both of these ❤️ stun,['😂']
887,thank you barb and the same for you. 🙏❤️🐰,thank you barb and the same for you. ❤️,"['🙏', '🐰']"
888,"he’s growing up so fast! ❤️ happy easter, allan! 🐣❤️","he’s growing up so fast! ❤️ happy easter, allan! ❤️",['🐣']
889,"the green is so pretty🥺🥺❤️❤️,23k 👌","the green is so pretty❤️❤️,23k ",[]
890,i hope i’m not yet hundred year old when he release it😂😂❤️❤️❤️anyway i love that guy sooner later he will release it anyway i heard part of vol2 colab with anura aa but only little part of chorus  repeat relegation same words of it that’s why they say lyrics not available yet,i hope i’m not yet hundred year old when he release it❤️❤️❤️anyway i love that guy sooner later he will release it anyway i heard part of vol2 colab with anura aa but only little part of chorus &amp; repeat relegation same words of it that’s why they say lyrics not available yet,"['😂', '😂']"
891,bobby’s been absolute dynamite #livars #lfc ❤️‍🔥,bobby’s been absolute dynamite #livars #lfc ❤️‍,['🔥']
892,pls i need to know nadhir's next acting project beside his film by studio kembara so that i can live peacefully 😭😭🙏🏼🙏🏼🙏🏼,pls i need to know nadhir's next acting project beside his film by studio kembara so that i can live peacefully ,"['😭', '😭', '🙏', '🙏', '🙏']"
893,they on it today 🥰🥰,they on it today ,"['🥰', '🥰']"
894,happy easter family 💪🏼❤️,happy easter family ❤️,[]
895,finished club🫠🫶,finished club🫶,['\U0001fae0']
896,do you ever choke on your own saliva? 😭,do you ever choke on your own saliva? ,['😭']
897,have the best one ever lovely b 😊❤️🤗,have the best one ever lovely b ❤️,[]
898,thank chris ! god bless you and yours sir 🙏❤️,thank chris ! god bless you and yours sir ❤️,['🙏']
899,"well you do now
about 8.30pm for me 💤❤️","well you do now
about 8.30pm for me ❤️",[]
900,"gotta love peter's idea 😂 except, he could actually expand this another week. the week before getting a period is touchy too. progesterone takes over and causes negative moods, bloating, tender tits, irritability...the bitch factor is in wind-up mode. capitalize on it!🤬🔥💥🖕","gotta love peter's idea  except, he could actually expand this another week. the week before getting a period is touchy too. progesterone takes over and causes negative moods, bloating, tender tits, irritability...the bitch factor is in wind-up mode. capitalize on it!","['😂', '🔥', '🖕']"
901,"happy easter!! 🐰🪺🩵

we hope you take a break from business today to remember the reason behind it all 🦉✝️❤️","happy easter!! 🪺🩵

we hope you take a break from business today to remember the reason behind it all ✝️❤️",['🐰']
902,happy easter! have a wonderful day🙏🌹❤️,happy easter! have a wonderful day❤️,['🙏']
903,"happy easter sunday mr. president trump and to all of your entire family.  blessings ""always""  have a wonder day!  ❤️😇
love, angel xoxo","happy easter sunday mr. president trump and to all of your entire family.  blessings ""always""  have a wonder day!  ❤️
love, angel xoxo",['😇']
904,thank you! i really needed that reminder right now. 🙏🏼❤️,thank you! i really needed that reminder right now. ❤️,['🙏']
905,"prolly only for those whom subscribe to twitter blueroom only, coz i cant neither 😂","prolly only for those whom subscribe to twitter blueroom only, coz i cant neither ",['😂']
906,"12 hour stream, 2 raw eggs, and 500 dollars raised for our oceans later 🙏🏼 thank you to everyone ❤️","12 hour stream, 2 raw eggs, and 500 dollars raised for our oceans later  thank you to everyone ❤️",['🙏']
907,"and that my dear is called “the smartest thing to do” 👍👍 as rupaul says “if they don’t pay your bills, you don’t pay them mind” 😤❤️","and that my dear is called “the smartest thing to do”  as rupaul says “if they don’t pay your bills, you don’t pay them mind” ❤️","['👍', '👍', '😤']"
908,my cat on his face only time that i'm slipping 😝,my cat on his face only time that i'm slipping ,[]
909,wrap your arms around that big beautiful bald man and don't let him go. life teaches you ❤️ it's what we need more of.🤗,wrap your arms around that big beautiful bald man and don't let him go. life teaches you ❤️ it's what we need more of.,[]
910,"😂😂😂
and with the whole family in colour-coordinated outfits; netflix = debunked 💙👸🏻🤴🏻👑❤️","
and with the whole family in colour-coordinated outfits; netflix = debunked ❤️","['😂', '😂', '😂']"
911,shein done pmo😒 i ordered all small shirts and one of them look like a mf xl,shein done pmo i ordered all small shirts and one of them look like a mf xl,[]
912,not in the cool people clique.. fortunately! 😍🥹 stay with us nerds on the other side. 🤗❤️,not in the cool people clique.. fortunately!  stay with us nerds on the other side. ❤️,"['😍', '\U0001f979']"
913,also hope that. i will keep cheering for you!❤️💪🙌,also hope that. i will keep cheering for you!❤️,[]
914,your spelling is very correct 😂😂,your spelling is very correct ,"['😂', '😂']"
915,gutted for rr team   we'll come back stronger! great race for  p13 finish #tcruk #poweredbyhonda 👊🏁😎❤️,gutted for rr team &amp;  we'll come back stronger! great race for  p13 finish #tcruk #poweredbyhonda ❤️,['😎']
916,ok sorry knowing u all.... love ma chocolate 🍫🍫🍫🍫🍫🍫❤️,ok sorry knowing u all.... love ma chocolate ❤️,[]
917,and what about it!? 🤨😭,and what about it!? ,['😭']
918,well i'm looking forward to reading this read the back and i'm very intrigued indeed! can't wait to read about your journey 🙃🤘,well i'm looking forward to reading this read the back and i'm very intrigued indeed! can't wait to read about your journey ,[]
919,we are going to eat chinese food 🤷🏻‍♀️🤣,we are going to eat chinese food ‍♀️,['🤣']
920,"i never seen such a versatile actress like her.... the intensity in her voice 🔥 everything is just commendable her acting her body language her dialogue delivery 😍 so proud of you teju ❤️ keep shining ❤️
#tejran #tejranfam #naagin6 #naagin6withtejasswiprakash #tejasswiprakash","i never seen such a versatile actress like her.... the intensity in her voice  everything is just commendable her acting her body language her dialogue delivery  so proud of you teju ❤️ keep shining ❤️
#tejran #tejranfam #naagin6 #naagin6withtejasswiprakash #tejasswiprakash","['🔥', '😍']"
921,i hope you also have the best day! ❤️🐰,i hope you also have the best day! ❤️,['🐰']
922,🥰🆘❤️🐈‍⬛❤️🆘📢#adoptcat #adoptasheltercat #adoptdontshop #adoptdontbuy #cats #kittens #savethemall #spay #neuter #tnr adoptfosterdonateshare for felines needing loving homes. now more than ever they need us  we need them-unconditional loyalty  love 24/7-365!🥰🆘❤️🐈‍⬛❤️🆘📢😍,❤️‍⬛❤️#adoptcat #adoptasheltercat #adoptdontshop #adoptdontbuy #cats #kittens #savethemall #spay #neuter #tnr adoptfosterdonateshare for felines needing loving homes. now more than ever they need us &amp; we need them-unconditional loyalty &amp; love 24/7-365!❤️‍⬛❤️,"['🥰', '🥰', '😍']"
923,happy easter  prayers that the resurrection power of god will abide with you always🙏❤️,happy easter  prayers that the resurrection power of god will abide with you always❤️,['🙏']
924,"it’s good to see more and more people pushing back against those who wish to divide international local communities.  the psychological impacts of now will take decades to undo, but the non-violence peacekeepers will save the world #again🕊️ #hope❤️","it’s good to see more and more people pushing back against those who wish to divide international local communities.  the psychological impacts of now will take decades to undo, but the non-violence peacekeepers will save the world #again️ #hope❤️",[]
925,"i don't see where you see me asking ""pigs"" for help if your racist say dat😂😂","i don't see where you see me asking ""pigs"" for help if your racist say dat","['😂', '😂']"
926,happy 😊 easter 🐣 🤗🤗🫶❤️💕😊☀️☀️👏💐🥂🍫🙏🥳🎂2023,happy  easter  🫶❤️☀️☀️2023,"['🐣', '🙏', '🥳']"
927,"the last time louis liked a picture on this account was the 1d post in july 2020 which was next to the harry vogue post. this time the happy easter post was next to the harry grammy post. i’m not saying anything, i’m just 💙💚","the last time louis liked a picture on this account was the 1d post in july 2020 which was next to the harry vogue post. this time the happy easter post was next to the harry grammy post. i’m not saying anything, i’m just ",[]
928,it's real fun and silly. 😁 i knew the outcome too but it was a hood chuckle lol,it's real fun and silly.  i knew the outcome too but it was a hood chuckle lol,[]
929,bobbbby we will miss you forever 🔴🔴🔴❤️❤️❤️❤️,bobbbby we will miss you forever ❤️❤️❤️❤️,[]
930,my mom and i having mimosas in the kitchen and listening to prince. moments i’ll never forget 🐰❤️,my mom and i having mimosas in the kitchen and listening to prince. moments i’ll never forget ❤️,['🐰']
931,"happy easter everyone!!❤️

who’s grinding an online holiday session today? send me some hands below, i’m happy to provide some feedback!🤑","happy easter everyone!!❤️

who’s grinding an online holiday session today? send me some hands below, i’m happy to provide some feedback!",[]
932,have a happy easter for you to😇🙏🍀❤️,have a happy easter for you to❤️,"['😇', '🙏']"
933,the ironically named “zippy.” 😂🥰❤️,the ironically named “zippy.” ❤️,"['😂', '🥰']"
934,"and even the pair song is 😭❤️
also stan her for saying no to his confession and remaning singel in my heart she's aro/ace 😤❤️","and even the pair song is ❤️
also stan her for saying no to his confession and remaning singel in my heart she's aro/ace ❤️","['😭', '😤']"
935,have a blessed resurrection day❤️ i am thankful that god blessed all of us with you🤗,have a blessed resurrection day❤️ i am thankful that god blessed all of us with you,[]
936,this gif choice 🥰🥰🥰 forever and ever thankful you let me drag you into this show (and countless other things over our lives 😉) love you the most ❤️❤️❤️❤️,this gif choice  forever and ever thankful you let me drag you into this show (and countless other things over our lives ) love you the most ❤️❤️❤️❤️,"['🥰', '🥰', '🥰', '😉']"
937,my kids are gone idk wtf to do with myself 🤣🤣,my kids are gone idk wtf to do with myself ,"['🤣', '🤣']"
938,when i said send them back where they came from… oops 😬 💭❤️‍🔥🐉🖤,when i said send them back where they came from… oops  ❤️‍,['🔥']
939,more coming for you love 🥰❤️,more coming for you love ❤️,['🥰']
940,so sweet and sour ❤️🌸❤️,so sweet and sour ❤️❤️,[]
941,"from world champ to a natty champ 🏆

teared up again last night seeing my best friend living his fucking dream on and off the virtual ice. 

love you forever bro ❤️","from world champ to a natty champ 

teared up again last night seeing my best friend living his fucking dream on and off the virtual ice. 

love you forever bro ❤️",[]
942,"wouldn’t it be better to come off as racist, etc. than to let an invited speaker be beaten and kidnapped??? i hope they are sued too!!! 

sue them all. riley!!! 🇺🇸🇺🇸❤️","wouldn’t it be better to come off as racist, etc. than to let an invited speaker be beaten and kidnapped??? i hope they are sued too!!! 

sue them all. riley!!! ❤️",[]
943,"happy resurrection sunday!! jesus is alive!✝️❤️🌼

this is an older piece i drew for a christmas program two years ago but i think it works perfectly for today!","happy resurrection sunday!! jesus is alive!✝️❤️

this is an older piece i drew for a christmas program two years ago but i think it works perfectly for today!",[]
944,"i was so nervous about going to my friends church with instimbi zam, but all went well ❤️ siyakhula guys 🥹🤣❤️🥹 i’m so proud of that gent.","i was so nervous about going to my friends church with instimbi zam, but all went well ❤️ siyakhula guys ❤️ i’m so proud of that gent.","['\U0001f979', '🤣', '\U0001f979']"
945,but i don’t blame them 💀🤷🏽‍♀️,but i don’t blame them ‍♀️,['💀']
946,i miss you so much papa😭❤️,i miss you so much papa❤️,['😭']
947,"lmao yujin?!

that kid with the manner hands and legs? 😭😭

lmao the hate train is so forced, she is not that rude person you're making her to be 😭","lmao yujin?!

that kid with the manner hands and legs? 

lmao the hate train is so forced, she is not that rude person you're making her to be ","['😭', '😭', '😭']"
948,it was tough work but i’m happy i did it 🥹❤️,it was tough work but i’m happy i did it ❤️,['\U0001f979']
949,"have the most wonderful day lovely c, you are so kind 😊❤️❤️🐰","have the most wonderful day lovely c, you are so kind ❤️❤️",['🐰']
950,"still i feel like you are wearing ram's uniform 🫣🫣
whatever you are cutie  ❤️‍🔥","still i feel like you are wearing ram's uniform 
whatever you are cutie  ❤️‍",['🔥']
951,"i’m having a wonderful day now.❤️👍
⁦⁩ 
⁦⁩","i’m having a wonderful day now.❤️
⁦⁩ 
⁦⁩",['👍']
952,"good evening dear ali❤️🌟we are just back from our visit by kirsten and rony
happy easter my dear🐣","good evening dear ali❤️we are just back from our visit by kirsten and rony
happy easter my dear",['🐣']
953,"my princess is back on screen ... super exited 😍❤️🔥 

#sumbultouqeerkhan #sumbulsquad","my princess is back on screen ... super exited ❤️ 

#sumbultouqeerkhan #sumbulsquad","['😍', '🔥']"
954,thank you my friend! god bless you and your family abundantly! happy easter to you as well🙏🌹❤️,thank you my friend! god bless you and your family abundantly! happy easter to you as well❤️,['🙏']
955,😭😭but the passion keeps you going ❤️🤣🤣,but the passion keeps you going ❤️,"['😭', '😭', '🤣', '🤣']"
956,sobbing crying screaming this is adorableeee 😭😭😭💗❤️💗❤️💞💗❤️💗❤️💗❤️ eeeeeee obsessed with the way u draw them 😭😭😭❤️❤️❤️❤️❤️,sobbing crying screaming this is adorableeee ❤️❤️❤️❤️❤️ eeeeeee obsessed with the way u draw them ❤️❤️❤️❤️❤️,"['😭', '😭', '😭', '😭', '😭', '😭']"
957,"interaction 👾
song you're recently obessed with? 
i ❤️ seventeen - habit","interaction 
song you're recently obessed with? 
i ❤️ seventeen - habit",[]
958,"i remember my world literature professor saying the purpose of wailing or excessive crying in old text was because it was believed to ""cleanse"" and heal the soul  it just can't go past a certain number of days. crying is good frankiiy. take the time to process your feelings ❤️😊!","i remember my world literature professor saying the purpose of wailing or excessive crying in old text was because it was believed to ""cleanse"" and heal the soul  it just can't go past a certain number of days. crying is good frankiiy. take the time to process your feelings ❤️!",[]
959,"aww, not denying it outright means that you like him too.❤️❤️ but thinking carefully before replying also honors his love for you.✨ well, love each other for a long time.😏 (come on!  sleeping in the same bed like that. what else do you have to hesitate?🤣)","aww, not denying it outright means that you like him too.❤️❤️ but thinking carefully before replying also honors his love for you.✨ well, love each other for a long time. (come on!  sleeping in the same bed like that. what else do you have to hesitate?)",['🤣']
960,lol 😂 idk honestly because they just decided to find your voice sexy 🤭,lol  idk honestly because they just decided to find your voice sexy ,['😂']
961,listening to this and apna bana le on loop since morning 🥵❤️❤️,listening to this and apna bana le on loop since morning ❤️❤️,['🥵']
962,when i first watched the movie it was on a dvd with my parents  i ffed the scene thinking they’re gonna sleep together 😂😂😂,when i first watched the movie it was on a dvd with my parents &amp; i ffed the scene thinking they’re gonna sleep together ,"['😂', '😂', '😂']"
963,"happy easter, stayville! you are so loved! 🥰","happy easter, stayville! you are so loved! ",['🥰']
964,thank you friends 🐾🐾❤️,thank you friends ❤️,[]
965,in yah-weh's name!!! the most high!! 🙏🏼💪🏼🥳💯❤️‍🔥💰💰💰,in yah-weh's name!!! the most high!! ❤️‍,"['🙏', '🥳', '🔥']"
966,"saluted #rinkusingh for his stupendous 6.6.6.6 in a row in the final of the thrilling ipl match of kolkata knight riders against gujarat titans at narendra modi stadium in ahmedabad... 
today is the day to celebrate 🥳🎉🎉🥂🍾🔥🔥
#kolkataknightriders
#kkr #shahrukhkhan𓀠","saluted #rinkusingh for his stupendous 6.6.6.6 in a row in the final of the thrilling ipl match of kolkata knight riders against gujarat titans at narendra modi stadium in ahmedabad... 
today is the day to celebrate 
#kolkataknightriders
#kkr #shahrukhkhan𓀠","['🥳', '🎉', '🎉', '🔥', '🔥']"
967,"i love this boy with all my heart and soul, it’s an amazing feeling being an aunty🥹❤️","i love this boy with all my heart and soul, it’s an amazing feeling being an aunty❤️",['\U0001f979']
968,ah piss off 😂😂,ah piss off ,"['😂', '😂']"
969,🙄🙄uuugh i cant take this movie much longer!!!! the ones that r awake r being punished the most 🤷🫣✌️❤️,uuugh i cant take this movie much longer!!!! the ones that r awake r being punished the most ✌️❤️,[]
970,ah beautiful photo. congratulations and love to you both 😍❤️,ah beautiful photo. congratulations and love to you both ❤️,['😍']
971,always doing it’s thing. everyone needs to go watch beef on netflix!!!   y’all ran out the park! ❤️‍🔥,always doing it’s thing. everyone needs to go watch beef on netflix!!!   y’all ran out the park! ❤️‍,['🔥']
972,thank god we made it home safely 🙏🏽❤️,thank god we made it home safely ❤️,['🙏']
973,"that was a dream collab for me  they never disappoint, their vocals compliment eachother so well🥺🤍🖤","that was a dream collab for me &amp; they never disappoint, their vocals compliment eachother so well",['🤍']
974,"easter sunday service in freetown, sierra leone 🙏🏽❤️ what fantastic singers 🙏🏽❤️ happy easter 🙏🏽❤️","easter sunday service in freetown, sierra leone ❤️ what fantastic singers ❤️ happy easter ❤️","['🙏', '🙏', '🙏']"
975,how lovely bertie. you’re such a kind soul  treatos too for being such a good boy ❤️ happy easter 🐣 x,how lovely bertie. you’re such a kind soul &amp; treatos too for being such a good boy ❤️ happy easter  x,['🐣']
976,good and sweet evening my twitter friends may it be as pleasant as possible for you ❤️💫💞🌟🌼💋🌹😘🍃,good and sweet evening my twitter friends may it be as pleasant as possible for you ❤️,[]
977,thank you so much 😭😭😭😭😭😭❤️❤️❤️,thank you so much ❤️❤️❤️,"['😭', '😭', '😭', '😭', '😭', '😭']"
978,gonna miss our bobby dazzler 😭,gonna miss our bobby dazzler ,['😭']
979,"it’s ok if you fall apart sometimes.

tacos fall apart and we still love them. 🌮 ❤️

#itsokay    #fun    #funnyinspo    #taco    #tacolover    #instaquotes
#lasvegasrealtor #lasvegasrealestate #sparrowsells #lasvegashomes #realestate #vegasbaby #realtorlife","it’s ok if you fall apart sometimes.

tacos fall apart and we still love them.  ❤️

#itsokay    #fun    #funnyinspo    #taco    #tacolover    #instaquotes
#lasvegasrealtor #lasvegasrealestate #sparrowsells #lasvegashomes #realestate #vegasbaby #realtorlife",[]
980,i know right 😭😭,i know right ,"['😭', '😭']"
981,just played a couple round of valor ant with the missus 🥰💕,just played a couple round of valor ant with the missus ,['🥰']
982,"my poem #melonchopyofshattereddreams for all those who can relate it 😊.

please go through it and drop your feedback, will love to response ❤️🍁❤️

#poetrylovers #kashmir #poetrycommunity","my poem #melonchopyofshattereddreams for all those who can relate it .

please go through it and drop your feedback, will love to response ❤️❤️

#poetrylovers #kashmir #poetrycommunity",[]
983,anywho mother carol  her cadets trailer will be dropping tuesday ! tune in to see the real captain marvel 🌟,anywho mother carol &amp; her cadets trailer will be dropping tuesday ! tune in to see the real captain marvel ,[]
984,just like you read my terrible fic even tho you don't like those people 🤭❤️,just like you read my terrible fic even tho you don't like those people ❤️,[]
985,"hooked on style: dive into our fish print leather short wallets collection!🐬

new release! 😍

get yours now at: 👇👇❤️


💥100% satisfaction guaranteed💯
🚀shipping worldwide!🌍","hooked on style: dive into our fish print leather short wallets collection!

new release! 

get yours now at: ❤️


100% satisfaction guaranteed
shipping worldwide!",['😍']
986,"i’m watching hallmark movies all day. 😮‍💨 

cues *i’m so exciteddddd and i just can’t hide itttt.* ♩♪♫♬♭♮ 😂","i’m watching hallmark movies all day. ‍ 

cues *i’m so exciteddddd and i just can’t hide itttt.* ♩♪♫♬♭♮ ",['😂']
987,im mary kate blowlsoned at basement screaming at oomf “birthday twinnnnnnn😁😊❤️” as if we’re at olive garden,im mary kate blowlsoned at basement screaming at oomf “birthday twinnnnnnn❤️” as if we’re at olive garden,[]
988,perfect end to the weekend ❤️ thank you for welcoming me so well 🥹🩵,perfect end to the weekend ❤️ thank you for welcoming me so well 🩵,['\U0001f979']
