ID,Comments,raw text,emojis
4384,"aye, over criminal convictions.
hope our players that are banned from driving can all go, it's not like they're piloting the plane.. 😇","aye, over criminal convictions.
hope our players that are banned from driving can all go, it's not like they're piloting the plane.. ",['😇']
4385,all my exes wanna keep in contact. clearly i wasn’t the problem. 😇🫶🏾,all my exes wanna keep in contact. clearly i wasn’t the problem. 🫶,['😇']
4386,cos you got more chance of winning the lottery than winning a halo 😇,cos you got more chance of winning the lottery than winning a halo ,['😇']
4387,for all those who say don't reinvent the wheel 😇,for all those who say don't reinvent the wheel ,['😇']
4388,that would be awesome! i would love to attend! 📖✝️😇💻🎓,that would be awesome! i would love to attend! ✝️,['😇']
4389,"great that helps. shows how to cook a mouse and a side of salad. sorry, if you just want serious answers, not getting one or the other from me. you get both 😇","great that helps. shows how to cook a mouse and a side of salad. sorry, if you just want serious answers, not getting one or the other from me. you get both ",['😇']
4390,i hope this job dont call me for training while im on spring break cause i think i change my mind😅,i hope this job dont call me for training while im on spring break cause i think i change my mind,['😅']
4391,jesus we get it you like nana — i rly rly rly love it a lot do you know 😇💗💕💖💖💕💕,jesus we get it you like nana — i rly rly rly love it a lot do you know ,['😇']
4392,"this is not fair …… we, as kids, were forced to cram up the mughal family tree…. who was whose son or father etc. 
and who all killed their brothers/ father to become kings. 
the future generations will have a free run, a walkover….. not fair 😭😇","this is not fair …… we, as kids, were forced to cram up the mughal family tree…. who was whose son or father etc. 
and who all killed their brothers/ father to become kings. 
the future generations will have a free run, a walkover….. not fair ","['😭', '😇']"
4393,thank you😊🎈🎈🎈,thank you,[]
4394,"i'm a female  yes i agree its difficult to watch, but its its just for today i promise😇

it's for the men, we need some man stuff sometimes🤗","i'm a female &amp; yes i agree its difficult to watch, but its its just for today i promise

it's for the men, we need some man stuff sometimes",['😇']
4395,"yep 2 energetic cute 🥰 puppies 🐶 
wuvs and heap back jagger ..","yep 2 energetic cute  puppies  
wuvs and heap back jagger ..",['🥰']
4396,"please respect their personal space, give them some privacy.  they are still working for mg and as mgt23 seniors, they need to work professionally.  it is not possible to always be in the englot state as everyone wants. 😇","please respect their personal space, give them some privacy.  they are still working for mg and as mgt23 seniors, they need to work professionally.  it is not possible to always be in the englot state as everyone wants. ",['😇']
4397,he looks like that one old guy from one punch man 🤔😇,he looks like that one old guy from one punch man ,"['🤔', '😇']"
4398,"thanks  welcome 😇  you'll never regret to watch the highest rated show in  history for season 2.. and please kindly sign the petition yes? 😁🙏

#savewarriornun 
#warriornun","thanks &amp; welcome   you'll never regret to watch the highest rated show in  history for season 2.. and please kindly sign the petition yes? 

#savewarriornun 
#warriornun","['😇', '🙏']"
4399,thanks anand 😇,thanks anand ,['😇']
4400,you're quite welcome thank you for following me😊,you're quite welcome thank you for following me,[]
4401,welcome back sista.. we can take the high road or the low road and you go ‘high’ every time. be blessed 😇,welcome back sista.. we can take the high road or the low road and you go ‘high’ every time. be blessed ,['😇']
4402,"and sometimes we all have emotional happiness and unhappiness in life... everyone please don't think too much, and don't go to engfa's livestreams ask charlotte, and go to charlotte's livestream ask engfa..... includes livestream pages for fans of both.  😇","and sometimes we all have emotional happiness and unhappiness in life... everyone please don't think too much, and don't go to engfa's livestreams ask charlotte, and go to charlotte's livestream ask engfa..... includes livestream pages for fans of both.  ",['😇']
4403,"1. 💋
2. 💋
3. 😇
4. 😇
5. 😇
6. 😇
7. 💋
8. 😇
9. 😇
10. 😇
11. 😇
12. 😇
13. 😇
14. 💋💋💋
15. 😇

rep with your nickname, i’ll give you the questions.","1. 
2. 
3. 
4. 
5. 
6. 
7. 
8. 
9. 
10. 
11. 
12. 
13. 
14. 
15. 

rep with your nickname, i’ll give you the questions.","['😇', '😇', '😇', '😇', '😇', '😇', '😇', '😇', '😇', '😇', '😇']"
4404,can’t wait for you to get the box i sent 😇,can’t wait for you to get the box i sent ,['😇']
4405,can’t you feel the chaos? 😇,can’t you feel the chaos? ,['😇']
4406,"worked on job stuff (details when i'm ready) ✅️
found a dress in case i can't find another dress ✅️
went grocery shopping ✅️
remembered to put trash out ✅️

golly, so productive. 😌
time to start a new show. 😇","worked on job stuff (details when i'm ready) ✅️
found a dress in case i can't find another dress ✅️
went grocery shopping ✅️
remembered to put trash out ✅️

golly, so productive. 
time to start a new show. ",['😇']
4407,and i’ll beat you up about em!😇,and i’ll beat you up about em!,['😇']
4408,"since the last shooter was once again a democrat, shouldn't this be about 92% now?  it appears, they are shooting for 100%. no pun intended.   😅😂🤣🤪😇","since the last shooter was once again a democrat, shouldn't this be about 92% now?  it appears, they are shooting for 100%. no pun intended.   ","['😅', '😂', '🤣', '😇']"
4409,"left the shipper that harassed  ""banned me"" costing my job  eviction letters w/ a load. in  out. no one said anything 🤔. as a owner operator (llc. from here on out) this 1 load pays my old weeks salary. 😂lol@ being pushed into my blessing! i told them minions ""thank you!😇","left the shipper that harassed &amp; ""banned me"" costing my job &amp; eviction letters w/ a load. in &amp; out. no one said anything . as a owner operator (llc. from here on out) this 1 load pays my old weeks salary. lol@ being pushed into my blessing! i told them minions ""thank you!","['🤔', '😂', '😇']"
4410,patiently waiting for rolling loud 😇,patiently waiting for rolling loud ,['😇']
4411,happy heavenly birthday 🎂 dad❗️ continue to watch over me❗️ i ❤️ you my angel 😇,happy heavenly birthday  dad❗️ continue to watch over me❗️ i ❤️ you my angel ,['😇']
4412,"#engfawaraha #charlotteaustin #englot 

this is my personal opinion.  
you guys!  englot's international fans.  englot is still normal. it's just that engfa is sick and doesn't want to interact much with other people...  😇","#engfawaraha #charlotteaustin #englot 

this is my personal opinion.  
you guys!  englot's international fans.  englot is still normal. it's just that engfa is sick and doesn't want to interact much with other people...  ",['😇']
4413,"rm is working hard on his album. he said he is going to military after jhope so time is less.. work is more... he is working hard . 
just bringing this on your tl😇","rm is working hard on his album. he said he is going to military after jhope so time is less.. work is more... he is working hard . 
just bringing this on your tl",['😇']
4414,"we can only hope this helps the slows begin to understand what propaganda means. the explanation isn't coming thru the tv, so they are desperately confused. they might hear state and think it means it's different for each state tho. 🤔😬🫰","we can only hope this helps the slows begin to understand what propaganda means. the explanation isn't coming thru the tv, so they are desperately confused. they might hear state and think it means it's different for each state tho. ",['🤔']
4415,you are the best 🥰🥰🥰🥰 thank you!!! everyone is beautiful here ☀️,you are the best  thank you!!! everyone is beautiful here ☀️,"['🥰', '🥰', '🥰', '🥰']"
4416,"good morning 🌞 rise , shine and give god glory 👑🤍✝️🙏🏾😇✨","good morning  rise , shine and give god glory ✝️✨","['🤍', '🙏', '😇']"
4417,yah doing all kinds of drugs for a good time…. relax🥴,yah doing all kinds of drugs for a good time…. relax,[]
4418,"like two little girls dream it and they did it congrats to both of you
felicitaciones 😇😇😇","like two little girls dream it and they did it congrats to both of you
felicitaciones ","['😇', '😇', '😇']"
4419,whatever i get on the calc ap exam does not define my intelligence. 😂😇😂😇😂😇,whatever i get on the calc ap exam does not define my intelligence. ,"['😂', '😇', '😂', '😇', '😂', '😇']"
4420,"~ 💌 happy mail from  💓 
 
randomly checking tags lang last night then i saw these pcs hehe 🤣 

thank you po for the fast and vv smooth transaction 🥰 will def buy from u again hehe!! 

#tinystarphfeedbacks_","~  happy mail from   
 
randomly checking tags lang last night then i saw these pcs hehe  

thank you po for the fast and vv smooth transaction  will def buy from u again hehe!! 

#tinystarphfeedbacks_","['🤣', '🥰']"
4421,"i think someone is trying to scam us by impersonating you. i told him that the aviv zohar was born once, that only one such person would come once in a hundred years, but he didn't quite understand.🙋‍♂️😇😇","i think someone is trying to scam us by impersonating you. i told him that the aviv zohar was born once, that only one such person would come once in a hundred years, but he didn't quite understand.‍♂️","['😇', '😇']"
4422,"good morning zen 🌞☕️☕️☕️🌹🙏😇🕊️❤️🤗 happy tuesday, i figured a little caffeine would help 😉 have a great day.","good morning zen ☕️☕️☕️️❤️ happy tuesday, i figured a little caffeine would help  have a great day.","['🙏', '😇', '😉']"
4423,well done! have a good writing session! 😇,well done! have a good writing session! ,['😇']
4424,"knowing that some carats hold out in buying the album yet as they're waiting for the concept versions and which to buy ❤️

finally he start of the new era!
fml official photo 1
#fallenmisfitlost_photo


#세븐틴 😇 #정한 bias","knowing that some carats hold out in buying the album yet as they're waiting for the concept versions and which to buy ❤️

finally he start of the new era!
fml official photo 1
#fallenmisfitlost_photo


#세븐틴  #정한 bias",['😇']
4425,have the vazzsta episode 2 random bromides coming soon too………😇,have the vazzsta episode 2 random bromides coming soon too………,['😇']
4426,that is so ❤❤❤❤😇😇😇😇👑👑👑👑👑👑👑👑👑👑👑👑👑👑,that is so ❤❤❤❤,"['😇', '😇', '😇', '😇']"
4427,"i just know him to be a very trustworthy person, never done anything wrong on purpose, loyal kind, just very unfortunate it seems unfortunately, all best wishes, both of you! 😇","i just know him to be a very trustworthy person, never done anything wrong on purpose, loyal kind, just very unfortunate it seems unfortunately, all best wishes, both of you! ",['😇']
4428,"🌟 sound bath meditation, 🧬 drawing sacred geometry, 😮‍💨😇ceremonial breathwork, 🤩food-fun-games-friends and 🤗 be well expo❤️ -"," sound bath meditation,  drawing sacred geometry, ‍ceremonial breathwork, food-fun-games-friends and  be well expo❤️ -",['😇']
4429,if none of my friends don’t follow me back today imma block them on ig 😇,if none of my friends don’t follow me back today imma block them on ig ,['😇']
4430,blessed and highly favored 🙏😇,blessed and highly favored ,"['🙏', '😇']"
4431,"the gun you picture in your 😭😭😢 tweet ,don't make you a man ,like the marketers told you, so it's just an unfortunate deal that you're are not a man, even with the gun, but it's time to give it up, no-man, because the carnage is too large.","the gun you picture in your  tweet ,don't make you a man ,like the marketers told you, so it's just an unfortunate deal that you're are not a man, even with the gun, but it's time to give it up, no-man, because the carnage is too large.","['😭', '😭']"
4432,"me too and they pressured me to get one before i had my brain surgery and i had to prove my immune system was strong and could fight covid19 if i got it at the hospital. my antibodies test indicated i wasn’t weak 😂
six months later they finally allowed me to have surgery 🙏😇","me too and they pressured me to get one before i had my brain surgery and i had to prove my immune system was strong and could fight covid19 if i got it at the hospital. my antibodies test indicated i wasn’t weak 
six months later they finally allowed me to have surgery ","['😂', '🙏', '😇']"
4433,"task is to find laylatul qadr this year, there are lots duas and matters which needs allah special mercy and miracles. any odd night  could be shab e qadr ✨😇

21st night - tue 11th april
23rd night - thu 13th 
25th night - sat 15th 
27th night - mon 17th
29th night - wed 19th","task is to find laylatul qadr this year, there are lots duas and matters which needs allah special mercy and miracles. any odd night  could be shab e qadr ✨

21st night - tue 11th april
23rd night - thu 13th 
25th night - sat 15th 
27th night - mon 17th
29th night - wed 19th",['😇']
4434,omg he is soooo brave 😳  wow 😇😇🥰🥰🙏💪🙌,omg he is soooo brave   wow ,"['😇', '😇', '🥰', '🥰', '🙏']"
4435,i understand its your video now😇,i understand its your video now,['😇']
4436,"not on insta but feeling the love from over there 😇
#vinylrecords #thesummersuns","not on insta but feeling the love from over there 
#vinylrecords #thesummersuns",['😇']
4437,"✨4444✨
confirming with gratitude 🙏🏽😇🙌🔥🤩💚","✨4444✨
confirming with gratitude ","['🙏', '😇', '🔥']"
4438,"i’ve done the typing in part of the request before i just haven’t tried uploading a short vid for the request. good to know it’s not an either/or situation. 😅 thank you 😊 
#warriornun #savewarriornun","i’ve done the typing in part of the request before i just haven’t tried uploading a short vid for the request. good to know it’s not an either/or situation.  thank you  
#warriornun #savewarriornun",['😅']
4439,"oh, you people and all your lingua franca that's still mostly highbrow jargon to me. 😳
all i can do is try to understand. 🙃
and of course support you. 😇
have a good day in europe.😉","oh, you people and all your lingua franca that's still mostly highbrow jargon to me. 
all i can do is try to understand. 
and of course support you. 
have a good day in europe.","['😇', '😉']"
4440,"never forget when i got inquisitive waiting for my dad , burt the tip on my finger , the only sympathy i got was well you won't do that again will you 😬😂","never forget when i got inquisitive waiting for my dad , burt the tip on my finger , the only sympathy i got was well you won't do that again will you ",['😂']
4441,"life isn't perfect but your jewellery can be. get this beautiful 6 crt gold plated  pendant set with semi precious pearls and can be customised in any colour 😇
to order dm or whatsapp","life isn't perfect but your jewellery can be. get this beautiful 6 crt gold plated  pendant set with semi precious pearls and can be customised in any colour 
to order dm or whatsapp",['😇']
4442,lash appointment 😇,lash appointment ,['😇']
4443,⁦⁩ no filter all goddess today is epic me n nicki on that face i’m loving my lyfe and i’m feeling beautiful again im coming summer❤️🌹🩸🙏😇🎵👑💯♾️,⁦⁩ no filter all goddess today is epic me n nicki on that face i’m loving my lyfe and i’m feeling beautiful again im coming summer❤️♾️,"['🙏', '😇']"
4444,when did finstas actually become a thing because ive been goin at it since 2016 and i think i deserve compensation 😇 give me money,when did finstas actually become a thing because ive been goin at it since 2016 and i think i deserve compensation  give me money,['😇']
4445,💙💙💙💙☮️☮️☮️☮️😇😇😇😇for a lovely lady,☮️☮️☮️☮️for a lovely lady,"['😇', '😇', '😇', '😇']"
4446,"hello sarah , mom and 😇cricket how is me strong girl today here flan au caramel for everyone","hello sarah , mom and cricket how is me strong girl today here flan au caramel for everyone",['😇']
4447,blood too invasive see thoughts simple 😊🙏❤️✨👸🏻✨♾🔥🧬🦾😌😇🔑👶💪🥳💎💅🏻⛲️😅🤩💃,blood too invasive see thoughts simple ❤️✨✨♾⛲️,"['🙏', '🔥', '😇', '🥳', '😅']"
4448,very kind of mother nature to provide a watering hole for you! 💦,very kind of mother nature to provide a watering hole for you! ,[]
4449,such a great show havent finished yet will later on today 🥰🥰😍😍😇😇👍👍💙💙❤️‍🔥❤️‍🔥💯💗💗,such a great show havent finished yet will later on today ❤️‍❤️‍,"['🥰', '🥰', '😍', '😍', '😇', '😇', '👍', '👍', '🔥', '🔥']"
4450,"no stream, so stay tuned for updates 😇","no stream, so stay tuned for updates ",['😇']
4451,focus on your dreams.. 😇,focus on your dreams.. ,['😇']
4452,"happy ever after 🤧💞🐰🦦
keep the big smile on your face
wish both of you a good health and surrounded by amazing people
🤍😇🙏🏻

#srchafreen
#beckysangles
#freenbecky","happy ever after 
keep the big smile on your face
wish both of you a good health and surrounded by amazing people


#srchafreen
#beckysangles
#freenbecky","['🐰', '🤍', '😇', '🙏']"
4453,"i'm confident i'm gonna sleep with a smile today😌😌 i mean long haired jeonghan for previews?😌😌😌😌😌😌😌

fml official photo 1 
#fallenmisfitlost_photo #fml_d12","i'm confident i'm gonna sleep with a smile today i mean long haired jeonghan for previews?

fml official photo 1 
#fallenmisfitlost_photo #fml_d12",[]
4454,been up since 7am 🤦🏾‍♀️,been up since 7am ‍♀️,[]
4455,"i didn't know you feared
going to the doctors like

me it feels really good to
have a friend like you that
cares 🤗🥰 i need all the

blessings  protection i can
get this afternoon 👐🏽💖 bless
your tinder kind soul  heart
always my sweetest friend debbie.

🤗🤗+😘+💕❣️💕😇🕊️🌸💯","i didn't know you feared
going to the doctors like

me it feels really good to
have a friend like you that
cares  i need all the

blessings &amp; protection i can
get this afternoon  bless
your tinder kind soul &amp; heart
always my sweetest friend debbie.

++❣️️","['🥰', '😇']"
4456,"and god said, ""let there be lights in the vault of the sky to separate the day from the night, and let them serve as signs to mark sacred times, and days and years. genesis 1:14 (niv) 😇","and god said, ""let there be lights in the vault of the sky to separate the day from the night, and let them serve as signs to mark sacred times, and days and years. genesis 1:14 (niv) ",['😇']
4457,"king ai is very promising, but don't have the money to buy the package yet 👍👍👍😁😁😇","king ai is very promising, but don't have the money to buy the package yet ","['👍', '👍', '👍', '😇']"
4458,ushers...stay behind😂😂😇,ushers...stay behind,"['😂', '😂', '😇']"
4459,"2/ only in this ind have i seen so many bsers w no skin in the game but have more than enough arrogance to compensate😀😇

if we live by bs, we die by bs😀😇","2/ only in this ind have i seen so many bsers w no skin in the game but have more than enough arrogance to compensate

if we live by bs, we die by bs","['😇', '😇']"
4460,"1/ morons don’t want to sell their assets, want somebody to make their underwater levered loans whole 😀😇but they complain there are not enough $😀😇","1/ morons don’t want to sell their assets, want somebody to make their underwater levered loans whole but they complain there are not enough $","['😇', '😇']"
4461,mhmm i will eat and lick you're body if you will not forgot about me.. 😇🥰,mhmm i will eat and lick you're body if you will not forgot about me.. ,"['😇', '🥰']"
4462,people is 🧢 ….dont believe the hype,people is  ….dont believe the hype,[]
4463,its donjazzy again 😇😇😇😇🤗🤗🤗🤗🤗 he keeps doing it again and again. god bless you big man,its donjazzy again  he keeps doing it again and again. god bless you big man,"['😇', '😇', '😇', '😇']"
4464,"they decided to keep it 😇
#goodomensfanart","they decided to keep it 
#goodomensfanart",['😇']
4465,oskido is boss. i'm proud of him😎😎😎👏🏾👏🏾👏🏾👏🏾💯💯⌚⌚,oskido is boss. i'm proud of him⌚⌚,"['😎', '😎', '😎']"
4466,y’all stay blessed 😇,y’all stay blessed ,['😇']
4467,"the last ashra of ramazan is started. may allah pak bless us all with the hidayat, strength to control our nafs, the ability to recognise who we truly are, what we are meant to be, and to be able to find laylatul qadr, in shaa allah 😇 ameen","the last ashra of ramazan is started. may allah pak bless us all with the hidayat, strength to control our nafs, the ability to recognise who we truly are, what we are meant to be, and to be able to find laylatul qadr, in shaa allah  ameen",['😇']
4468,ima ss this and then use it when u annoy me in the future 😇😋,ima ss this and then use it when u annoy me in the future ,"['😇', '😋']"
4469,💯💯💯💯💯💯 and we all know why smh 😭, and we all know why smh ,['😭']
4470,but how strong is your battery 😀😀😀😀,but how strong is your battery ,[]
4471,🦁⛪🛖🔮.☀️🌟✍️#clarifier if one s national insurance no.9th no. is a even if one+ ancestor were slaves #usa this descendant is born of a slave stillroyaume so is alpha royaume too🗣️#royaume law upheld#see end 9th digit 1st!#meghanmarkledame #le templars😇,⛪.☀️✍️#clarifier if one s national insurance no.9th no. is a even if one+ ancestor were slaves #usa this descendant is born of a slave stillroyaume &amp;so is alpha royaume too️#royaume law upheld#see end 9th digit 1st!#meghanmarkledame #le templars,['😇']
4472,"some great entries that we can all use, even the greats, they serve as reminders we aren't demigods. even if you're 6""5' 😇","some great entries that we can all use, even the greats, they serve as reminders we aren't demigods. even if you're 6""5' ",['😇']
4473,gotta be to work at 2 o’clock really up cleaning up 🙄,gotta be to work at 2 o’clock really up cleaning up ,[]
4474,manifesting that today will be a great tuesday 😇🙏🏼,manifesting that today will be a great tuesday ,"['😇', '🙏']"
4475,"thank you so much, lord! 🙏✨😇
#answeredprayer 😇","thank you so much, lord! ✨
#answeredprayer ","['🙏', '😇', '😇']"
4476,"rinku singh is 9th fail but whole of india is showering love on him. 

arvind kejriwal has an iit degree and whole of india wants to slap him. 

value of a degree 😇👍🏻","rinku singh is 9th fail but whole of india is showering love on him. 

arvind kejriwal has an iit degree and whole of india wants to slap him. 

value of a degree ","['😇', '👍']"
4477,"on this 6th anniversary of the passing of the original dr b, i pay tribute by continuing in her foot steps by education legacy by educating our dental and medical students, encouraging them to be the best they can be! here’s to you dr b!   #gonetoosoon 😇💕💕🙏🏻","on this 6th anniversary of the passing of the original dr b, i pay tribute by continuing in her foot steps by education legacy by educating our dental and medical students, encouraging them to be the best they can be! here’s to you dr b!   #gonetoosoon ","['😇', '🙏']"
4478,"rinku singh is 9th fail but whole of india is showering love on him. 

arvind kejriwal has an iit degree and whole of india wants to slap him. 

value of a degree 😇👍🏻","rinku singh is 9th fail but whole of india is showering love on him. 

arvind kejriwal has an iit degree and whole of india wants to slap him. 

value of a degree ","['😇', '👍']"
4479,"🎶🤫🎩😇🎶
🎶🎶😈🎶🎶
🎶...we all own this corruption
🎶⛪️🎶🕌🎶
🎶🛕🎶🕍🎶","

...we all own this corruption
⛪️
",['😇']
4480,"tg username: meari_0407
manifesting birth month big win! 🙏😇🤗❤","tg username: meari_0407
manifesting birth month big win! ❤","['🙏', '😇']"
4481,"made with price tag, recycled paper and color pens 😇","made with price tag, recycled paper and color pens ",['😇']
4482,your facial expressions never change 😭😭😭,your facial expressions never change ,"['😭', '😭', '😭']"
4483,"hey, anyone else finding that you are following people you would not ever follow? i have been going through my following list, and i am unfollowing people i have not recognized! i did not know that this was possible 😳. thx,🖖🏽😇","hey, anyone else finding that you are following people you would not ever follow? i have been going through my following list, and i am unfollowing people i have not recognized! i did not know that this was possible . thx,",['😇']
4484,you gonna change everything hmm 😊🙏❤️✨👸🏻✨♾🔥🧬🦾😌😇🔑👶💪🥳💎💅🏻⛲️😅🤩🤔🧐,you gonna change everything hmm ❤️✨✨♾⛲️,"['🙏', '🔥', '😇', '🥳', '😅', '🤔']"
4485,good morning mo. gods blessings upon you and your loved ones 😇😇😇,good morning mo. gods blessings upon you and your loved ones ,"['😇', '😇', '😇']"
4486,"happy chewsday coosday angel benj  lucy  m  my gang 
things are popping out green pals.  whooshing yoo all a lovely warm spring day . luvs yoo all 🐾🍃🦌🐈🐶🐈‍⬛🐄🌞🌸💕🌼🙏🏻💖❤️","happy chewsday coosday angel benj  lucy &amp; m &amp; my gang 
things are popping out green pals.  whooshing yoo all a lovely warm spring day . luvs yoo all ‍⬛❤️",['🙏']
4487,"yeah this is what makes this space so much more interesting!

the people we meet along the way. maybe that's all the return we were looking for  😇","yeah this is what makes this space so much more interesting!

the people we meet along the way. maybe that's all the return we were looking for  ",['😇']
4488,😂😂 mostly women tho, mostly women tho,"['😂', '😂']"
4489,"you missed my point. 
of course there are good bands. my comment was about friends who can’t listen to them. 

you and i can

the friends are normal, you and i (we) are not 😇","you missed my point. 
of course there are good bands. my comment was about friends who can’t listen to them. 

you and i can

the friends are normal, you and i (we) are not ",['😇']
4490,marry fine person like me so that your children no go get 8 picture editing app for fun 😂,marry fine person like me so that your children no go get 8 picture editing app for fun ,['😂']
4491,"i propose ""don't look down""    debut album by 'the sonic screwdrivers'  😇","i propose ""don't look down""    debut album by 'the sonic screwdrivers'  ",['😇']
4492,he should sell you his at a discount 😇,he should sell you his at a discount ,['😇']
4493,"#repost

the yamaha r 15 version 4 is a powerful motorcycle that offers a smooth and responsive ride, along with advanced features and technologies that enhance the overall riding experience😇

#charvimotors #yamahadealer #yamahaindia #mysore #karnataka #repost #getsetturbo","#repost

the yamaha r 15 version 4 is a powerful motorcycle that offers a smooth and responsive ride, along with advanced features and technologies that enhance the overall riding experience

#charvimotors #yamahadealer #yamahaindia #mysore #karnataka #repost #getsetturbo",['😇']
4494,happy and blessed 4th monthsary my babylove . 😇,happy and blessed 4th monthsary my babylove . ,['😇']
4495,"i post my work there too!

all my writing gets an insta post. 

insta is only like 10% half nude photos. 

it’s mostly myyy photography ☺️😇, pictures of cookies i bake, and just girly things i love","i post my work there too!

all my writing gets an insta post. 

insta is only like 10% half nude photos. 

it’s mostly myyy photography ☺️, pictures of cookies i bake, and just girly things i love",['😇']
4496,"gd morning ms w, thank you. hello 😇 💙🙏","gd morning ms w, thank you. hello  ","['😇', '🙏']"
4497,she deserves a metal of honor! america loves this intelligent congresswoman.  🇺🇸😇🇺🇸,she deserves a metal of honor! america loves this intelligent congresswoman.  ,['😇']
4498,im happy to hear that. get you a virgo and settle down😂,im happy to hear that. get you a virgo and settle down,['😂']
4499,"track #2: “trouble”

“ain’t nobody’s hero” now streaming everywhere 😇👿","track #2: “trouble”

“ain’t nobody’s hero” now streaming everywhere ",['😇']
4500,"i believe that the dinner is mashed potatoes, shaped like a turkey 🤔
it is nice idea for bakri eid 👌
hail  for a bloodless bakri-eid 😇","i believe that the dinner is mashed potatoes, shaped like a turkey 
it is nice idea for bakri eid 
hail  for a bloodless bakri-eid ","['🤔', '😇']"
4501,i keep giving my roommates’s snoring boyfriend death glares to wake up and leave because i don’t know how to vocalize that request politely 😇,i keep giving my roommates’s snoring boyfriend death glares to wake up and leave because i don’t know how to vocalize that request politely ,['😇']
4502,have a nice one😇✨🙌🏾,have a nice one✨,['😇']
4503,"i am an internationally-published researcher! thanks, g! 🥰😇","i am an internationally-published researcher! thanks, g! ","['🥰', '😇']"
4504,me  my boo waiting for pasta yesterday 🫶🏻,me &amp; my boo waiting for pasta yesterday 🫶,[]
4505,"green eyes, my baby's got green eyes, like a clear green sky... 😇
*sorry, couldn't resist 😋*","green eyes, my baby's got green eyes, like a clear green sky... 
*sorry, couldn't resist *","['😇', '😋']"
4506,will do lady ellie she will love it from you 😇😊,will do lady ellie she will love it from you ,['😇']
4507,best thing about being in a tropical climate is that my atopic dermatitis takes a break. 😇,best thing about being in a tropical climate is that my atopic dermatitis takes a break. ,['😇']
4508,"drew was raw af, i be missing that nigga so much!  i will forever love you twin🤞🏾

they forgot,  i never will🫶🏽","drew was raw af, i be missing that nigga so much!  i will forever love you twin

they forgot,  i never will🫶",[]
4509,😶😶😶😶... this story never clear...,... this story never clear...,[]
4510,stay blessed 😇🌹🌹,stay blessed ,['😇']
4511,who u became 😇 so proud,who u became  so proud,['😇']
4512,mets living right!!!😇,mets living right!!!,['😇']
4513,"president russell m nelson wisdom. the god speaketh. amen!! 😇

rm nelson 22o o2 abuse is a grievous sin an abomination, the savior will...  via","president russell m nelson wisdom. the god speaketh. amen!! 

rm nelson 22o o2 abuse is a grievous sin an abomination, the savior will...  via",['😇']
4514,thank you for your service edward. rest in peace 😇🙏,thank you for your service edward. rest in peace ,"['😇', '🙏']"
4515,"it was never that serious anyways, ur loss my gain it’s forever fuck u, honestly!😇🔪💯💯💯💯🔥🔥🔥🔥🤷","it was never that serious anyways, ur loss my gain it’s forever fuck u, honestly!","['😇', '🔥', '🔥', '🔥', '🔥']"
4516,to the moon  back 🌝🌙🐾❤️,to the moon &amp; back ❤️,[]
4517,head for carrying load?? 😂😂,head for carrying load?? ,"['😂', '😂']"
4518,be kind to each other 😇,be kind to each other ,['😇']
4519,good makes more room for other things god wants you too know amen in jesus name amen 😇 ♥️ 😄 🙌 👌,good makes more room for other things god wants you too know amen in jesus name amen  ♥️   ,['😇']
4520,"supporting him in mentoring, education and work placement and making sure he gets the advice and guidance he needs and attending all his appointments.

this is the definition of that you are never in too deep to make change. 😇😇
#neverintoodeeptomakeachange","supporting him in mentoring, education and work placement and making sure he gets the advice and guidance he needs and attending all his appointments.

this is the definition of that you are never in too deep to make change. 
#neverintoodeeptomakeachange","['😇', '😇']"
4521,things will get better. you have to trust allah. if it is not manifested yet it doesn't mean that it won't. allah has a blessing written for you. allah has prepared a miracle for you. he has promised an ease after your hardship. he won't test you beyond your power. aamiin 😇🙏🏻,things will get better. you have to trust allah. if it is not manifested yet it doesn't mean that it won't. allah has a blessing written for you. allah has prepared a miracle for you. he has promised an ease after your hardship. he won't test you beyond your power. aamiin ,"['😇', '🙏']"
4522,finna get a tap out session tomorrow😇,finna get a tap out session tomorrow,['😇']
4523,at least i didnt pull shit out of my ass😇,at least i didnt pull shit out of my ass,['😇']
4524,will i ignore all of the homeworks and sleep? yes!😇,will i ignore all of the homeworks and sleep? yes!,['😇']
4525,😇😇❤これ from ocean's 11~13series (movie)です(*´･ω･｀)b,❤これ from ocean's 11~13series (movie)です(*´･ω･｀)b,"['😇', '😇']"
4526,"the leftists cults and academia especially (who push these abhorrent agendas), will have their time when we'll grab them all and round them up...

after that...what happens...happens 😇","the leftists cults and academia especially (who push these abhorrent agendas), will have their time when we'll grab them all and round them up...

after that...what happens...happens ",['😇']
4527,"i helped a family out by paying for their rent for an entire week at a motel until they could get into housing and once they got housing, i went to the dollar tree and brought them all their housing essentials since they were starting off from scratch.😇","i helped a family out by paying for their rent for an entire week at a motel until they could get into housing and once they got housing, i went to the dollar tree and brought them all their housing essentials since they were starting off from scratch.",['😇']
4528,i’m so excited for this year 🥹,i’m so excited for this year ,['\U0001f979']
4529,you're getting battered mudryk and auba goals 😇,you're getting battered mudryk and auba goals ,['😇']
4530,"i need some tips nyana brother, sharing is caring 😇","i need some tips nyana brother, sharing is caring ",['😇']
4531,gm gm dear doodle this ❤ for you😇🛸,gm gm dear doodle this ❤ for you,['😇']
4532,here's a beautiful quote from my gratitude app to brighten your day 😇,here's a beautiful quote from my gratitude app to brighten your day ,['😇']
