ID,Comments,raw text,emojis
3741,i refuse to believe that taylor and joe broke up 😠😭😤🤧,i refuse to believe that taylor and joe broke up ,"['😭', '😤']"
3742,"how is that abh! bloody judicial system! that surely is gbh! unconscious, bleeding from the nose and mouth! stupid bloody judgement! these scum always state they are now sober or clean from drugs after the fcuking fact! 😤😤😤😤","how is that abh! bloody judicial system! that surely is gbh! unconscious, bleeding from the nose and mouth! stupid bloody judgement! these scum always state they are now sober or clean from drugs after the fcuking fact! ","['😤', '😤', '😤', '😤']"
3743,"i thought you was a killer, how you shaking off that body?
i thought you take them drugs, how you shaking off that molly?

😤😤😤😤🔥🔥🔥🔥","i thought you was a killer, how you shaking off that body?
i thought you take them drugs, how you shaking off that molly?

","['😤', '😤', '😤', '😤', '🔥', '🔥', '🔥', '🔥']"
3744,"|| replies slowing down. somewhat of a huge mood drop since my team didn't win 😤 , but will still try to do some interactions here! 💪","|| replies slowing down. somewhat of a huge mood drop since my team didn't win  , but will still try to do some interactions here! ",['😤']
3745,"oh yeah, that's where i watch it too. let's goo 😤","oh yeah, that's where i watch it too. let's goo ",['😤']
3746,"he missed her birthday, that's the worst he could have done, with his organic shooes😤😤😤💀💀💀💀💀","he missed her birthday, that's the worst he could have done, with his organic shooes","['😤', '😤', '😤', '💀', '💀', '💀', '💀', '💀']"
3747,the only multiplayer i tolerate is splatoon because you can only say 2 things and it's very hard to be mean with that 😤,the only multiplayer i tolerate is splatoon because you can only say 2 things and it's very hard to be mean with that ,['😤']
3748,they deserve a happy bubble bath😤🌹now,they deserve a happy bubble bathnow,['😤']
3749,they just want our team to be relegated😤😤,they just want our team to be relegated,"['😤', '😤']"
3750,of kick off!! why not pass??😤😤,of kick off!! why not pass??,"['😤', '😤']"
3751,the sort of thing my old man would pull😂,the sort of thing my old man would pull,['😂']
3752,dishes 🍽🍽🍽 then more p●kerss mhm sounds like a plan 🥺😤😈,dishes  then more p●kerss mhm sounds like a plan ,['😤']
3753,why am i up 😤,why am i up ,['😤']
3754,"oh this be pl o, madrid too be different kind of opponent. this is still anfield😤","oh this be pl o, madrid too be different kind of opponent. this is still anfield",['😤']
3755,how there you say that! i dont even have the madlist 😤,how there you say that! i dont even have the madlist ,['😤']
3756,"please be angry, im so tired of explaining the same thing 😤😤","please be angry, im so tired of explaining the same thing ","['😤', '😤']"
3757,"not my problem, ill get out by next year 😤","not my problem, ill get out by next year ",['😤']
3758,your mathematics or calculations 😤😤😤,your mathematics or calculations ,"['😤', '😤', '😤']"
3759,does anyone know of a worse county than essex for potholes? 🙄😬😤 “i just see potholes everywhere i go! i just see potholes  everywhere i goooo! everywhere i go!” 🤬🚧⛔️🆘🚳💯,does anyone know of a worse county than essex for potholes?  “i just see potholes everywhere i go! i just see potholes  everywhere i goooo! everywhere i go!” ⛔️,['😤']
3760,"messi getting whistled and mbappé is their hero? 😤

they get something wrong…

#messi #mbappe #psg","messi getting whistled and mbappé is their hero? 

they get something wrong…

#messi #mbappe #psg",['😤']
3761,"more copic drawings💪😤 yall remember misty from pokemon???🤔🥱 if you look past the bonkers anatomy and her hideous hand, this💅is💅her💅🤯 hope you like it🥰😘","more copic drawings yall remember misty from pokemon??? if you look past the bonkers anatomy and her hideous hand, thisisher hope you like it","['😤', '🤔', '🥰']"
3762,o toxic and please block back. i’m leaving you here… 😤😤,o toxic and please block back. i’m leaving you here… ,"['😤', '😤']"
3763,i'm sure nobody called him because i didn't 😤,i'm sure nobody called him because i didn't ,['😤']
3764,when my luck bring fortune!? 😤,when my luck bring fortune!? ,['😤']
3765,"good morning marcel!

hope you enjoyed the birthday and took some time for yourself 😤","good morning marcel!

hope you enjoyed the birthday and took some time for yourself ",['😤']
3766,guccithevt arc confirmed 😤,guccithevt arc confirmed ,['😤']
3767,them gatekeeping that pic is my villain origin story 😤😤😤,them gatekeeping that pic is my villain origin story ,"['😤', '😤', '😤']"
3768,"fr fr 😌
still should’ve been robin in my arms tho 😤","fr fr 
still should’ve been robin in my arms tho ",['😤']
3769,"🤰
i want to proof everyone that ive been seiso since birth 😤","
i want to proof everyone that ive been seiso since birth ",['😤']
3770,"i am never ready for monday night!!! 😭
okay, lemme just change my boat. 
buntao-many are cute too tho 😤
#รักร้าย","i am never ready for monday night!!! 
okay, lemme just change my boat. 
buntao-many are cute too tho 
#รักร้าย","['😭', '😤']"
3771,i just don’t get why he at this fucking hospital by himself ! sombody gotta make sense of the shit 😤,i just don’t get why he at this fucking hospital by himself ! sombody gotta make sense of the shit ,['😤']
3772,i love her too but i won't stand for this✋🏻😤,i love her too but i won't stand for this✋,['😤']
3773,someone get izzy back on his leash! 😤,someone get izzy back on his leash! ,['😤']
3774,see whining ooo😤😤,see whining ooo,"['😤', '😤']"
3775,ok. from now on i'll not use anymore emojis 😤,ok. from now on i'll not use anymore emojis ,['😤']
3776,i need more of this collab 😤,i need more of this collab ,['😤']
3777,"arsenal need to win the premier league 
bayern munich the ucl

coz we're never gonna here the end of it about this tap in mechant 😤😤","arsenal need to win the premier league 
bayern munich the ucl

coz we're never gonna here the end of it about this tap in mechant ","['😤', '😤']"
3778,do dogs count? coz one of them robbed my creme egg and i'm fewmin 😤,do dogs count? coz one of them robbed my creme egg and i'm fewmin ,['😤']
3779,not fair.  come read to my class 😤,not fair.  come read to my class ,['😤']
3780,what’s wrong with you bastards. can’t you fix your shit and let everyone transact with peace for gods. i’ve not been able to make any transactions since last night. eyin oloriburuku jatijati! 😤🤯,what’s wrong with you bastards. can’t you fix your shit and let everyone transact with peace for gods. i’ve not been able to make any transactions since last night. eyin oloriburuku jatijati! ,['😤']
3781,i ain’t even hit 20 yet😤,i ain’t even hit 20 yet,['😤']
3782,"they won’t listen da, they just want to be caesar, always collecting unnecessary tax😤😤😤","they won’t listen da, they just want to be caesar, always collecting unnecessary tax","['😤', '😤', '😤']"
3783,yknow what they should have on campus instead of chick fil a is a kfc.. the closest one is in paso or santa maria 😤,yknow what they should have on campus instead of chick fil a is a kfc.. the closest one is in paso or santa maria ,['😤']
3784,denial is a river in egypt 😭😭😭😤😤😤,denial is a river in egypt ,"['😭', '😭', '😭', '😤', '😤', '😤']"
3785,they’d better 😤,they’d better ,['😤']
3786,not gone lie this working on sundays shit old i can’t wait to get a new job. 😤,not gone lie this working on sundays shit old i can’t wait to get a new job. ,['😤']
3787,"a whopping win in the west. 😤

#demonspirit | #afleaglesdees","a whopping win in the west. 

#demonspirit | #afleaglesdees",['😤']
3788,sometimes you just have to follow with blind faith and it works 😤 #lck,sometimes you just have to follow with blind faith and it works  #lck,['😤']
3789,it’s not opening😤,it’s not opening,['😤']
3790,we have so many with choi lines name with every fking alphabet like wtf wrong with them 😤,we have so many with choi lines name with every fking alphabet like wtf wrong with them ,['😤']
3791,i woke up from a nap and i thought it was 5am. checked my phone and it was only 3:42am. never have i been so angry that it was only 42minutes later 😭😂😂. slammed back down n went to sleep again 😤😂,i woke up from a nap and i thought it was 5am. checked my phone and it was only 3:42am. never have i been so angry that it was only 42minutes later . slammed back down n went to sleep again ,"['😭', '😂', '😂', '😤', '😂']"
3792,"𝐌𝐀𝐓𝐂𝐇𝐃𝐀𝐘 #𝟑𝟎! ❤️💙

🆚 leeds united
⏰ 15:00 uur 🇳🇱 
🏟 elland road

big away game. all or nothing. 😤

#cpfc🦅 | #leecry","𝐌𝐀𝐓𝐂𝐇𝐃𝐀𝐘 #𝟑𝟎! ❤️

 leeds united
⏰ 15:00 uur  
 elland road

big away game. all or nothing. 

#cpfc | #leecry",['😤']
3793,got my  and ready for that rev share 😤. gib $fishy,got my  and ready for that rev share . gib $fishy,['😤']
3794,being 😤 won't stop me from slaying,being  won't stop me from slaying,['😤']
3795,"i am thirsty enough from fasting, thank you! 😤","i am thirsty enough from fasting, thank you! ",['😤']
3796,"any time sj finds out yqy is overworking himself, he should bend yqy over the sect leader’s desk and cane him. he has to be punished for disobeying sj’s orders to take care of his own health 😤","any time sj finds out yqy is overworking himself, he should bend yqy over the sect leader’s desk and cane him. he has to be punished for disobeying sj’s orders to take care of his own health ",['😤']
3797,tim english has been dominant in 2023 😤,tim english has been dominant in 2023 ,['😤']
3798,the abc’s statement!!! but they are your employer so you expect us to give it any weight? about as credible as some of your left wing views😤😤,the abc’s statement!!! but they are your employer so you expect us to give it any weight? about as credible as some of your left wing views,"['😤', '😤']"
3799,"there’s always something! 😤 #beef fun soundtrack, great premise, great acting from yeun and wong! what a thrill!","there’s always something!  #beef fun soundtrack, great premise, great acting from yeun and wong! what a thrill!",['😤']
3800,tryna keep it humble around a hater i almost forgot i’m big 😤,tryna keep it humble around a hater i almost forgot i’m big ,['😤']
3801,"*manages a 5k run* jisung i am coming for your marathon time 😤

...some time in the next decade maybe 😅","*manages a 5k run* jisung i am coming for your marathon time 

...some time in the next decade maybe ","['😤', '😅']"
3802,with his bare hands tied is wild😤🔥🔥,with his bare hands tied is wild,"['😤', '🔥', '🔥']"
3803,that's an awful sweet thing to say for cutie within flirting distance 😤,that's an awful sweet thing to say for cutie within flirting distance ,['😤']
3804,doesn't help my #super6 either...😤,doesn't help my #super6 either...,['😤']
3805,i *will* get the outfit 😤😤,i *will* get the outfit ,"['😤', '😤']"
3806,"it doesn't matter if it's english or korean, even japanese duh 😒....we need.....""full album"" from rosé yg...full album from the main vocalist pf bp 😤","it doesn't matter if it's english or korean, even japanese duh ....we need.....""full album"" from rosé yg...full album from the main vocalist pf bp ",['😤']
3807,"whoever designed zbrush ui, i hope ur cursed to eat only cold soup for the rest of ur life 😤","whoever designed zbrush ui, i hope ur cursed to eat only cold soup for the rest of ur life ",['😤']
3808,ppl are so rude this morning 😤,ppl are so rude this morning ,['😤']
3809,bts_twt_minsga i want to fulfill my dreams and make my parents proud of myself 😤😤😤😤 and make others always happy 😁,bts_twt_minsga i want to fulfill my dreams and make my parents proud of myself  and make others always happy ,"['😤', '😤', '😤', '😤']"
3810,the only way everyone should 😤 kdhdkdj thank youu,the only way everyone should  kdhdkdj thank youu,['😤']
3811,public health issue? 😤ffs. let's start with  to stop depopulating the jails/prisons. stop giving plea deals to violent felons and start prosecuting existing gun enhancement laws already on the books if firearms are used during the commission of a crime.,public health issue? ffs. let's start with  to stop depopulating the jails/prisons. stop giving plea deals to violent felons and start prosecuting existing gun enhancement laws already on the books if firearms are used during the commission of a crime.,['😤']
3812,person dey find money to use chop you dey find money to carry woman out chaiii 🤦🤦🤦 my gender get problem inside problem 😤😤😤,person dey find money to use chop you dey find money to carry woman out chaiii  my gender get problem inside problem ,"['😤', '😤', '😤']"
3813,they didn’t send thugs to disrupt the fight 😤,they didn’t send thugs to disrupt the fight ,['😤']
3814,"just look at them 😡😡😡😡😤 so pretty, for what?!","just look at them  so pretty, for what?!","['😡', '😡', '😡', '😡', '😤']"
3815,👏👏👏👏👏👏👏 all those who stood by knowing what was happening should be in bloody prison!they are as guilty as the perpetrators! 😤😤😤, all those who stood by knowing what was happening should be in bloody prison!they are as guilty as the perpetrators! ,"['😤', '😤', '😤']"
3816,/ why can’t we have nice things @ elon musty 😤,/ why can’t we have nice things @ elon musty ,['😤']
3817,"by now zwane should've identified these types of errors at training or after a game, because we've lost most points with these kinds of sh*ty errors.

plz don't attack me i'm broke 😤😤","by now zwane should've identified these types of errors at training or after a game, because we've lost most points with these kinds of sh*ty errors.

plz don't attack me i'm broke ","['😤', '😤']"
3818,it takes every freaking amount of self control in me not to drag their faves visuals. 😤😤😤😤,it takes every freaking amount of self control in me not to drag their faves visuals. ,"['😤', '😤', '😤', '😤']"
3819,when the owl house gets rebooted in a few years for a live action adaptation i'll be there to go and play raine 😤,when the owl house gets rebooted in a few years for a live action adaptation i'll be there to go and play raine ,['😤']
3820,i successfully beat the ikea bookshelf 😤,i successfully beat the ikea bookshelf ,['😤']
3821,ready for the challenge ahead 😤 #wearegeelong,ready for the challenge ahead  #wearegeelong,['😤']
3822,you can't tell me god don't like rap... because 😤😤😤😤😤😤😤,you can't tell me god don't like rap... because ,"['😤', '😤', '😤', '😤', '😤', '😤', '😤']"
3823,cyd lets move now to f2 😤,cyd lets move now to f2 ,['😤']
3824,"smpa deleting the tweet, wait till i get my hands on you😤","smpa deleting the tweet, wait till i get my hands on you",['😤']
3825,"omg i admire his resilience but i am just like you - 
anyone talking smack about my fiancée is in trouble with me, even if it doesn’t bother him!! 😤😤","omg i admire his resilience but i am just like you - 
anyone talking smack about my fiancée is in trouble with me, even if it doesn’t bother him!! ","['😤', '😤']"
3826,ls feeling iffy about the new song when that’s a hit rb ballad 😤,ls feeling iffy about the new song when that’s a hit r&amp;b ballad ,['😤']
3827,all my life i've been buying 39-40 shoes until i found out today that my feet size is 37.5😤😤😤,all my life i've been buying 39-40 shoes until i found out today that my feet size is 37.5,"['😤', '😤', '😤']"
3828,dont mess around with izzy🏹😤,dont mess around with izzy,['😤']
3829,same happened to me bro… could’ve been a huge 😤,same happened to me bro… could’ve been a huge ,['😤']
3830,gg and moving on😤💪🏻💪🏻💪🏻💪🏻,gg and moving on,['😤']
3831,😭chale i dont even go there,chale i dont even go there,['😭']
3832,"make i go church 

i must not miss praise and worship 🥳

especially after 40 days lent!!  😤

naah .. see y’all later ✌🏾","make i go church 

i must not miss praise and worship 

especially after 40 days lent!!  

naah .. see y’all later ✌","['🥳', '😤']"
3833,his ears is the one causing that😤,his ears is the one causing that,['😤']
3834,one thing that needs to be understood about praying 🙏🏾  to god that people often forget in dealing with grudge holding😤 people is god does not remember your sin👿after you come to him in repentance. he has the power to forget it!☝🏾- isaiah 43:25,one thing that needs to be understood about praying   to god that people often forget in dealing with grudge holding people is god does not remember your sinafter you come to him in repentance. he has the power to forget it!☝- isaiah 43:25,"['🙏', '😤']"
3835,"great father son relationship they have. love to see it 😤 🤣, but, jokes aside, that's classy and great sportsmanship between the two.","great father son relationship they have. love to see it  , but, jokes aside, that's classy and great sportsmanship between the two.","['😤', '🤣']"
3836,need those shoes😤🥺🧡,need those shoes,['😤']
3837,i want to see refs banned 😤,i want to see refs banned ,['😤']
3838,this has to be one of the most disgusting things i have seen. this paramedic stole £60 from a 94 year old woman who died but only put it back when he realised there was a camera. i hope he gets fired! absolutely shocking behaviour from a paramedic. 😤,this has to be one of the most disgusting things i have seen. this paramedic stole £60 from a 94 year old woman who died but only put it back when he realised there was a camera. i hope he gets fired! absolutely shocking behaviour from a paramedic. ,['😤']
3839,loved watching this dude play. humble guy that always came ready to work and make big plays😤,loved watching this dude play. humble guy that always came ready to work and make big plays,['😤']
3840,thats meaaan 😤no to bullies!,thats meaaan no to bullies!,['😤']
3841,"i have become the type of person who goes to the gym after their morning coffee

the path to becoming hot is long and arduous - not one i can complete as chill miria 😤😤 i must become 

🔥😤 energetic miria 😤🔥","i have become the type of person who goes to the gym after their morning coffee

the path to becoming hot is long and arduous - not one i can complete as chill miria  i must become 

 energetic miria ","['😤', '😤', '🔥', '😤', '😤', '🔥']"
3842,just said this last night 😤 that woukd be littt,just said this last night  that woukd be littt,['😤']
3843,wetin dey sup this sunday morning.....my transaction is not going through 😠😠😠😤,wetin dey sup this sunday morning.....my transaction is not going through ,['😤']
3844,we want 7-0 this time with no excuse 😤,we want 7-0 this time with no excuse ,['😤']
3845,"inupi in daily basis : 😑😐😶😒🫤🙄🤨
inupi when he thinks or with coco : 🥰🤩☺️😊😠😤😮‍💨😲😥","inupi in daily basis : 
inupi when he thinks or with coco : ☺️‍","['🥰', '😤']"
3846,"where the government took 6 months to help me when i had cancer. then what you get is peanuts. i'm still in recovery and currently 10k in debt, i owed £0 prior to my illness. absolutely disgusting 😤. hopefully i will be back to work this year to dig myself out of this hole.","where the government took 6 months to help me when i had cancer. then what you get is peanuts. i'm still in recovery and currently 10k in debt, i owed £0 prior to my illness. absolutely disgusting . hopefully i will be back to work this year to dig myself out of this hole.",['😤']
3847,wordle can do one today 😤,wordle can do one today ,['😤']
3848,first hike today! #neveragain 😤😤😤😂,first hike today! #neveragain ,"['😤', '😤', '😤', '😂']"
3849,they know they are not superior to women! they are afraid of them and their intelligence! that is why they use physical force and subjugation to keep them locked away! 😤😤😤😤,they know they are not superior to women! they are afraid of them and their intelligence! that is why they use physical force and subjugation to keep them locked away! ,"['😤', '😤', '😤', '😤']"
3850,its 3am and some of my neighbors in the next court are slappin banda. im tryna join yall man 😤😒,its 3am and some of my neighbors in the next court are slappin banda. im tryna join yall man ,['😤']
3851,dear makers show whatever u want but stop dragging our god's in ur filth bappa laxmi ramsiya laxman ram shivji  kisiko nahi choda abtak no god never supports dis kind of filthy obsessed low morale nd shameless ppl so stop associating gods wid ur crap 😤 #ghumhaikisikeypyaarmeiin,dear makers show whatever u want but stop dragging our god's in ur filth bappa laxmi ramsiya laxman ram shivji  kisiko nahi choda abtak no god never supports dis kind of filthy obsessed low morale nd shameless ppl so stop associating gods wid ur crap  #ghumhaikisikeypyaarmeiin,['😤']
3852,"diary of a wimpy kid, captain underpants, more scary stories to tell in the dark fwmmmm 😤","diary of a wimpy kid, captain underpants, more scary stories to tell in the dark fwmmmm ",['😤']
3853,two ucl i was 19 in 2005 😤,two ucl i was 19 in 2005 ,['😤']
3854,"absolutely !! emma is a huge example with bpd coding and i can count multiple survivors with canon ptsd / cptsd 
but they don’t wanna hear it 😤 

crazy how people think mental illness just doesn’t happen as often as it does 😭","absolutely !! emma is a huge example with bpd coding and i can count multiple survivors with canon ptsd / cptsd 
but they don’t wanna hear it  

crazy how people think mental illness just doesn’t happen as often as it does ","['😤', '😭']"
3855,he said the big bang theory is funny (in a follow up tweet). his opinion is not to be trusted 😤,he said the big bang theory is funny (in a follow up tweet). his opinion is not to be trusted ,['😤']
3856,"okay the thea thing is...  yeah. but do we know the father of allison's children? she could still be with renee. they could adopt, do ivf. there's still hope 😤","okay the thea thing is...  yeah. but do we know the father of allison's children? she could still be with renee. they could adopt, do ivf. there's still hope ",['😤']
3857,"a person i was hoping to become friends with called me a ""suicide waiting to happen"" after certain life events left me at one of my lowest points during my teenage years...

bitch fuck you i'm still kicking 😤✊","a person i was hoping to become friends with called me a ""suicide waiting to happen"" after certain life events left me at one of my lowest points during my teenage years...

bitch fuck you i'm still kicking ✊",['😤']
3858,okay just pick a dress that shows off my assets though- i try very hard to stay in shape 😤,okay just pick a dress that shows off my assets though- i try very hard to stay in shape ,['😤']
3859,don't be too loud 😤😭,don't be too loud ,"['😤', '😭']"
3860,i thought about how to reply well to you and the other weeb guy  for some time because it’s hard to make capitalism absolutists like you see my point but this tweet does justice!😤,i thought about how to reply well to you and the other weeb guy  for some time because it’s hard to make capitalism absolutists like you see my point but this tweet does justice!,['😤']
3861,pretty nervous about today's game against liverpool😤,pretty nervous about today's game against liverpool,['😤']
3862,everyone pray for my baby boy. he has a uti and can’t control his bladder. all i’m asking is please pray my handsome baby boy gets better 🥺💙 this is one of the first times he’s gotten sick ever with a uti 😡 don’t trust strays or homeless cats. they carry many diseases. 😤,everyone pray for my baby boy. he has a uti and can’t control his bladder. all i’m asking is please pray my handsome baby boy gets better  this is one of the first times he’s gotten sick ever with a uti  don’t trust strays or homeless cats. they carry many diseases. ,"['😡', '😤']"
3863,i can’t believe i layed down with a enemy ! 😤,i can’t believe i layed down with a enemy ! ,['😤']
3864,and you said james we needed no additions 😂 look at us now in complete free fall 😡 fsg not looking so good hay ! you were warned not a clue pal 🤔,and you said james we needed no additions  look at us now in complete free fall  fsg not looking so good hay ! you were warned not a clue pal ,"['😂', '😡', '🤔']"
3865,and then king push had to jump on a pt. 2?! 😤😤🔥🔥🔥,and then king push had to jump on a pt. 2?! ,"['😤', '😤', '🔥', '🔥', '🔥']"
3866,"so glad you’re going after this bozo, don’t let him disrespect the goat 🫡💯😤","so glad you’re going after this bozo, don’t let him disrespect the goat ","['\U0001fae1', '😤']"
3867,over ambitious 😤,over ambitious ,['😤']
3868,"those korean fans don’t give a sh*t about exo, it breaks my heart seeing all exo do for them and then be treated like that 😤","those korean fans don’t give a sh*t about exo, it breaks my heart seeing all exo do for them and then be treated like that ",['😤']
3869,"me laughing at the memes my friend sent: 😂😂😂🤣🤣😂💀😂😂🤣😂 

also me: 😡😤🤬😠 tellin my friend to stop sending me memes💀","me laughing at the memes my friend sent:  

also me:  tellin my friend to stop sending me memes","['😂', '😂', '😂', '🤣', '🤣', '😂', '💀', '😂', '😂', '🤣', '😂', '😡', '😤', '💀']"
3870,what are you people dragging this fine day😤,what are you people dragging this fine day,['😤']
3871,"take out the ac factor, then i would like them to justify their choice 😤😤","take out the ac factor, then i would like them to justify their choice ","['😤', '😤']"
3872,👀👀 why bring facts into this convo😤, why bring facts into this convo,"['👀', '👀', '😤']"
3873,road to the top来週からかよ！！！！😤😤😤,road to the top来週からかよ！！！！,"['😤', '😤', '😤']"
3874,what's all this nonsense?! why can't i change this so it's not  a public post? i tap it  nothing happens. the members only community posts have changed!? anyone else having this problem? 😤,what's all this nonsense?! why can't i change this so it's not  a public post? i tap it &amp; nothing happens. the members only community posts have changed!? anyone else having this problem? ,['😤']
3875,oh hell no i need him to be put in house arrest i am not gonna stand for this 😤,oh hell no i need him to be put in house arrest i am not gonna stand for this ,['😤']
3876,"coffee wars was a pretty bad movie. like it was written by people that may have consulted a vegan, but then decided to wing it on whether being gay or bisexual are the sane thing. do not get me started on how jo can say gracias but not understand adiós, and so much more 😤","coffee wars was a pretty bad movie. like it was written by people that may have consulted a vegan, but then decided to wing it on whether being gay or bisexual are the sane thing. do not get me started on how jo can say gracias but not understand adiós, and so much more ",['😤']
3877,can’t sleep !! roll up 😮‍💨😤💨,can’t sleep !! roll up ‍,['😤']
3878,you’ll visit a guy and all of a sudden his friends have somewhere to go 😤💔..,you’ll visit a guy and all of a sudden his friends have somewhere to go ..,['😤']
3879,hoouuuu op met mee they knew what they were doing putting him in that 😫😤😤,hoouuuu op met mee they knew what they were doing putting him in that ,"['😤', '😤']"
3880,10 million love is only a fairy tale i have found 🤔,10 million love is only a fairy tale i have found ,['🤔']
3881,b.a.p's bang x2 is peak rock from a kpop group 😤👌,b.a.p's bang x2 is peak rock from a kpop group ,['😤']
3882,yall stop making me hope because i still think this style didnt get the exposure it deserved 😤 #lisa #lalisa,yall stop making me hope because i still think this style didnt get the exposure it deserved  #lisa #lalisa,['😤']
3883,fine. i guess i’ll keep my nudes to my fucking self then 😤🙄,fine. i guess i’ll keep my nudes to my fucking self then ,['😤']
3884,being able to pull this kind of stunt at the bernabeu stadium is next level crazy😤🤯🫡,being able to pull this kind of stunt at the bernabeu stadium is next level crazy,"['😤', '\U0001fae1']"
3885,are you mocking me now?! 😤😤,are you mocking me now?! ,"['😤', '😤']"
3886,😤🤦‍♀️ y ppl r creating nd pressing the promo whch already aired n episode itself thy can't thnk lyk thy didn't shot fr gangur promo mayb so thy aired d late promo fr d sake mayb all gt bored bt one thng s constant whthr thy so our way or nt each nd evry dy akshu bashing will b thr,‍♀️ y ppl r creating nd pressing the promo whch already aired n episode itself thy can't thnk lyk thy didn't shot fr gangur promo mayb so thy aired d late promo fr d sake mayb all gt bored bt one thng s constant whthr thy so our way or nt each nd evry dy akshu bashing will b thr,['😤']
3887,"but still shinchan not clearing eren , let alone the other 3😤😮‍💨","but still shinchan not clearing eren , let alone the other 3‍",['😤']
3888,"i didn’t get over my depression and anxiety, have a career, move overseas, come home to retrain at university and start a whole new career so that some troll on the internet can call me 19 😤","i didn’t get over my depression and anxiety, have a career, move overseas, come home to retrain at university and start a whole new career so that some troll on the internet can call me 19 ",['😤']
3889,leave it i know they have crossed their limits but i'm sure they i'll get something back bigger 😤,leave it i know they have crossed their limits but i'm sure they i'll get something back bigger ,['😤']
3890,moral of the story: never quit 😤‼️,moral of the story: never quit ‼️,['😤']
3891,"im so unlucky 😭😤🤦‍♂️  i never hit on my own parlays, always something crazy when i lose! i need you sis. are you dropping anything today","im so unlucky ‍♂️  i never hit on my own parlays, always something crazy when i lose! i need you sis. are you dropping anything today","['😭', '😤']"
3892,ahhh noo.. so sorry it’s happening and the timing is all wonky too.. i hope only better things come your way. if you want send them back to the manu i’d be more than happy to purchase a product from that stock (maybe a cute bag too 😤 cuz why not),ahhh noo.. so sorry it’s happening and the timing is all wonky too.. i hope only better things come your way. if you want send them back to the manu i’d be more than happy to purchase a product from that stock (maybe a cute bag too  cuz why not),['😤']
3893,"one thing about me, i will lose an earring 😤","one thing about me, i will lose an earring ",['😤']
3894,how dare he.... 😤 😒,how dare he....  ,['😤']
3895,rosé should leave my girl zendaya alone and just take a picture with red velvet joy 😤,rosé should leave my girl zendaya alone and just take a picture with red velvet joy ,['😤']
3896,this is disgusting 😤,this is disgusting ,['😤']
3897,our own fans snitching 😤,our own fans snitching ,['😤']
3898,ok if you insist.. i'm out 🥺😤😎,ok if you insist.. i'm out ,"['😤', '😎']"
3899,i would gladly dance on that horrible excuse of a human being thatcher!  pure evil i am sure it’s hot we’re she is 😊,i would gladly dance on that horrible excuse of a human being thatcher!  pure evil i am sure it’s hot we’re she is ,[]
3900,"istg if people end up doing this to shinee in the future, i will personally fly to korea and slap every single person who does this. yes, every single one of them 😤👋🏼. i'll stand by the exit with my hand out like this","istg if people end up doing this to shinee in the future, i will personally fly to korea and slap every single person who does this. yes, every single one of them . i'll stand by the exit with my hand out like this",['😤']
3901,like it's frustrating mehn 😤. i kept on lamenting that i have money in my account na and why is my transaction declining,like it's frustrating mehn . i kept on lamenting that i have money in my account na and why is my transaction declining,['😤']
3902,"you don't gotta take my word for it, but today's movie industry is beyond just portraying or reflecting the realities in a society.

that said, gangs of lagos is a trash can material😤","you don't gotta take my word for it, but today's movie industry is beyond just portraying or reflecting the realities in a society.

that said, gangs of lagos is a trash can material",['😤']
3903,okay! so this is what i have been looking for!😤,okay! so this is what i have been looking for!,['😤']
3904,the words of tinibu 😤😤,the words of tinibu ,"['😤', '😤']"
3905,watin u won say now 😤. the king is back to the throne 🤴🇳🇬💚,watin u won say now . the king is back to the throne ,['😤']
3906,i am an angel okay 😤 i make sure the poor books on the shelves are read!,i am an angel okay  i make sure the poor books on the shelves are read!,['😤']
3907,thanks for the long wait multichoice-great service. not! 😤😤,thanks for the long wait multichoice-great service. not! ,"['😤', '😤']"
3908,🫡that's for the recommendation i won't disappoint 😤😤,that's for the recommendation i won't disappoint ,"['\U0001fae1', '😤', '😤']"
3909,"we are qualified for the playoffs after securing a win against godl. 

lots of ups and down during the group stage but boys will be giving their all in the upcoming matches 😤🤌🏼

#trulyripem #truerippers","we are qualified for the playoffs after securing a win against godl. 

lots of ups and down during the group stage but boys will be giving their all in the upcoming matches 

#trulyripem #truerippers",['😤']
3910,"so, on this season's watchlist:

-dr stone s3
-konosuba spin off
-kaguya movie
-skip and loafer
-gundam mercury s2
-oshi no ko

i haven't had my watchlist this much packed before, and there are other titles i'm still considering to watch too. i was right, this april is great 😤","so, on this season's watchlist:

-dr stone s3
-konosuba spin off
-kaguya movie
-skip and loafer
-gundam mercury s2
-oshi no ko

i haven't had my watchlist this much packed before, and there are other titles i'm still considering to watch too. i was right, this april is great ",['😤']
3911,today's epi is a slap fr those who think sai🐁union wid kids is equal to p losing wait watch fr vanku to make her sacrificial in d end giving 🐁to sai nd walk away frm evrything by making superior out of 3 leads nd sai as clown ended up wid her abuser😤 #ghumhaikisikeypyaarmeiin,today's epi is a slap fr those who think saiunion wid kids is equal to p losing wait &amp;watch fr vanku to make her sacrificial in d end giving to sai nd walk away frm evrything by making superior out of 3 leads nd sai as clown ended up wid her abuser #ghumhaikisikeypyaarmeiin,['😤']
3912,refusing to believe that taylor wrote songs about this man in her 5 albums  then break up? no. i will not be a child of divorce 😤,refusing to believe that taylor wrote songs about this man in her 5 albums &amp; then break up? no. i will not be a child of divorce ,['😤']
