ID,Comments,raw text,emojis
541,"winner 🏆: 

congrats! please dm  to claim your prize 🥳
✔️","winner : 

congrats! please dm  to claim your prize 
✔️","['🏆', '🥳']"
542,"want to sell album only treasure

🖇 wts : the first step chapter one (white ver)
       💸  : 40k

🏡 bekasi 
➖️ cd nya ada bekas tempelan (pict 3)
✔️ photobook  cd
✔️ orenji freeong
✔️ req proof
💌 if u interested or want to ask something, you can knock my dm","want to sell album only treasure

 wts : the first step chapter one (white ver)
         : 40k

 bekasi 
➖️ cd nya ada bekas tempelan (pict 3)
✔️ photobook &amp; cd
✔️ orenji freeong
✔️ req proof
 if u interested or want to ask something, you can knock my dm","['🖇', '💸', '🏡', '💌']"
543,"winner 🏆: 

congrats! please dm  to claim your prize 🥳
✔️","winner : 

congrats! please dm  to claim your prize 
✔️","['🏆', '🥳']"
544,💯✔️💙👏👏👏 vp is shouting and raising the roof and speaking the truth!!,✔️ vp is shouting and raising the roof and speaking the truth!!,"['💯', '💙', '👏', '👏', '👏']"
545,"want to sell album only ive

🖇 wts : love dive ver 1
       💸   : 40k

🏡 bekasi 
(-) cd nya ada bekas tempelan (pict 3)
✔️ photobook, cd, holo card liz 
✔️ orenji freeong
✔️ req proof
💌 if you interested or want to ask something, you can knock my dm","want to sell album only ive

 wts : love dive ver 1
          : 40k

 bekasi 
(-) cd nya ada bekas tempelan (pict 3)
✔️ photobook, cd, holo card liz 
✔️ orenji freeong
✔️ req proof
 if you interested or want to ask something, you can knock my dm","['🖇', '💸', '🏡', '💌']"
546,"salary based propaganda.
where is your blue ✔️😄😁😅","salary based propaganda.
where is your blue ✔️","['😄', '😁', '😅']"
547,"winner 🏆: 

congrats! please dm  to claim your prize 🥳
✔️","winner : 

congrats! please dm  to claim your prize 
✔️","['🏆', '🥳']"
548,"want to sell digipack only nct dream

🖇 wts : jisung glitch mode
       💸   : 20k 

🏡 bekasi 
(-)  cd, plastik luaran
✔️ photobook lyrics, folded poster, ticket (foto detail dm aja)
✔️ orenji freeong
✔️ req proof
💌 if u interested or want to ask something, you can knock my dm","want to sell digipack only nct dream

 wts : jisung glitch mode
          : 20k 

 bekasi 
(-)  cd, plastik luaran
✔️ photobook lyrics, folded poster, ticket (foto detail dm aja)
✔️ orenji freeong
✔️ req proof
 if u interested or want to ask something, you can knock my dm","['🖇', '💸', '🏡', '💌']"
549,"winner 🏆: 

congrats! please dm  with this link to claim your prize 🎁

✔️","winner : 

congrats! please dm  with this link to claim your prize 

✔️","['🏆', '🎁']"
550,"#repost  

solo monday morning flat bar session ✔️
loving these   ❤️

tag a friend who needs to be challenged
follow  for more skate news  content 🔥 

#goldclap","#repost  

solo monday morning flat bar session ✔️
loving these   ❤️

tag a friend who needs to be challenged
follow  for more skate news &amp; content  

#goldclap",['🔥']
551,"want to sell pc treasure

🖇 wts : aab photocard junghwan 

🏡 bekasi 
✔️ orenji freeong
✔️ beberapa pc masih bisa nego tipis
✔️ req proof
✔️ take all get freebies official
💌 if u interested or want to ask something, dm","want to sell pc treasure

 wts : aab photocard junghwan 

 bekasi 
✔️ orenji freeong
✔️ beberapa pc masih bisa nego tipis
✔️ req proof
✔️ take all get freebies official
 if u interested or want to ask something, dm","['🖇', '🏡', '💌']"
552,"winners 🏆
• 
• 
congratulations!! read the 📌 and dm  to claim your prize!! ✨
✔️","winners 
• 
• 
congratulations!! read the  and dm  to claim your prize!! ✨
✔️","['🏆', '📌']"
553,"delicious dessert ✔️
high in protein ✔️
satisfies your sweet tooth ✔️

we've got a recipe that ticks all of the above 🙌","delicious dessert ✔️
high in protein ✔️
satisfies your sweet tooth ✔️

we've got a recipe that ticks all of the above ",['🙌']
554,"[🔔] streaming party has ended 🏁✔️

luvu, the streaming party for without u has ended. thank you to all of you who have joined us. let’s meet again tomorrow! good job for today 🤗

keep streaming ’s songs🎶

#luvustreamingparty
#yuju #유주","[] streaming party has ended ✔️

luvu, the streaming party for without u has ended. thank you to all of you who have joined us. let’s meet again tomorrow! good job for today 

keep streaming ’s songs

#luvustreamingparty
#yuju #유주","['🔔', '🏁', '🤗', '🎶']"
555,saturday afternoon and my shopping done ✔️ 🤗 now for a relaxing chilled evening 😁🙏positive vibes xxpaul harper peace,saturday afternoon and my shopping done ✔️  now for a relaxing chilled evening positive vibes xxpaul harper peace,"['🤗', '😁', '🙏']"
556,i’m following all who retweets🔁  follows me quickly💯✅,i’m following all who retweets &amp; follows me quickly✅,"['🔁', '💯']"
557,"23 consecutive cuts made. ✔️

 heads into the third round at augusta. 👏 #teamtaylormade","23 consecutive cuts made. ✔️

 heads into the third round at augusta.  #teamtaylormade",['👏']
558,"— wts // want to sell [help rt]

💰 dm ajaa ya

✔️ good condi detail dm
✔️ keep event
✔️ syupi freeong
✔️ sudah termasuk packing
📍 subang ina

t. pc photocard enhypen treasure nct dream stayc #enhypen #nctdream #stayc","— wts // want to sell [help rt]

 dm ajaa ya

✔️ good condi detail dm
✔️ keep event
✔️ syupi freeong
✔️ sudah termasuk packing
 subang ina

t. pc photocard enhypen treasure nct dream stayc #enhypen #nctdream #stayc","['💰', '📍']"
559,where is your blue ✔️ 😀😃😄😁😆😅,where is your blue ✔️ ,"['😀', '😃', '😄', '😁', '😆', '😅']"
560,so republicans aren't allowed to have weapons to defend ourselves when democrats come to murder the babies. ✔️👍,so republicans aren't allowed to have weapons to defend ourselves when democrats come to murder the babies. ✔️,['👍']
561,"👉 a. billy d and simon t 💛✔️

#vi20fanfest 

 💞"," a. billy d and simon t ✔️

#vi20fanfest 

 ","['👉', '💛', '💞']"
562,looking like a cup full of 💩💩 skidddle yo musty lookin a$$ on somewhere garb. a🔥 sign definitely not to be played with✔️🎯💯💯,looking like a cup full of  skidddle yo musty lookin a$$ on somewhere garb. a sign definitely not to be played with✔️,"['💩', '💩', '🔥', '🎯', '💯', '💯']"
563,"👉 a. billy d and simon t 💛✔️

#vi20fanfest 

 💞"," a. billy d and simon t ✔️

#vi20fanfest 

 ","['👉', '💛', '💞']"
564,"wts // want to sell // lfb 🧸💌

🛒 pc mark md the link bkk
🌟 good condi
💵 260k inc packing 
📍 ready ina, jakarta
oren or manual available ✔️

t. wts want to sell pc mark the link bkk md thai pc mark nct nct127","wts // want to sell // lfb 🧸

 pc mark md the link bkk
 good condi
 260k inc packing 
 ready ina, jakarta
oren or manual available ✔️

t. wts want to sell pc mark the link bkk md thai pc mark nct nct127","['💌', '🛒', '🌟', '💵', '📍']"
565,"wts lfb ph — #alpacafeonhand

itzy crazy in love album (unsealed)

🤍 p250 each ver
🤍 no pcs  polaroids; with jyp pob
🤍 versions: yeji / lia / ryujin / yuna ✔️

dop: payo / 5 days reservation
 📁 read carrd before buying

dm to order 💌
🛒 on shopee:","wts lfb ph — #alpacafeonhand

itzy crazy in love album (unsealed)

 p250 each ver
 no pcs &amp; polaroids; with jyp pob
 versions: yeji / lia / ryujin / yuna ✔️

dop: payo / 5 days reservation
  read carrd before buying

dm to order 
 on shopee:","['🤍', '🤍', '🤍', '📁', '💌', '🛒']"
566,ja morant about bring a unforgettable playoffs performance.  ✔️💯👀👀👀🤷🏾‍♂️,ja morant about bring a unforgettable playoffs performance.  ✔️‍♂️,"['💯', '👀', '👀', '👀', '🤷', '🏾']"
567,"winner 🏆: 

congrats! please dm  with this link to claim your prize 🎁

✔️","winner : 

congrats! please dm  with this link to claim your prize 

✔️","['🏆', '🎁']"
568,"-  i may got to walk thru the valley, but i know i'll survive ✔️💯 🎶","-  i may got to walk thru the valley, but i know i'll survive ✔️ ","['💯', '🎶']"
569,"children of the sea (anime movie) ✔️

insane visuals man. tho half the time i was wondering what am i looking at and whats happening 😂
but still fun watch, and visually so captivating","children of the sea (anime movie) ✔️

insane visuals man. tho half the time i was wondering what am i looking at and whats happening 
but still fun watch, and visually so captivating",['😂']
570,"💥ivan toney to score anytime💥
🔹brentford vs newcastle✔️","ivan toney to score anytime
brentford vs newcastle✔️","['💥', '💥', '🔹']"
571,"[rt are apreciated3]

want to sell
looking for buyer

★ renjun holo reload  sticker reload set

💰 take all 240k / $16
📍 jkt, ina 
✔️ shopee international
🌏 ww shipping

📑   wts iso lf lfb my sg usa th ph nct dream renjun photocard 런쥔 양도 엔시티 드림 포카","[rt are apreciated&lt;3]

want to sell
looking for buyer

★ renjun holo reload &amp; sticker reload set

 take all 240k / $16
 jkt, ina 
✔️ shopee international
 ww shipping

   wts iso lf lfb my sg usa th ph nct dream renjun photocard 런쥔 양도 엔시티 드림 포카","['💰', '📍', '🌏', '📑']"
572,1 winner $eth - 32min ⚡️🎁- rt this- interact with my last rt 👇✔️,1 winner $eth - 32min ⚡️- rt this- interact with my last rt ✔️,"['🎁', '👇']"
573,"to the moon  project 

✔️✔️#easter #rabbit2023 $rabbit #easter2023 #happyeaster✔️✔️🚀","to the moon  project 

✔️✔️#easter #rabbit2023 $rabbit #easter2023 #happyeaster✔️✔️",['🚀']
574,"match 12🏏

drs:- decision review system ❌ , 
its dhoni review system ✔️
suryakumar out🙌🏻
#khiladiadda #tataipl #ipl2023 #crickettwitter #iplt20 #mivcsk #msdhoni𓃵 #dhoni #dhonireviewsystem","match 12

drs:- decision review system ❌ , 
its dhoni review system ✔️
suryakumar out
#khiladiadda #tataipl #ipl2023 #crickettwitter #iplt20 #mivcsk #msdhoni𓃵 #dhoni #dhonireviewsystem","['🏏', '🙌', '🏻']"
575,"wts lfb ph — #alpacafeonhand

itzy guess who album (unsealed)

🤍 p250 each ver
🤍 no photocards ; with jyp pob
🤍 versions: day / night / day  night ✔️

dop: payo / 5 days reservation
 📁 read carrd before buying

dm to order 💌
🛒 on shopee:","wts lfb ph — #alpacafeonhand

itzy guess who album (unsealed)

 p250 each ver
 no photocards ; with jyp pob
 versions: day / night / day &amp; night ✔️

dop: payo / 5 days reservation
  read carrd before buying

dm to order 
 on shopee:","['🤍', '🤍', '🤍', '📁', '💌', '🛒']"
576,we are🐠🐠 currently following first🥑🥑 50 likes and 50 retweets✔️✔️,we are currently following first 50 likes and 50 retweets✔️✔️,"['🐠', '🐠', '🥑', '🥑']"
577,"╭━╮┳┈┳╭━╮╭━━╭━╮
╰━╮┃┈┃┣━╯┣━┈┣┳╯
╰━╯╰━╯┻┈┈╰━━┻╰━
 you’re blessed to be alive, ✔️
 #like_comnt_back💯💮🆒✅","╭━╮┳┈┳╭━╮╭━━╭━╮
╰━╮┃┈┃┣━╯┣━┈┣┳╯
╰━╯╰━╯┻┈┈╰━━┻╰━
 you’re blessed to be alive, ✔️
 #like_comnt_back✅","['💯', '💮', '🆒']"
578,face card always valid 😌✔️,face card always valid ✔️,['😌']
579,"🔥$lceo🔥 achievement after 2 days listing

✅ holders: 614
✅ total liquidity: $65.86k
✅ 24h volume: $117.06k
✅ total mc: $135.22k
✅ total tx: 7.99k
✔️ total $lceo staked:  21,630,673.11
act now!
👍 trade here: 
🔥 stake here: (","$lceo achievement after 2 days listing

✅ holders: 614
✅ total liquidity: $65.86k
✅ 24h volume: $117.06k
✅ total mc: $135.22k
✅ total tx: 7.99k
✔️ total $lceo staked:  21,630,673.11
act now!
 trade here: 
 stake here: (","['🔥', '🔥', '👍', '🔥']"
580,"winner 🏆: 

✔️ 

dm  this link + read pinned","winner : 

✔️ 

dm  this link + read pinned",['🏆']
581,"please retweet fam 🙏❤️

💰 r350
✔️ size 3-8
✔️ courier nationwide



thabo bester |  boity | bonnie and clyde","please retweet fam ❤️

 r350
✔️ size 3-8
✔️ courier nationwide



thabo bester |  boity | bonnie and clyde","['🙏', '💰']"
582,this is nash approved ✔️💜,this is nash approved ✔️,['💜']
583,thank you my national daddy... ❤💕💚✔️,thank you my national daddy... ❤✔️,"['💕', '💚']"
584,"👉 b. newlands cricket ground 💛✔️

#vi20fanfest 

 💞"," b. newlands cricket ground ✔️

#vi20fanfest 

 ","['👉', '💛', '💞']"
585,"[rt are apreciated3]

want to sell
looking for buyer

★ renjun ace kit 150k / $10
★ renjun fortune a 235k / $15.6

📍 jkt, ina 
✔️ shopee international
🌏 worldwide ww shipping

📑   wts iso lf lfb my sg usa th ph ina vn nct dream renjun photocard 런쥔 양도 엔시티 드림 포카","[rt are apreciated&lt;3]

want to sell
looking for buyer

★ renjun ace kit 150k / $10
★ renjun fortune a 235k / $15.6

 jkt, ina 
✔️ shopee international
 worldwide ww shipping

   wts iso lf lfb my sg usa th ph ina vn nct dream renjun photocard 런쥔 양도 엔시티 드림 포카","['📍', '🌏', '📑']"
586,"👉 b. newlands cricket ground 💛✔️

#vi20fanfest 

 💞"," b. newlands cricket ground ✔️

#vi20fanfest 

 ","['👉', '💛', '💞']"
587,"aplha trade investment📊 is best known for;

📌instant withdrawal✔️

📌no pending withdrawal✔️

📌no loss of funds✔️

📌no hidden charges✔️

📌excellent services✔️

📌cooperative admins✔️

📌24/7 live supports ✔️

📌investors oriented✔️

📌we're the best","aplha trade investment is best known for;

instant withdrawal✔️

no pending withdrawal✔️

no loss of funds✔️

no hidden charges✔️

excellent services✔️

cooperative admins✔️

24/7 live supports ✔️

investors oriented✔️

we're the best","['📊', '📌', '📌', '📌', '📌', '📌', '📌', '📌', '📌', '📌']"
588,"let's vote guys rank 7, 8 at 9 sila need pa natin mapataas ito 🙏🫶

#sb19_pablo #sb19_stell
#sb19_josh
🗳️click the link to vote 2x in 12 hours.
✔️","let's vote guys rank 7, 8 at 9 sila need pa natin mapataas ito 🫶

#sb19_pablo #sb19_stell
#sb19_josh
️click the link to vote 2x in 12 hours.
✔️","['🙏', '🗳']"
589,tiger playing the weekend ✔️🐐 #themasters,tiger playing the weekend ✔️ #themasters,['🐐']
590,"#shemmypasabuy 

wts lfb ph only 

seventeen dokyeom dream photocards set(4 pcs)
💸 ₱1100 (all in + lsf)
❗ you can look for kahati
🚚 can ship separately
💰 gcash/paymaya
✔️ payo to secure
feta 

dm to order
🏷️ svt lim a d standard weverse japan pob pc dk seokmin","#shemmypasabuy 

wts lfb ph only 

seventeen dokyeom dream photocards set(4 pcs)
 ₱1100 (all in + lsf)
❗ you can look for kahati
 can ship separately
 gcash/paymaya
✔️ payo to secure
feta 

dm to order
️ svt lim a d standard weverse japan pob pc dk seokmin","['💸', '🚚', '💰', '🏷']"
591,"[help rt]

wts / want to sell
candy bong ver 2 twice - official fanlight

detail : 
✔️ good condition
✔️ package
✔️ lightstick
✔️ handstrap
✔️ bene photocard - jeongyeon
✔️ price? 550k 

📍bali
✔️ keep event, co 🍊
more detail? dm 

🏷️ wts candy bong twice","[help rt]

wts / want to sell
candy bong ver 2 twice - official fanlight

detail : 
✔️ good condition
✔️ package
✔️ lightstick
✔️ handstrap
✔️ bene photocard - jeongyeon
✔️ price? 550k 

bali
✔️ keep event, co 
more detail? dm 

️ wts candy bong twice","['📍', '🍊', '🏷']"
592,"new wages! ✔️ new management! ✔️
say hello to villa 2.0! 🔔 🎉 💸
┄┄┄┄┄┄┄┄┄
there’s never been a better time to join the villa team!
come see what we’re all about!
┄┄┄┄┄┄┄┄┄
apply today at 

#villa #wemakepeoplebetter #hiring","new wages! ✔️ new management! ✔️
say hello to villa 2.0!   
┄┄┄┄┄┄┄┄┄
there’s never been a better time to join the villa team!
come see what we’re all about!
┄┄┄┄┄┄┄┄┄
apply today at 

#villa #wemakepeoplebetter #hiring","['🔔', '🎉', '💸']"
593,i just did ✍🏽✔️ nothing buh space and opportunity,i just did ✍✔️ nothing buh space and opportunity,['🏽']
594,absolutely right ✔️ we need to rise our voices 🎤,absolutely right ✔️ we need to rise our voices ,['🎤']
595,"1 winner 🏆 of unsealed tss ch 2 haruto digipack: 

✔️","1 winner  of unsealed tss ch 2 haruto digipack: 

✔️",['🏆']
596,"done  ✔️ 

i am expressing my utmost appreciation to the team at  for their generosity towards the community. 

 thank you for your continued support and generosity 🙏","done  ✔️ 

i am expressing my utmost appreciation to the team at  for their generosity towards the community. 

 thank you for your continued support and generosity ",['🙏']
597,master✔️...but i know u copied it from somewhere 🤣,master✔️...but i know u copied it from somewhere ,['🤣']
598,"if i lived in flint, mr mays you got my vote. keep checking ✔️ them 😢","if i lived in flint, mr mays you got my vote. keep checking ✔️ them ",['😢']
599,"[seoul music awards] d-22 23:25
🏆fan choice of the year

🕛0:00 動画視聴はリセットされます
本日分の票集め.テテに投票お願いします

✔️fancast 50% /🥇33.94% 41.595
✔️idolchamp 30%/ 🥇
🗳️ 
🗳️ 
期間:4/3～4/30","[seoul music awards] d-22 23:25
fan choice of the year

0:00 動画視聴はリセットされます
本日分の票集め.テテに投票お願いします

✔️fancast 50% /33.94% 41.595
✔️idolchamp 30%/ 
️ 
️ 
期間:4/3～4/30","['🏆', '🕛', '🥇', '🥇', '🗳', '🗳']"
600,❌you’re not special👹you’re evil👺you don’t get to tell me⁉️to calm down🤡you made me feel❤️‍🔥like an equal🟰but im better💯than you🫵🏼and you🫵🏼should know that by now✔️,❌you’re not specialyou’re evilyou don’t get to tell me⁉️to calm downyou made me feel❤️‍like an equalbut im betterthan you🫵and you🫵should know that by now✔️,"['👹', '👺', '🤡', '🔥', '\U0001f7f0', '💯', '🏼', '🏼']"
601,"#shemmypasabuy 

wts lfb ph only 

seventeen mingyu an ode  photocards set(3 pcs)
💸 ₱850 (all in + lsf)
❗ you can look for kahati
🚚 can ship separately
💰 gcash/paymaya
✔️ payo to secure
feta 

dm to order","#shemmypasabuy 

wts lfb ph only 

seventeen mingyu an ode  photocards set(3 pcs)
 ₱850 (all in + lsf)
❗ you can look for kahati
 can ship separately
 gcash/paymaya
✔️ payo to secure
feta 

dm to order","['💸', '🚚', '💰']"
602,"winner 🏆: 
dm with ts username to claim please 🙏

✔️","winner : 
dm with ts username to claim please 

✔️","['🏆', '🙏']"
603,"#shemmypasabuy 

wts lfb ph only 

mingyu face the sun control ver photocards set(3 pcs)
💸 ₱790 (all in + lsf)
❗ you can look for kahati
🚚 can ship separately
💰 gcash/paymaya
✔️ payo to secure
feta 

dm to order","#shemmypasabuy 

wts lfb ph only 

mingyu face the sun control ver photocards set(3 pcs)
 ₱790 (all in + lsf)
❗ you can look for kahati
 can ship separately
 gcash/paymaya
✔️ payo to secure
feta 

dm to order","['💸', '🚚', '💰']"
604,"✔️ can #defi replace traditional finance?👀

#dex #cex #yeildfarm #farming #staking #highapr #aprs","✔️ can #defi replace traditional finance?

#dex #cex #yeildfarm #farming #staking #highapr #aprs",['👀']
605,"#shemmypasabuy 

wts lfb ph only 

seventeen mingyu home md trading cards set(5 pcs)
💸 ₱1278 (all in + lsf)
❗ you can look for kahati
🚚 can ship separately
💰 gcash/paymaya
✔️ payo to secure
feta 

dm to order","#shemmypasabuy 

wts lfb ph only 

seventeen mingyu home md trading cards set(5 pcs)
 ₱1278 (all in + lsf)
❗ you can look for kahati
 can ship separately
 gcash/paymaya
✔️ payo to secure
feta 

dm to order","['💸', '🚚', '💰']"
606,"#shemmypasabuy 

wts lfb ph only 

seventeen mingyu dream photocards set(3 pcs)
💸 ₱972 (all in + lsf)
❗ you can look for kahati
🚚 can ship separately
💰 gcash/paymaya
✔️ payo to secure
feta 

dm to order
🏷️ svt tower records pob lim d flash pc","#shemmypasabuy 

wts lfb ph only 

seventeen mingyu dream photocards set(3 pcs)
 ₱972 (all in + lsf)
❗ you can look for kahati
 can ship separately
 gcash/paymaya
✔️ payo to secure
feta 

dm to order
️ svt tower records pob lim d flash pc","['💸', '🚚', '💰', '🏷']"
607,"#shemmypasabuy 

wts lfb ph only 

seventeen mingyu face the sun photocards set(4 pcs)
💸 ₱1200 (all in + lsf)
❗ you can look for kahati
🚚 can ship separately
💰 gcash/paymaya
✔️ payo to secure
feta 

dm to order
🏷️ svt pioneer path control pc","#shemmypasabuy 

wts lfb ph only 

seventeen mingyu face the sun photocards set(4 pcs)
 ₱1200 (all in + lsf)
❗ you can look for kahati
 can ship separately
 gcash/paymaya
✔️ payo to secure
feta 

dm to order
️ svt pioneer path control pc","['💸', '🚚', '💰', '🏷']"
608,"maybe another push up, but it will probably go down from now on.

liquidation at this point is a result of bad rm.

20% / 24% downwards is likely✔️

don't forget to ltpr🎳","maybe another push up, but it will probably go down from now on.

liquidation at this point is a result of bad rm.

20% / 24% downwards is likely✔️

don't forget to ltpr",['🎳']
609,✔️👍💪 excellent - good on ya,✔️ excellent - good on ya,"['👍', '💪']"
610,"🤝 
❤️44% price drop 🤝
✔️ only $28.50 

🔗"," 
❤️44% price drop 
✔️ only $28.50 

","['🤝', '🤝', '🔗']"
611,"new 378 ✔️ (nl1 3/20)
northallerton town 2-1 guisborough town 
good friday 1500ko (2/2)
💵 £7 📖 £2 👥 322 🚘 31 🍵 🌤️
pm visit to the calverts stadium. cracking club plenty of character 🏡 side upset form book with deserved win to help their survival hopes","new 378 ✔️ (nl1 3/20)
northallerton town 2-1 guisborough town 
good friday 1500ko (2/2)
 £7  £2  322  31  ️
pm visit to the calverts stadium. cracking club plenty of character  side upset form book with deserved win to help their survival hopes","['💵', '📖', '👥', '🚘', '🍵', '🌤', '🏡']"
612,"unsolicited #saturday advice: focus 🧐 on more. 

✔️ more sleep 💤 
✔️ more reading 📖 
✔️ more time w/ family  friends ❤️ 
✔️ more exercise 🏃🏼‍♀️ 🏊🏽‍♂️ 🏋🏻‍♂️ 

put your head on the pillow tonight tired bc you did more of the right things.","unsolicited #saturday advice: focus  on more. 

✔️ more sleep  
✔️ more reading  
✔️ more time w/ family &amp; friends ❤️ 
✔️ more exercise ‍♀️ ‍♂️ ‍♂️ 

put your head on the pillow tonight tired bc you did more of the right things.","['🧐', '💤', '📖', '🏃', '🏼', '🏊', '🏽', '🏋', '🏻']"
613,"winner 🏆: 

congrats to you 🥳. i will dm you.

✔️","winner : 

congrats to you . i will dm you.

✔️","['🏆', '🥳']"
614,that’s the precise point ✔️💯☕️🇺🇸,that’s the precise point ✔️☕️,"['💯', '🇺', '🇸']"
615,been following from the start i hope to have that many like minded patriot friends/followers someday let’s get him there 💯✔️🇺🇸,been following from the start i hope to have that many like minded patriot friends/followers someday let’s get him there ✔️,"['💯', '🇺', '🇸']"
616,"#shemmypasabuy 

wts lfb ph only 

seventeen wonwoo semicolon pob photocards set(2 pcs)
💸 ₱2726 (all in + lsf)
❗ you can look for kahati
🚚 can ship separately
💰 gcash/paymaya
✔️ payo to secure
feta 

dm to order
🏷️ svt yes24 interpark yizhiyu fansign fs pc","#shemmypasabuy 

wts lfb ph only 

seventeen wonwoo semicolon pob photocards set(2 pcs)
 ₱2726 (all in + lsf)
❗ you can look for kahati
 can ship separately
 gcash/paymaya
✔️ payo to secure
feta 

dm to order
️ svt yes24 interpark yizhiyu fansign fs pc","['💸', '🚚', '💰', '🏷']"
617,"#shemmypasabuy 

wts lfb ph only 

seventeen wonwoo dream pob trading cards set(2 pcs)
💸 ₱1650 (all in + lsf)
❗ you can look for kahati
🚚 can ship separately
💰 gcash/paymaya
✔️ payo to secure
feta 

dm to order
🏷️ svt tower records tc hmv","#shemmypasabuy 

wts lfb ph only 

seventeen wonwoo dream pob trading cards set(2 pcs)
 ₱1650 (all in + lsf)
❗ you can look for kahati
 can ship separately
 gcash/paymaya
✔️ payo to secure
feta 

dm to order
️ svt tower records tc hmv","['💸', '🚚', '💰', '🏷']"
618,"#shemmypasabuy 

wts lfb ph only 

seventeen wonwoo incomplete dvd photocard
💸 ₱2500 (all in + lsf)
💰 gcash/paymaya
✔️ payo to secure
feta 

dm to order","#shemmypasabuy 

wts lfb ph only 

seventeen wonwoo incomplete dvd photocard
 ₱2500 (all in + lsf)
 gcash/paymaya
✔️ payo to secure
feta 

dm to order","['💸', '💰']"
619,"#shemmypasabuy 

wts lfb ph only 

seventeen wonwoo an ode hmv pob photocards set(2 pcs)
💸 ₱1846 (all in + lsf)
❗ you can look for kahati
🚚 can ship separately
💰 gcash/paymaya
✔️ payo to secure
feta 

dm to order","#shemmypasabuy 

wts lfb ph only 

seventeen wonwoo an ode hmv pob photocards set(2 pcs)
 ₱1846 (all in + lsf)
❗ you can look for kahati
 can ship separately
 gcash/paymaya
✔️ payo to secure
feta 

dm to order","['💸', '🚚', '💰']"
620,"congratulations to tye ellen   with their cut ""shine"" being featured in the latest episode of grand crew!

saturday sunsets out now! 🌇✔️

#grandcrew 🛋️ #pushaudio","congratulations to tye ellen &amp;  with their cut ""shine"" being featured in the latest episode of grand crew!

saturday sunsets out now! ✔️

#grandcrew ️ #pushaudio","['🌇', '🛋']"
621,4.0 grade average in the rhetoric of failure?✔️💯🇺🇸,4.0 grade average in the rhetoric of failure?✔️,"['💯', '🇺', '🇸']"
622,"💥𝐑𝐚𝐦𝐳𝐚𝐧 𝐒𝐮𝐩𝐞𝐫 𝐒𝐚𝐥𝐞!💥
🛒 order here: 
📲 whatsapp: 03111 943 357
✔️ doorstep delivery nationwide
#pakwheels #pakwheelsautostore #pwcarcare #carproducts #caraccessories #ramzan #ramzansale","𝐑𝐚𝐦𝐳𝐚𝐧 𝐒𝐮𝐩𝐞𝐫 𝐒𝐚𝐥𝐞!
 order here: 
 whatsapp: 03111 943 357
✔️ doorstep delivery nationwide
#pakwheels #pakwheelsautostore #pwcarcare #carproducts #caraccessories #ramzan #ramzansale","['💥', '💥', '🛒', '📲']"
623,"📎
reach more readers with 

low cost ✔️ high impact ✔️ flexible options ✔️

20-day tweet campaigns $39 ~ we'll share your book 10 times a day with our #book loving followers!

➡️  

#authorsoftwitter #tweetyourbooks #bookboost 🚀","
reach more readers with 

low cost ✔️ high impact ✔️ flexible options ✔️

20-day tweet campaigns $39 ~ we'll share your book 10 times a day with our #book loving followers!

➡️  

#authorsoftwitter #tweetyourbooks #bookboost ","['📎', '🚀']"
624,"if i catch you in a lie, you're forever a liar to me!! 😐😐😐✌️✌️✌️💯✔️","if i catch you in a lie, you're forever a liar to me!! ✌️✌️✌️✔️","['😐', '😐', '😐', '💯']"
625,"🔥quick!!! high demand🏃
about £10.19 with voucher
✔️ the price can change at any time or vouchers/codes may be removed when the quota has been fulfilled. ...","quick!!! high demand
about £10.19 with voucher
✔️ the price can change at any time or vouchers/codes may be removed when the quota has been fulfilled. ...","['🔥', '🏃']"
626,"about to bake my rib for my easter dinner. i was going to do a gravy for it, but i might just make it crispy. and making deviled eggs!! 😋😋😋😋💯✔️","about to bake my rib for my easter dinner. i was going to do a gravy for it, but i might just make it crispy. and making deviled eggs!! ✔️","['😋', '😋', '😋', '😋', '💯']"
627,"2x don 2 winners 🏆
• 
• 

5x mafioso alpha winners 🏆
• 
• 
• 
• 
• 

✔️  

open ticket in our server tom claim your roles

🎉🎉🎉","2x don 2 winners 
• 
• 

5x mafioso alpha winners 
• 
• 
• 
• 
• 

✔️  

open ticket in our server tom claim your roles

","['🏆', '🏆', '🎉', '🎉', '🎉']"
628,"revealing the title look poster of 's next  movie tomorrow at 6 pm

stay tuned 

the busiest actor in #mollywood since 1980 🔥

undisputed #king 

 the brand #m

40+ yrs 
400+ movies
6 languages 

still as fresh as newcomer ✔️

#mammootty","revealing the title look poster of 's next  movie tomorrow at 6 pm

stay tuned 

the busiest actor in #mollywood since 1980 

undisputed #king 

 the brand #m

40+ yrs 
400+ movies
6 languages 

still as fresh as newcomer ✔️

#mammootty",['🔥']
629,"🔥quick!!! high demand🏃
about £10.19 with voucher
✔️ the price can change at any time or vouchers/codes may be removed when the quota has been fulfilled. ...","quick!!! high demand
about £10.19 with voucher
✔️ the price can change at any time or vouchers/codes may be removed when the quota has been fulfilled. ...","['🔥', '🏃']"
630,"wts bts bangbangcon photocards 

rm30 each inc local postage jt to wm 

taehyung ✔️ 
jungkook ✔️ 

  help rt! thank you 😊 
#pasarbts","wts bts bangbangcon photocards 

rm30 each inc local postage j&amp;t to wm 

taehyung ✔️ 
jungkook ✔️ 

  help rt! thank you  
#pasarbts",['😊']
